                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 0.1846,                 0.4304,                0.01669,                0.83692,                0.79715,                0.81658,                0.65965,                0.22699,                0.67426,                0.02557,             0.00048252,             0.00048252,             0.00048252
                     37,                 0.1659,                0.40678,                0.01431,                 0.8828,                0.76206,                0.76153,                0.60192,                 0.2511,                0.67057,                0.03527,             0.00047221,             0.00047221,             0.00047221
                     38,                 0.1802,                0.41649,                0.01427,                0.81545,                0.76731,                0.74989,                0.60912,                0.24635,                0.70898,                 0.0309,              0.0004619,              0.0004619,              0.0004619
                     39,                0.16905,                0.42366,                0.01393,                0.86509,                0.79661,                 0.8162,                0.65446,                0.23572,                0.60813,                0.03063,             0.00045159,             0.00045159,             0.00045159
                     40,                0.17342,                0.40028,                0.01398,                0.88138,                0.80618,                0.82068,                0.66885,                0.23568,                0.64262,                0.02798,             0.00044128,             0.00044128,             0.00044128
                     41,                 0.1704,                0.39466,                0.01419,                0.87059,                0.75659,                0.77375,                0.62429,                0.23598,                0.68579,                0.03184,             0.00043097,             0.00043097,             0.00043097
                     42,                  0.162,                0.37984,                0.01311,                0.86452,                0.78429,                0.83028,                0.67386,                0.23028,                0.64045,                0.03109,             0.00042066,             0.00042066,             0.00042066
                     43,                0.15388,                0.34074,                0.01232,                0.89738,                0.81672,                0.82386,                0.67487,                0.21921,                0.59517,                0.02706,             0.00041036,             0.00041036,             0.00041036
                     44,                0.16916,                0.37255,                0.01559,                0.87399,                0.78679,                0.79375,                0.64518,                0.23943,                0.62378,                0.03245,             0.00040005,             0.00040005,             0.00040005
                     45,                0.16223,                0.37495,                0.01253,                0.86286,                 0.7717,                0.77331,                0.62595,                0.24576,                0.78797,                0.03356,             0.00038974,             0.00038974,             0.00038974
                     46,                0.17269,                 0.3662,                0.01457,                0.85892,                0.72048,                0.72752,                0.59895,                0.23429,                 0.8828,                0.03142,             0.00037943,             0.00037943,             0.00037943
                     47,                0.15631,                0.38169,                0.01332,                0.90655,                0.75018,                0.77322,                0.63777,                0.22418,                0.65226,                0.02991,             0.00036912,             0.00036912,             0.00036912
                     48,                0.15034,                0.32257,                0.01169,                0.85341,                0.77474,                0.78985,                0.62753,                0.24914,                0.64749,                0.03542,             0.00035881,             0.00035881,             0.00035881
                     49,                 0.1642,                0.34357,                0.01416,                0.89079,                0.76099,                0.77564,                0.63576,                0.24918,                0.67589,                0.03563,             0.00034851,             0.00034851,             0.00034851
                     50,                0.15683,                 0.3308,                0.01273,                0.89283,                0.85502,                 0.8474,                0.69601,                0.23373,                0.57445,                0.02826,              0.0003382,              0.0003382,              0.0003382
                     51,                0.15218,                0.32751,                0.01311,                  0.877,                0.79604,                0.79127,                0.64446,                0.23979,                0.67949,                0.02852,             0.00032789,             0.00032789,             0.00032789
                     52,                0.13997,                0.31717,                0.01033,                0.85429,                0.80932,                0.81326,                0.66751,                0.22687,                0.63178,                0.03012,             0.00031758,             0.00031758,             0.00031758
                     53,                0.15194,                0.34192,                 0.0119,                0.83782,                0.75362,                0.76774,                0.62059,                0.23234,                0.73633,                0.03125,             0.00030727,             0.00030727,             0.00030727
                     54,                0.16057,                0.34764,                0.01366,                0.80614,                0.81499,                0.80947,                0.64264,                0.23421,                0.70277,                0.03243,             0.00029696,             0.00029696,             0.00029696
                     55,                 0.1523,                0.36057,                0.01258,                0.88191,                0.78188,                0.78909,                0.64917,                0.21651,                0.69837,                0.02709,             0.00028666,             0.00028666,             0.00028666
                     56,                0.16049,                0.32756,                0.01349,                0.86444,                 0.7873,                0.80686,                0.65196,                0.23951,                0.67381,                0.02875,             0.00027635,             0.00027635,             0.00027635
                     57,                0.15607,                0.31234,                 0.0119,                 0.8543,                0.77344,                0.78441,                0.64157,                0.22213,                0.74834,                0.02821,             0.00026604,             0.00026604,             0.00026604
                     58,                0.14977,                0.30727,                0.01349,                0.86399,                0.79873,                 0.7835,                0.64791,                0.21882,                0.71526,                0.03038,             0.00025573,             0.00025573,             0.00025573
                     59,                  0.142,                0.28413,                0.01107,                0.86737,                 0.7897,                0.78327,                0.64417,                0.22119,                0.74602,                0.02845,             0.00024542,             0.00024542,             0.00024542
                     60,                0.13403,                0.28897,                0.00997,                0.82543,                0.74897,                0.74996,                0.62473,                0.22252,                0.72355,                0.02836,             0.00023511,             0.00023511,             0.00023511
                     61,                 0.1376,                0.29692,                0.01148,                0.82282,                0.74838,                0.73802,                0.61667,                 0.2232,                 0.7884,                0.03018,             0.00022481,             0.00022481,             0.00022481
                     62,                0.14733,                0.29233,                 0.0112,                0.85242,                 0.7444,                0.75186,                0.61913,                0.21442,                 0.7947,                 0.0256,              0.0002145,              0.0002145,              0.0002145
                     63,                0.13717,                0.29277,                0.01064,                0.88526,                 0.7559,                 0.7728,                0.64209,                0.21587,                0.73281,                0.02942,             0.00020419,             0.00020419,             0.00020419
                     64,                0.13975,                0.27439,                0.01103,                0.84668,                 0.7706,                0.76245,                 0.6246,                0.21971,                0.78425,                0.03022,             0.00019388,             0.00019388,             0.00019388
                     65,                0.13255,                0.26661,                 0.0094,                0.84061,                0.77379,                0.74727,                 0.6163,                0.22229,                0.82061,                0.02996,             0.00018357,             0.00018357,             0.00018357
                     66,                0.14364,                 0.2793,                0.01082,                0.83275,                0.77684,                0.76707,                0.63141,                0.23138,                0.74748,                0.03336,             0.00017326,             0.00017326,             0.00017326
                     67,                0.13719,                0.27932,                0.01098,                0.86422,                0.75371,                0.74187,                0.60339,                0.22247,                 0.8604,                0.03029,             0.00016296,             0.00016296,             0.00016296
                     68,                0.14356,                 0.3007,                0.01175,                0.81801,                0.76921,                  0.751,                0.61849,                0.22108,                0.80793,                0.02948,             0.00015265,             0.00015265,             0.00015265
                     69,                0.14168,                0.28459,                0.01135,                0.86732,                0.74344,                0.74737,                 0.6127,                0.23347,                0.76857,                0.03016,             0.00014234,             0.00014234,             0.00014234
                     70,                0.14097,                0.28007,                0.01177,                0.85826,                0.76086,                0.75553,                0.62489,                0.22083,                0.76283,                0.02971,             0.00013203,             0.00013203,             0.00013203
                     71,                0.12849,                0.25861,                0.00974,                0.87987,                0.80968,                0.80849,                0.65759,                0.21784,                0.76351,                0.02679,             0.00012172,             0.00012172,             0.00012172
                     72,                0.12553,                0.24021,                0.00952,                0.87595,                0.79502,                0.77877,                0.64374,                0.22851,                0.76733,                0.02954,             0.00011141,             0.00011141,             0.00011141
                     73,                0.12506,                0.23982,                0.00973,                0.86409,                0.76628,                 0.7615,                0.63101,                0.22834,                0.76844,                0.03181,             0.00010111,             0.00010111,             0.00010111
                     74,                0.12283,                0.23133,                0.00896,                0.87791,                0.77367,                0.75933,                0.62521,                0.23586,                0.77401,                0.03071,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     75,                 0.1227,                  0.225,                0.00918,                  0.878,                0.76849,                0.75745,                0.62868,                0.21834,                0.82089,                0.02805,             8.0489e-05,             8.0489e-05,             8.0489e-05
                     76,                0.12193,                0.22599,                 0.0092,                0.88224,                0.76498,                0.75389,                0.62172,                0.22453,                0.85144,                 0.0297,              7.018e-05,              7.018e-05,              7.018e-05
                     77,                0.12048,                0.22457,                0.00908,                0.87724,                0.76762,                0.75346,                0.62734,                0.22237,                0.83448,                0.02987,             5.9872e-05,             5.9872e-05,             5.9872e-05
                     78,                 0.1211,                0.22784,                0.00902,                0.89201,                0.76052,                0.75265,                0.62495,                0.22497,                0.81414,                0.03261,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     79,                0.12127,                0.22844,                0.00913,                0.89835,                0.74572,                0.73989,                0.61882,                0.25282,                0.81953,                0.04798,             3.9255e-05,             3.9255e-05,             3.9255e-05
                     80,                0.11856,                0.22489,                0.00887,                0.88637,                0.76698,                0.75812,                0.62993,                0.24203,                0.79246,                0.04581,             2.8947e-05,             2.8947e-05,             2.8947e-05
