                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0774,                 3.3025,                 1.0476,                 1.0517,                 12.494,                0.99292,                0.83938,                0.61919,                 0.7212,                0.47296,                 1.3877,                 2.6183,                 1.3868,                 1.3932,                 2.6266,                 1.3913,             0.00066545,             0.00066545,             0.00066545
                      2,                  1.241,                 1.2737,                 1.2135,                 1.2288,                 1.3061,                 1.1635,                0.76288,                0.65566,                0.74746,                 0.4771,                 1.4332,                 1.5185,                 1.4072,                 1.4622,                 1.4616,                 1.4305,              0.0012882,              0.0012882,              0.0012882
                      3,                 1.2711,                 1.4616,                 1.2335,                 1.2766,                 1.3176,                 1.1717,                0.67091,                0.64692,                0.67872,                0.43322,                 1.5492,                 1.7017,                 1.4595,                 1.5538,                 2.2463,                  1.408,              0.0018669,              0.0018669,              0.0018669
                      4,                 1.2736,                  1.267,                 1.2119,                 1.2926,                 1.2918,                  1.183,                0.83039,                0.67299,                0.77139,                0.49636,                 1.3314,                 1.4635,                 1.2754,                 1.3892,                 1.5642,                 1.3397,               0.001802,               0.001802,               0.001802
                      5,                 1.1942,                 1.0221,                 1.1906,                 1.1949,                   1.05,                 1.1684,                0.77653,                0.66699,                0.74582,                0.51655,                 1.2199,                 1.3192,                 1.2475,                 1.2928,                 2.2067,                  1.333,               0.001802,               0.001802,               0.001802
                      6,                 1.0996,                0.88026,                 1.1286,                 1.1402,                0.76948,                  1.104,                0.83925,                0.73697,                0.81184,                0.54691,                 1.2577,                 1.1135,                 1.2488,                 1.3503,                 1.1284,                  1.279,               0.001736,               0.001736,               0.001736
                      7,                  1.075,                0.85031,                 1.0784,                 1.1271,                0.77675,                 1.0805,                0.81943,                0.76066,                0.81827,                 0.5581,                 1.1538,                 1.0703,                 1.1994,                 1.2821,                 1.0904,                 1.2793,                0.00167,                0.00167,                0.00167
                      8,                 1.0108,                0.74498,                 1.0544,                 1.0115,                0.68519,                 1.0311,                0.83848,                0.70379,                0.80912,                0.57751,                 1.1664,                 1.0759,                   1.22,                 1.1984,                 1.1028,                 1.2256,               0.001604,               0.001604,               0.001604
                      9,                0.99832,                0.71948,                 1.0771,                 1.0005,                0.61114,                 1.0423,                0.85689,                0.75355,                0.83646,                 0.5941,                 1.1388,                0.97359,                  1.198,                 1.2171,                0.92098,                 1.2398,               0.001538,               0.001538,               0.001538
                     10,                0.97309,                0.68373,                 1.0498,                0.98262,                0.59392,                 1.0305,                  0.853,                0.67377,                0.79814,                0.58157,                 1.1305,                 1.0064,                 1.1708,                 1.1585,                 1.0789,                  1.192,               0.001472,               0.001472,               0.001472
                     11,                0.98784,                0.68884,                 1.0487,                0.99228,                0.54943,                 1.0122,                0.84512,                0.73223,                0.83041,                0.60366,                  1.144,                0.96638,                 1.1804,                  1.186,                0.99754,                 1.1962,               0.001406,               0.001406,               0.001406
                     12,                0.91136,                0.60804,                 1.0022,                 0.9363,                0.49198,                0.98729,                0.90025,                0.81991,                0.88821,                0.64907,                 1.0381,                0.78598,                 1.1311,                 1.1207,                0.82042,                 1.1663,                0.00134,                0.00134,                0.00134
                     13,                 0.8653,                0.57463,                0.99992,                0.87917,                0.46379,                0.98111,                0.85436,                0.80623,                0.87864,                0.65224,                 1.0594,                0.83207,                  1.111,                 1.1081,                0.84406,                 1.1785,               0.001274,               0.001274,               0.001274
                     14,                0.88022,                0.58801,                0.99694,                0.89468,                0.48734,                0.97432,                0.89461,                 0.7845,                0.87998,                0.64172,                 1.0474,                0.85202,                  1.126,                 1.1534,                0.83545,                 1.1629,               0.001208,               0.001208,               0.001208
                     15,                0.93103,                0.61146,                  1.015,                0.91787,                0.47573,                0.96801,                 0.8507,                0.81754,                0.89831,                0.67114,                 1.0338,                0.85815,                 1.1134,                 1.0777,                0.83089,                 1.1334,               0.001142,               0.001142,               0.001142
                     16,                0.85176,                0.56838,                 0.9949,                0.87909,                0.45329,                0.97695,                0.87806,                0.80806,                0.88795,                 0.6656,                 1.0089,                0.91182,                 1.0926,                 1.0872,                0.86856,                 1.1252,               0.001076,               0.001076,               0.001076
                     17,                0.84408,                0.54054,                0.97297,                0.84684,                 0.4142,                0.94659,                0.87643,                0.80675,                0.88913,                0.65446,                 1.0339,                0.82512,                 1.1096,                 1.1569,                0.82914,                 1.1579,                0.00101,                0.00101,                0.00101
                     18,                0.83193,                0.51931,                0.97466,                0.84346,                0.39505,                0.94304,                0.92182,                0.81031,                0.89538,                0.67105,                 1.0336,                0.93276,                 1.1295,                 1.1018,                0.83734,                 1.1521,               0.000944,               0.000944,               0.000944
                     19,                0.84586,                0.52041,                0.97726,                0.83918,                0.39379,                0.95091,                0.85677,                0.83635,                0.89175,                0.66997,                 1.0241,                0.78346,                 1.1151,                 1.0866,                0.77998,                 1.1405,               0.000878,               0.000878,               0.000878
                     20,                0.80253,                0.50475,                0.96632,                0.79927,                0.37827,                0.93896,                0.86866,                0.83068,                0.89371,                0.68702,                0.99827,                 0.7924,                 1.0693,                  1.012,                0.81869,                 1.1145,               0.000812,               0.000812,               0.000812
                     21,                0.79655,                0.48912,                0.94291,                0.73706,                0.31218,                0.87868,                0.91397,                0.80095,                0.89175,                0.67101,                0.98037,                0.80943,                 1.0924,                 1.0661,                0.95057,                  1.137,               0.000746,               0.000746,               0.000746
                     22,                0.77057,                0.47178,                0.93335,                0.71931,                0.30772,                0.87011,                0.89297,                0.79086,                0.87474,                0.66069,                 1.0041,                0.95798,                 1.1039,                 1.0812,                 0.9125,                 1.1468,                0.00068,                0.00068,                0.00068
                     23,                0.71499,                0.43714,                0.91308,                0.67965,                 0.2701,                0.85884,                0.92334,                0.81043,                0.90134,                0.68869,                0.95949,                0.84785,                  1.082,                 1.0517,                0.83712,                 1.1395,               0.000614,               0.000614,               0.000614
                     24,                0.69215,                0.41674,                0.90242,                 0.6614,                 0.2565,                0.85043,                 0.9101,                0.81564,                0.89755,                0.68372,                0.94886,                0.79657,                 1.0727,                 1.0475,                0.83713,                  1.143,               0.000548,               0.000548,               0.000548
                     25,                0.67014,                 0.3934,                0.89435,                0.62787,                0.24558,                0.84092,                 0.8794,                0.81754,                0.90083,                0.70122,                0.92197,                0.82023,                 1.0668,                0.99396,                0.85106,                 1.1285,               0.000482,               0.000482,               0.000482
                     26,                 0.6435,                0.38524,                0.88465,                0.61397,                0.22359,                0.83624,                0.92811,                0.80332,                0.89916,                0.69406,                0.94455,                0.86384,                 1.0725,                0.99524,                0.88532,                 1.1276,               0.000416,               0.000416,               0.000416
                     27,                0.62592,                0.37101,                0.87469,                0.59014,                0.21445,                0.82703,                0.93516,                0.78673,                0.89304,                0.68639,                0.94524,                0.86827,                  1.066,                 1.0115,                0.88401,                 1.1273,                0.00035,                0.00035,                0.00035
