                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.91351,                 2.3833,                0.28873,                0.86714,                0.70379,                0.75958,                0.52841,                0.61009,                0.58737,                0.17959,             0.00066545,             0.00066545,             0.00066545
                      2,                0.35723,                0.45712,                0.05516,                0.91441,                0.84834,                0.90208,                0.68675,                0.31091,                0.46722,                0.04196,              0.0013101,              0.0013101,              0.0013101
                      3,                0.41633,                0.83273,                0.05592,                0.86964,                0.72986,                0.80194,                0.51438,                0.48786,                0.80459,                 0.0656,              0.0019328,              0.0019328,              0.0019328
                      4,                0.46495,                0.55305,                0.07289,                0.90155,                0.78122,                0.82959,                0.53581,                 0.4897,                0.51651,                0.07062,               0.001901,               0.001901,               0.001901
                      5,                0.43141,                0.55614,                0.06715,                0.81216,                0.74796,                0.80909,                0.51224,                 0.5387,                0.71491,                0.13549,               0.001901,               0.001901,               0.001901
                      6,                0.57737,                0.93712,                0.11499,                0.58634,                0.61848,                0.59183,                0.37926,                0.48987,                0.84642,                0.07211,               0.001868,               0.001868,               0.001868
                      7,                0.46412,                0.70797,                0.06291,                 0.8277,                0.70142,                0.73835,                0.53593,                0.50739,                0.59749,                0.10747,               0.001835,               0.001835,               0.001835
                      8,                0.48153,                0.58472,                0.07119,                0.78816,                 0.7582,                0.72289,                0.50021,                0.42695,                0.69283,                0.07048,               0.001802,               0.001802,               0.001802
                      9,                0.40772,                0.67383,                0.05935,                0.36904,                0.23697,                 0.2408,                0.16459,                  1.471,                0.67073,                0.64499,               0.001769,               0.001769,               0.001769
                     10,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001736,               0.001736,               0.001736
                     11,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001703,               0.001703,               0.001703
                     12,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,                0.00167,                0.00167,                0.00167
                     13,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001637,               0.001637,               0.001637
                     14,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001604,               0.001604,               0.001604
                     15,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001571,               0.001571,               0.001571
                     16,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001538,               0.001538,               0.001538
                     17,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001505,               0.001505,               0.001505
                     18,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001472,               0.001472,               0.001472
                     19,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001439,               0.001439,               0.001439
                     20,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001406,               0.001406,               0.001406
                     21,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,               0.001373,               0.001373,               0.001373
                     22,                    nan,                    nan,                    nan,                0.36904,                0.23697,                 0.2408,                0.16459,                    nan,                    nan,                    nan,                0.00134,                0.00134,                0.00134
