epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
72,45498.2,0.1409,0.33726,0.01034,0.86185,0.71975,0.75386,0.60677,0.25209,0.85031,0.03588,0.000247484,0.000247484,0.000247484
73,46125.2,0.14852,0.32678,0.01196,0.90806,0.74625,0.77018,0.61123,0.25827,0.72778,0.03564,0.000239238,0.000239238,0.000239238
74,46753.3,0.15555,0.33082,0.01232,0.87462,0.78081,0.80296,0.62771,0.23771,0.66409,0.02824,0.000230991,0.000230991,0.000230991
75,47379.6,0.14106,0.3125,0.01018,0.84476,0.74328,0.77677,0.62182,0.2449,0.70968,0.03442,0.000222744,0.000222744,0.000222744
76,48007,0.14571,0.30395,0.01059,0.86972,0.76711,0.78699,0.62707,0.24235,0.70012,0.03252,0.000214497,0.000214497,0.000214497
77,48631.6,0.13674,0.2924,0.01024,0.86962,0.79172,0.80118,0.63674,0.24679,0.68214,0.03332,0.000206251,0.000206251,0.000206251
78,49259.4,0.14088,0.29857,0.01171,0.88896,0.77741,0.80386,0.63779,0.23412,0.67388,0.02902,0.000198004,0.000198004,0.000198004
79,49885.9,0.1437,0.31647,0.01065,0.87573,0.79727,0.81135,0.64149,0.22525,0.66677,0.02933,0.000189757,0.000189757,0.000189757
80,50506.2,0.13107,0.27438,0.01025,0.84863,0.80475,0.80405,0.64074,0.23672,0.69697,0.02891,0.000181511,0.000181511,0.000181511
81,51129.4,0.13813,0.28013,0.01052,0.88817,0.77586,0.78933,0.63387,0.22547,0.73915,0.02779,0.000173264,0.000173264,0.000173264
82,51749.3,0.13333,0.2938,0.00947,0.8813,0.77295,0.77529,0.62307,0.22585,0.73805,0.02594,0.000165017,0.000165017,0.000165017
83,52368,0.14922,0.30052,0.01077,0.86758,0.73545,0.75213,0.60438,0.2522,0.82118,0.03254,0.000156771,0.000156771,0.000156771
