epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3712.53,1.14148,2.4881,1.67825,0.47002,0.32956,0.35858,0.28011,2.0802,3.52628,1.97637,0.000742625,0.000742625,0.000742625
43,3797.91,1.06104,2.27546,1.64748,0.47524,0.34767,0.37974,0.29755,2.08587,3.55875,1.9781,0.00073025,0.00073025,0.00073025
44,3883.19,1.13783,2.20493,1.61734,0.45827,0.4082,0.38118,0.28285,2.16373,3.42036,1.9846,0.000717875,0.000717875,0.000717875
45,3969.58,1.10643,2.12709,1.66855,0.43196,0.36095,0.359,0.27686,2.11806,3.61656,1.98664,0.0007055,0.0007055,0.0007055
46,4054.98,1.12839,2.10035,1.70585,0.40898,0.36774,0.34983,0.27214,2.13888,4.09214,1.98054,0.000693125,0.000693125,0.000693125
47,4141.37,1.07447,2.03773,1.63711,0.42294,0.33664,0.33678,0.26379,2.04015,3.83219,1.97335,0.00068075,0.00068075,0.00068075
48,4227.4,1.02657,2.03636,1.63714,0.46449,0.43354,0.37521,0.29861,2.00119,3.71791,1.93972,0.000668375,0.000668375,0.000668375
49,4313.24,1.03086,1.95899,1.66561,0.65198,0.32367,0.32942,0.25987,2.08601,3.26658,1.94467,0.000656,0.000656,0.000656
50,4399.23,1.07743,1.9347,1.6372,0.45861,0.32878,0.34677,0.2658,2.08608,3.80941,1.96641,0.000643625,0.000643625,0.000643625
51,4485.7,1.06767,1.84462,1.62414,0.39523,0.32683,0.32718,0.26446,2.04656,3.65354,1.95873,0.00063125,0.00063125,0.00063125
52,4571.48,1.01316,1.76802,1.63583,0.36805,0.35299,0.3227,0.25877,2.09,3.63537,1.96435,0.000618875,0.000618875,0.000618875
53,4657.62,1.00159,1.71113,1.66296,0.42677,0.39225,0.37141,0.2956,2.06239,3.73013,1.95276,0.0006065,0.0006065,0.0006065
54,4743.22,0.96108,1.63461,1.6079,0.54394,0.35937,0.4172,0.32567,2.00997,3.47385,1.95438,0.000594125,0.000594125,0.000594125
55,4828.87,1.02159,1.67206,1.67056,0.42782,0.3238,0.35064,0.28705,2.03156,3.53003,1.96102,0.00058175,0.00058175,0.00058175
56,4915.18,1.02886,1.63576,1.64614,0.41477,0.32576,0.34692,0.2761,2.14275,3.52419,1.9754,0.000569375,0.000569375,0.000569375
57,5001.1,0.99588,1.62035,1.61451,0.47566,0.35634,0.37183,0.29066,2.05586,3.47094,1.96578,0.000557,0.000557,0.000557
58,5086.76,0.98861,1.58013,1.6672,0.51083,0.33742,0.40148,0.30978,2.02612,3.40206,1.94263,0.000544625,0.000544625,0.000544625
59,5172.74,0.95343,1.56276,1.61527,0.48449,0.36363,0.39073,0.2998,2.11373,3.69851,1.96561,0.00053225,0.00053225,0.00053225
60,5258.42,0.99932,1.49956,1.63249,0.53047,0.32093,0.39342,0.30736,2.00893,3.52887,1.93529,0.000519875,0.000519875,0.000519875
