                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.17252,                0.29801,                0.01565,                0.88856,                0.72982,                0.72285,                0.59591,                0.22357,                 0.5788,                0.02743,             0.00036569,             0.00036569,             0.00036569
                     37,                0.18119,                0.30752,                0.01824,                0.88812,                0.72869,                0.72463,                0.59344,                0.21682,                0.59171,                0.02627,             0.00035194,             0.00035194,             0.00035194
                     38,                0.16811,                0.29728,                0.01385,                0.88937,                0.71628,                0.72161,                0.59298,                 0.2243,                0.60928,                0.02757,              0.0003382,              0.0003382,              0.0003382
                     39,                0.16323,                0.31091,                0.01355,                0.90332,                0.69438,                0.70184,                0.57651,                0.24441,                0.63176,                0.04663,             0.00032445,             0.00032445,             0.00032445
                     40,                0.16014,                0.30895,                0.01431,                0.89302,                0.70715,                0.70475,                0.57942,                0.22758,                0.62388,                0.02598,             0.00031071,             0.00031071,             0.00031071
                     41,                0.16724,                0.30196,                0.01513,                0.88684,                0.72275,                0.70354,                0.55942,                 0.2317,                0.67356,                0.02613,             0.00029696,             0.00029696,             0.00029696
                     42,                  0.163,                 0.3178,                0.01436,                0.90144,                0.73747,                0.72572,                0.57708,                0.24032,                0.59745,                0.02671,             0.00028322,             0.00028322,             0.00028322
                     43,                0.16787,                0.31028,                0.01341,                0.88017,                0.72157,                0.71063,                0.55087,                0.24848,                0.65287,                 0.0261,             0.00026948,             0.00026948,             0.00026948
                     44,                0.15317,                0.28829,                0.01248,                0.88052,                 0.7016,                0.71314,                0.56959,                0.23377,                0.67151,                0.02603,             0.00025573,             0.00025573,             0.00025573
                     45,                0.15559,                0.30401,                0.01267,                0.89368,                0.70423,                0.72976,                0.59067,                0.22014,                0.63207,                0.02597,             0.00024199,             0.00024199,             0.00024199
                     46,                0.15748,                0.29344,                0.01283,                0.89985,                0.71708,                0.73352,                0.59228,                0.22508,                0.58062,                0.02604,             0.00022824,             0.00022824,             0.00022824
                     47,                 0.1527,                0.29005,                0.01201,                0.87697,                0.72976,                0.73302,                0.59681,                 0.2237,                0.58197,                0.02798,              0.0002145,              0.0002145,              0.0002145
                     48,                0.14932,                0.28205,                0.01438,                0.89417,                0.72876,                0.72964,                0.59356,                0.21559,                0.63262,                0.02357,             0.00020075,             0.00020075,             0.00020075
                     49,                0.15133,                0.27464,                0.01429,                 0.9031,                0.70619,                0.72872,                0.59171,                0.21471,                0.62617,                 0.0236,             0.00018701,             0.00018701,             0.00018701
                     50,                0.13641,                 0.2651,                0.01116,                 0.9086,                0.71691,                0.72183,                0.59232,                0.21295,                 0.6137,                0.02362,             0.00017326,             0.00017326,             0.00017326
                     51,                0.12926,                0.23132,                0.01109,                0.92336,                0.70857,                0.72432,                0.59193,                0.21303,                0.64553,                0.02361,             0.00015952,             0.00015952,             0.00015952
                     52,                0.12561,                0.22345,                0.01036,                0.89735,                0.72622,                0.72224,                 0.5931,                0.21286,                0.67109,                0.02352,             0.00014577,             0.00014577,             0.00014577
                     53,                0.12389,                0.22114,                0.01008,                0.91774,                0.71117,                0.72171,                0.58717,                0.21424,                0.68003,                0.02358,             0.00013203,             0.00013203,             0.00013203
                     54,                0.11705,                0.21133,                0.00968,                0.89862,                0.71756,                0.71658,                0.58659,                0.21688,                0.69585,                0.02407,             0.00011829,             0.00011829,             0.00011829
                     55,                 0.1149,                0.20715,                0.00951,                0.90043,                 0.7219,                0.72005,                 0.5902,                0.21104,                0.68348,                0.02259,             0.00010454,             0.00010454,             0.00010454
                     56,                0.10967,                0.20178,                0.00925,                0.92129,                 0.6925,                0.71501,                0.58779,                 0.2163,                0.69355,                0.02361,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     57,                0.10784,                0.19909,                  0.009,                0.91366,                0.70481,                0.71422,                0.58058,                0.21327,                0.70246,                 0.0228,             7.7053e-05,             7.7053e-05,             7.7053e-05
                     58,                0.10571,                 0.1989,                0.00868,                0.91833,                0.70064,                0.71547,                0.58304,                0.21242,                0.70563,                  0.023,             6.3308e-05,             6.3308e-05,             6.3308e-05
                     59,                0.10286,                0.19412,                0.00848,                0.90992,                0.71025,                0.71177,                0.57916,                0.21227,                0.70594,                0.02237,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     60,                0.10116,                0.19047,                0.00846,                0.91651,                0.70013,                0.71444,                0.58341,                0.21234,                0.70665,                0.02262,             3.5819e-05,             3.5819e-05,             3.5819e-05
