                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.85074,                 13.437,                 0.7405,                0.72734,                 26.086,                0.64118,                0.00036,                0.00363,                0.00018,                  6e-05,                0.78482,                 9.3482,                0.82192,                0.81511,                 21.623,                0.79701,             3.7759e-05,             3.7759e-05,             3.7759e-05
                      2,                0.80742,                 13.559,                0.70283,                0.70257,                 25.646,                 0.6124,                0.01543,                0.21073,                0.01388,                0.01015,                0.82051,                 9.7414,                0.81991,                0.83945,                 21.467,                0.79471,             6.8259e-05,             6.8259e-05,             6.8259e-05
                      3,                0.78897,                  14.75,                0.68991,                0.68042,                 25.085,                0.59927,                0.03073,                0.45582,                0.07698,                0.05498,                0.86678,                 9.8973,                0.81793,                0.89235,                 21.106,                0.78767,             9.1235e-05,             9.1235e-05,             9.1235e-05
                      4,                0.90221,                 15.061,                0.68516,                0.76255,                  24.51,                0.59076,                0.74393,                 0.1082,                0.12681,                0.08936,                0.99281,                 10.207,                0.82353,                0.94537,                 20.724,                0.78485,             8.0142e-05,             8.0142e-05,             8.0142e-05
                      5,                0.81878,                  14.68,                0.68711,                0.74427,                 24.187,                0.60443,                0.73747,                0.16056,                0.12478,                0.09305,                0.93177,                 10.147,                 0.8213,                0.89387,                 20.452,                0.78487,             8.0142e-05,             8.0142e-05,             8.0142e-05
                      6,                0.85217,                  14.39,                0.69495,                 0.6993,                 24.033,                  0.599,                0.74273,                0.14485,                 0.1359,                0.10503,                0.92061,                 9.7733,                0.82159,                0.85167,                 20.023,                0.78253,             6.8856e-05,             6.8856e-05,             6.8856e-05
                      7,                0.76119,                 14.599,                0.67905,                0.69428,                 23.893,                0.58849,                0.40968,                0.15009,                0.14429,                0.11358,                0.87623,                  9.669,                0.81941,                0.82312,                 19.866,                 0.7847,              5.757e-05,              5.757e-05,              5.757e-05
                      8,                0.77079,                 14.553,                0.68077,                 0.6669,                 23.588,                0.59514,                0.45039,                0.20959,                0.14929,                0.11918,                0.88569,                 9.4893,                0.81816,                0.85095,                 19.805,                  0.788,             4.6284e-05,             4.6284e-05,             4.6284e-05
                      9,                0.76212,                 14.251,                0.68138,                0.65221,                 23.639,                0.59613,                0.45467,                  0.228,                0.15157,                0.12154,                0.86361,                 9.4541,                0.81761,                0.83441,                 19.716,                0.78653,             3.4998e-05,             3.4998e-05,             3.4998e-05
                     10,                0.75203,                 14.096,                0.68074,                0.64225,                  23.62,                0.59586,                0.43348,                0.23498,                0.15448,                0.12402,                0.83592,                 9.4091,                0.81602,                0.82349,                 19.649,                0.78262,             2.3712e-05,             2.3712e-05,             2.3712e-05
