                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1938,                 31.665,                0.51869,                0.04771,                0.22183,                0.08509,                0.05471,                0.46717,                 1.7728,                0.08546,             0.00041529,             0.00041529,             0.00041529
                      2,                0.65136,                 1.3664,                0.15988,                0.78303,                0.16373,                0.05228,                0.03373,                0.41714,                 2.2171,                0.04279,             0.00082166,             0.00082166,             0.00082166
                      3,                 0.3944,                 1.4077,                  0.066,                0.55823,                0.14701,                0.07139,                0.04683,                0.42835,                 1.4125,                0.04551,              0.0012177,              0.0012177,              0.0012177
                      4,                0.39437,                 1.2666,                0.06448,                0.81225,                0.17077,                0.06357,                0.04247,                0.51922,                  1.197,                0.09915,              0.0012036,              0.0012036,              0.0012036
                      5,                0.44739,                 1.7985,                0.06914,                0.52857,                0.18398,                0.05286,                 0.0284,                0.47755,                 1.4791,                0.04449,              0.0012036,              0.0012036,              0.0012036
                      6,                0.34033,                 1.3769,                0.05081,                0.78533,                 0.1831,                0.04921,                0.03588,                0.43191,                  1.278,                0.04912,              0.0011881,              0.0011881,              0.0011881
                      7,                0.39482,                 1.1258,                0.06037,                0.81332,                0.19278,                0.07721,                 0.0449,                0.46595,                 1.2867,                0.04115,              0.0011727,              0.0011727,              0.0011727
                      8,                0.35009,                 1.0015,                0.04091,                0.81386,                0.18134,                0.08878,                0.06412,                0.35771,                 1.2756,                0.03122,              0.0011572,              0.0011572,              0.0011572
                      9,                0.31415,                0.99205,                0.04711,                0.37491,                0.20877,                0.13753,                0.10367,                0.38512,                 1.2036,                0.03699,              0.0011417,              0.0011417,              0.0011417
                     10,                 0.3262,                 0.8753,                0.03787,                0.60542,                0.19894,                0.13359,                0.09048,                0.44908,                 1.0843,                0.04471,              0.0011263,              0.0011263,              0.0011263
                     11,                0.40377,                0.76651,                 0.0643,                 0.1909,                0.26654,                0.15458,                0.10729,                0.44695,                 1.1686,                0.04852,              0.0011108,              0.0011108,              0.0011108
                     12,                0.37078,                0.80715,                0.07295,                0.21813,                0.26655,                0.18918,                0.13417,                0.40252,                 1.1422,                0.04242,              0.0010953,              0.0010953,              0.0010953
                     13,                0.30355,                0.70232,                0.03449,                0.46053,                0.22118,                0.15692,                 0.0899,                 1.2189,                0.63497,                0.21753,              0.0010798,              0.0010798,              0.0010798
                     14,                0.33746,                0.72435,                0.05083,                0.46192,                0.28803,                0.19631,                0.13754,                0.35239,                 1.0916,                0.04245,              0.0010644,              0.0010644,              0.0010644
                     15,                0.27917,                0.64132,                0.03576,                0.49808,                0.33136,                0.24937,                0.18524,                0.30471,                  1.167,                0.02817,              0.0010489,              0.0010489,              0.0010489
                     16,                0.26481,                0.77007,                0.03766,                0.45166,                  0.258,                0.18951,                0.14096,                0.32638,                 1.1867,                0.02872,              0.0010334,              0.0010334,              0.0010334
                     17,                0.32645,                0.66951,                0.05183,                0.48622,                0.30941,                0.19921,                0.12464,                0.48691,                 1.1129,                0.04901,               0.001018,               0.001018,               0.001018
                     18,                0.35635,                0.61503,                0.05258,                0.52706,                0.29522,                0.23915,                0.17452,                0.34753,                 1.0507,                 0.0299,              0.0010025,              0.0010025,              0.0010025
                     19,                0.31805,                0.59381,                0.05433,                 0.7483,                0.31723,                 0.2272,                0.15186,                0.41097,                 1.1425,                0.03627,             0.00098703,             0.00098703,             0.00098703
                     20,                0.33044,                0.55427,                0.06258,                0.74593,                0.31437,                0.21131,                0.14907,                0.36097,                 1.1563,                0.04136,             0.00097156,             0.00097156,             0.00097156
                     21,                0.31312,                0.67336,                0.04606,                0.74087,                0.29834,                0.21099,                0.14797,                 0.3846,                 1.1023,                0.04007,             0.00095609,             0.00095609,             0.00095609
                     22,                0.28775,                0.62869,                0.04183,                0.48698,                0.31046,                0.20849,                0.14901,                0.34695,                 1.2504,                0.03374,             0.00094062,             0.00094062,             0.00094062
