                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.28269,                0.38403,                0.02809,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0011337,              0.0011337,              0.0011337
                     38,                0.29905,                0.41428,                0.03301,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,               0.001109,               0.001109,               0.001109
                     39,                0.27379,                0.37838,                0.02989,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0010842,              0.0010842,              0.0010842
                     40,                0.25869,                0.36215,                0.03091,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0010595,              0.0010595,              0.0010595
                     41,                0.26727,                0.38306,                0.02887,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0010347,              0.0010347,              0.0010347
                     42,                0.26693,                 0.3823,                0.02576,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,                0.00101,                0.00101,                0.00101
                     43,                 0.2273,                0.36152,                  0.024,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00098525,             0.00098525,             0.00098525
                     44,                0.25218,                0.34757,                0.02857,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0009605,              0.0009605,              0.0009605
                     45,                0.25179,                0.36054,                  0.027,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00093575,             0.00093575,             0.00093575
                     46,                0.25253,                0.38614,                0.02489,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,               0.000911,               0.000911,               0.000911
                     47,                0.22918,                0.40814,                0.02138,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00088625,             0.00088625,             0.00088625
                     48,                 0.2622,                0.38383,                0.02858,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0008615,              0.0008615,              0.0008615
                     49,                0.24131,                0.39504,                0.02584,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00083675,             0.00083675,             0.00083675
                     50,                 0.2328,                 0.3999,                0.02356,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,               0.000812,               0.000812,               0.000812
                     51,                 0.2408,                0.39063,                 0.0255,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00078725,             0.00078725,             0.00078725
                     52,                0.24082,                0.37404,                0.02463,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0007625,              0.0007625,              0.0007625
                     53,                0.21706,                0.35184,                0.02273,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00073775,             0.00073775,             0.00073775
                     54,                0.21411,                0.33924,                  0.023,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,               0.000713,               0.000713,               0.000713
                     55,                0.20813,                0.32044,                0.01952,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00068825,             0.00068825,             0.00068825
                     56,                0.19923,                0.32436,                0.01915,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0006635,              0.0006635,              0.0006635
                     57,                0.20337,                 0.3122,                0.01966,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00063875,             0.00063875,             0.00063875
                     58,                0.20557,                0.32098,                0.01916,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,               0.000614,               0.000614,               0.000614
                     59,                0.19572,                0.31283,                0.01849,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00058925,             0.00058925,             0.00058925
                     60,                0.20086,                0.30012,                0.01932,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0005645,              0.0005645,              0.0005645
                     61,                0.20548,                0.31957,                0.02256,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00053975,             0.00053975,             0.00053975
                     62,                0.19419,                0.29176,                0.02009,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,               0.000515,               0.000515,               0.000515
                     63,                0.21469,                0.30788,                0.02377,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,             0.00049025,             0.00049025,             0.00049025
                     64,                0.21249,                0.35228,                0.02238,                0.86702,                0.67062,                0.77567,                0.56785,                    nan,                    nan,                    nan,              0.0004655,              0.0004655,              0.0004655
