                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.66171,                  17.91,                0.74626,                0.62594,                 63.725,                 0.7135,                0.68543,                0.09524,                0.02266,                0.02049,                0.61794,                  11.39,                0.80796,                0.68126,                 44.131,                0.80469,             3.7759e-05,             3.7759e-05,             3.7759e-05
                      2,                0.62846,                 12.047,                0.72416,                0.59031,                 40.425,                0.69394,                 0.1287,                0.47345,                0.16459,                0.14535,                0.63792,                 7.3166,                0.81605,                0.64813,                 32.511,                0.79921,             7.4509e-05,             7.4509e-05,             7.4509e-05
                      3,                0.59545,                 8.8506,                0.74512,                 0.5765,                 32.514,                 0.7237,                0.30386,                0.24635,                0.19383,                0.16774,                0.63903,                 6.8295,                0.82235,                 0.6509,                 29.217,                0.80055,             0.00011001,             0.00011001,             0.00011001
                      4,                0.69381,                  8.866,                0.74081,                0.63673,                 29.802,                0.68833,                 0.1016,                0.65619,                0.25049,                0.20643,                0.68036,                 6.0518,                0.83365,                0.75069,                 25.916,                0.80581,             0.00010836,             0.00010836,             0.00010836
                      5,                0.67664,                 6.9689,                0.75824,                0.68068,                 25.344,                 0.7125,                0.57038,                 0.2771,                0.26734,                0.22192,                0.68611,                 5.5862,                0.83229,                0.75906,                 22.494,                0.80203,             0.00010836,             0.00010836,             0.00010836
                      6,                0.61461,                 7.7476,                  0.695,                0.62647,                 23.359,                0.65945,                0.36648,                0.33422,                0.30665,                0.26009,                0.68231,                 5.2436,                0.83423,                 0.7567,                  19.88,                0.80656,             0.00010648,             0.00010648,             0.00010648
                      7,                0.59686,                 5.8088,                  0.731,                0.61256,                 19.875,                0.68891,                0.26709,                0.42741,                0.31213,                0.25958,                 0.7023,                 4.8894,                0.83703,                0.76333,                 18.223,                0.80655,             0.00010459,             0.00010459,             0.00010459
                      8,                0.64618,                 5.0808,                0.77648,                0.61946,                 17.992,                0.73214,                 0.2757,                0.47522,                0.28061,                0.23539,                0.65645,                 4.4401,                0.82766,                0.75005,                  16.67,                0.81049,             0.00010271,             0.00010271,             0.00010271
                      9,                 0.5519,                 5.9124,                0.69445,                0.49442,                 16.396,                0.66297,                0.37931,                0.42604,                 0.3371,                0.29098,                0.66393,                 4.3248,                 0.8314,                0.68346,                 15.406,                0.80909,             0.00010083,             0.00010083,             0.00010083
                     10,                0.59989,                 5.0051,                0.75146,                0.55075,                 14.954,                0.70478,                0.39368,                0.34509,                  0.339,                0.28558,                0.71822,                 4.2737,                0.84785,                0.73929,                 14.494,                0.82219,             9.8952e-05,             9.8952e-05,             9.8952e-05
                     11,                 0.5416,                 4.9035,                0.68299,                 0.5035,                  13.49,                0.65618,                0.41856,                0.42807,                0.41244,                0.35169,                0.68267,                 3.9287,                0.83417,                0.69559,                 13.266,                 0.8134,             9.7071e-05,             9.7071e-05,             9.7071e-05
                     12,                0.58662,                 4.0861,                0.75606,                0.54026,                 12.587,                0.72303,                0.46198,                0.37457,                0.42319,                 0.3648,                 0.6584,                 3.9931,                0.83545,                0.65875,                 12.049,                0.81085,              9.519e-05,              9.519e-05,              9.519e-05
                     13,                0.47377,                 4.2194,                0.69875,                0.46873,                 11.655,                0.67153,                0.41626,                0.49301,                 0.4575,                0.39911,                0.64747,                 3.7863,                 0.8355,                0.64865,                 11.317,                0.80838,             9.3309e-05,             9.3309e-05,             9.3309e-05
