                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.88649,                 4.8911,                0.86813,                0.78484,                 10.912,                0.79085,                0.62627,                0.27984,                0.34531,                 0.2558,                  1.194,                 2.9215,                0.98128,                 1.1872,                 4.1132,                 0.9876,             0.00041585,             0.00041585,             0.00041585
                      2,                0.96673,                 2.2145,                0.89662,                 0.9056,                 2.4577,                0.83424,                0.44739,                0.31081,                0.30713,                0.19704,                 1.4324,                 2.7102,                 1.1144,                 1.3809,                 3.2982,                 1.0589,             0.00081878,             0.00081878,             0.00081878
                      3,                 1.0418,                 1.9378,                0.93286,                 1.0126,                 1.8837,                0.87341,                 0.6107,                0.34732,                0.38303,                0.25546,                 1.4102,                 2.4098,                 1.1547,                 1.4354,                 2.6598,                 1.0978,               0.001208,               0.001208,               0.001208
                      4,                 1.1087,                 1.9382,                0.92987,                 1.0508,                 1.7247,                0.87223,                0.39597,                0.32598,                0.31991,                0.18879,                 1.4103,                 2.1172,                 1.1161,                  1.585,                 2.3154,                 1.1457,              0.0011881,              0.0011881,              0.0011881
                      5,                0.98095,                 1.6845,                0.92591,                0.99509,                 1.6196,                0.89527,                0.36126,                0.37459,                 0.3481,                0.22879,                 1.3889,                 2.2485,                 1.0949,                 1.4439,                 2.2765,                 1.1016,              0.0011881,              0.0011881,              0.0011881
                      6,                0.93062,                 1.6496,                0.92248,                0.93658,                 1.4607,                0.86727,                0.47106,                0.33074,                0.33169,                0.22512,                 1.3641,                 2.1969,                 1.1294,                 1.5628,                 2.4991,                 1.1531,              0.0011675,              0.0011675,              0.0011675
                      7,                0.96746,                 1.7787,                0.93332,                0.94055,                  1.605,                0.88863,                0.39023,                0.38674,                0.37128,                0.23511,                 1.4241,                 1.9806,                 1.1387,                 1.5929,                 2.0597,                 1.1544,              0.0011469,              0.0011469,              0.0011469
                      8,                0.94058,                  1.571,                0.88959,                  0.923,                 1.4039,                0.83441,                0.52782,                0.44872,                0.43609,                0.29349,                  1.359,                 1.9455,                 1.0917,                 1.3822,                 2.0031,                  1.082,              0.0011263,              0.0011263,              0.0011263
                      9,                0.88419,                 1.4587,                0.88751,                0.87793,                 1.3329,                0.83228,                0.51355,                0.38977,                0.42826,                0.28204,                 1.3527,                  1.891,                 1.1127,                 1.4236,                 1.9871,                 1.0954,              0.0011056,              0.0011056,              0.0011056
                     10,                0.95651,                 1.4834,                0.94801,                0.92035,                 1.3483,                0.88715,                0.52645,                0.27784,                0.34152,                0.22117,                 1.3727,                 2.1712,                   1.09,                 1.4569,                 2.3514,                 1.0983,               0.001085,               0.001085,               0.001085
                     11,                 0.8331,                 1.3574,                0.88247,                0.83311,                 1.2111,                0.84453,                0.50431,                0.41563,                0.42807,                0.28853,                 1.3256,                 2.1055,                  1.069,                 1.4929,                 2.1946,                 1.0971,              0.0010644,              0.0010644,              0.0010644
                     12,                0.81533,                  1.266,                0.84208,                0.80777,                 1.1034,                0.79893,                0.54665,                0.33464,                0.38094,                0.27078,                 1.2991,                 2.0943,                 1.0833,                 1.3795,                 2.2298,                 1.1042,              0.0010438,              0.0010438,              0.0010438
                     13,                0.77394,                 1.3335,                0.87382,                0.78427,                 1.1668,                0.83495,                0.54223,                0.48704,                0.44733,                0.30431,                 1.2288,                 1.7614,                 1.0489,                 1.3288,                 1.9825,                 1.0734,              0.0010231,              0.0010231,              0.0010231
                     14,                0.76417,                 1.2252,                0.85263,                0.75927,                 1.0627,                0.81035,                0.51986,                  0.454,                0.45488,                0.30903,                 1.2642,                   1.88,                  1.082,                 1.3586,                 1.9658,                 1.1139,              0.0010025,              0.0010025,              0.0010025
                     15,                0.72738,                 1.3205,                0.84043,                0.73101,                 1.1144,                0.80798,                 0.6192,                0.42292,                0.45981,                0.31375,                 1.2338,                 1.6596,                 1.0694,                 1.3917,                 1.7058,                  1.095,             0.00098187,             0.00098187,             0.00098187
                     16,                0.76619,                 1.1739,                0.85606,                0.74837,                0.98201,                0.81008,                0.61482,                0.39954,                0.46484,                0.30923,                  1.257,                 1.8569,                 1.0793,                 1.4193,                 1.8713,                 1.1001,             0.00096125,             0.00096125,             0.00096125
                     17,                0.74613,                 1.2308,                0.84483,                 0.7371,                0.99538,                0.78781,                  0.589,                0.40154,                0.44854,                0.31232,                 1.2505,                 2.0932,                 1.0891,                 1.4246,                 2.0877,                 1.1001,             0.00094062,             0.00094062,             0.00094062
                     18,                0.70273,                 1.1704,                0.82755,                0.71539,                0.98662,                0.79379,                 0.5746,                0.42443,                0.45545,                0.31947,                 1.1724,                 1.8489,                 1.0482,                 1.2849,                 1.9825,                 1.0865,                0.00092,                0.00092,                0.00092
