                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5936,                 23.311,                0.66557,                0.80241,                0.15581,                0.06234,                0.04843,                0.56151,                 1.4093,                0.11705,             0.00041529,             0.00041529,             0.00041529
                      2,                0.57044,                 1.2032,                0.13951,                0.86637,                0.18475,                0.11016,                0.07254,                0.79146,                0.81514,                0.25578,             0.00082372,             0.00082372,             0.00082372
                      3,                0.48935,                 1.0835,                 0.1548,                0.45433,                0.30077,                0.14251,                 0.0882,                0.47685,                  1.403,                0.04951,              0.0012239,              0.0012239,              0.0012239
                      4,                 0.6247,                 2.6522,                0.18171,                0.55058,                0.28518,                0.05625,                0.03533,                0.44675,                 1.4916,                0.05551,              0.0012129,              0.0012129,              0.0012129
                      5,                0.46537,                   1.07,                0.07011,                0.60332,                0.18134,                0.09759,                0.06472,                0.50516,                 1.0604,                0.07628,              0.0012129,              0.0012129,              0.0012129
                      6,                0.36367,                 1.0262,                0.05462,                0.16355,                0.23233,                0.11972,                0.07623,                 0.4817,                 1.0912,                0.06488,              0.0012005,              0.0012005,              0.0012005
                      7,                0.37777,                0.80762,                 0.0757,                0.68162,                0.22583,                0.15775,                0.09825,                0.45351,                 1.1002,                0.05009,              0.0011881,              0.0011881,              0.0011881
                      8,                0.35249,                0.79027,                0.06022,                0.45659,                0.23312,                0.17351,                0.11836,                0.47007,                 1.0773,                0.07105,              0.0011757,              0.0011757,              0.0011757
                      9,                 0.4016,                 0.7247,                0.07666,                0.49241,                0.21061,                0.16701,                0.12181,                0.53719,                 1.0508,                0.06921,              0.0011634,              0.0011634,              0.0011634
                     10,                0.34245,                0.67219,                0.04921,                0.72682,                0.20633,                0.13226,                0.09826,                 0.9004,                0.93104,                0.16748,               0.001151,               0.001151,               0.001151
                     11,                0.34251,                0.60309,                0.05004,                0.47378,                0.20157,                0.12868,                0.09364,                0.99913,                0.93637,                0.18562,              0.0011386,              0.0011386,              0.0011386
                     12,                0.35306,                0.67529,                0.05161,                0.55968,                0.19512,                0.16689,                0.11508,                 1.1891,                0.62839,                0.16751,              0.0011263,              0.0011263,              0.0011263
                     13,                0.29361,                0.55041,                0.04591,                0.26003,                0.22631,                 0.1822,                0.12599,                0.60343,                 1.1147,                0.10323,              0.0011139,              0.0011139,              0.0011139
                     14,                 0.3037,                0.54694,                0.05798,                0.70534,                0.28446,                 0.2288,                0.17532,                0.46525,                 1.3728,                0.07216,              0.0011015,              0.0011015,              0.0011015
                     15,                0.29615,                0.54926,                0.04324,                0.71548,                0.24528,                0.16601,                0.12632,                0.54305,                 1.1955,                0.10989,              0.0010891,              0.0010891,              0.0010891
                     16,                0.30408,                0.63033,                0.04142,                0.54089,                0.29924,                0.22163,                0.14648,                0.42973,                 1.0334,                 0.0437,              0.0010768,              0.0010768,              0.0010768
                     17,                0.30225,                0.59506,                0.04756,                0.73802,                0.27361,                0.20216,                0.15236,                0.35225,                 1.0412,                0.04761,              0.0010644,              0.0010644,              0.0010644
                     18,                0.29259,                0.55382,                0.04123,                0.73319,                 0.3044,                0.23388,                0.17017,                0.42857,                 1.1387,                0.05889,               0.001052,               0.001052,               0.001052
                     19,                0.25192,                0.58815,                0.03553,                0.51249,                0.28254,                0.23154,                0.16732,                0.35342,                 1.1722,                0.04027,              0.0010396,              0.0010396,              0.0010396
                     20,                0.30865,                0.52109,                0.05899,                0.64439,                0.37315,                0.30054,                0.22965,                0.35244,                0.97231,                0.03581,              0.0010273,              0.0010273,              0.0010273
                     21,                0.26024,                0.55847,                0.04082,                0.62456,                0.32919,                0.23548,                0.17819,                0.56397,                 1.0004,                0.17299,              0.0010149,              0.0010149,              0.0010149
                     22,                0.26131,                0.56328,                0.04749,                0.30692,                0.28616,                0.19477,                0.15402,                 1.1504,                 1.1625,                0.47694,              0.0010025,              0.0010025,              0.0010025
                     23,                0.27962,                0.53592,                0.04522,                0.58501,                0.31533,                0.24189,                0.18333,                 1.1114,                0.82572,                0.46818,             0.00099013,             0.00099013,             0.00099013
                     24,                0.30121,                 0.4726,                0.05042,                0.59525,                0.31688,                0.26439,                0.19515,                0.67641,                 1.0621,                0.23631,             0.00097775,             0.00097775,             0.00097775
                     25,                0.24077,                0.48641,                0.03602,                0.45126,                0.42097,                0.35586,                0.25975,                0.74559,                0.95889,                0.23828,             0.00096537,             0.00096537,             0.00096537
                     26,                0.27238,                0.47017,                0.04577,                0.39851,                0.36582,                0.29537,                0.22147,                0.39779,                 1.0069,                0.05441,               0.000953,               0.000953,               0.000953
                     27,                0.27801,                0.50037,                0.04339,                0.67792,                0.17645,                0.13717,                 0.0993,                 2.0988,                0.54539,                 1.1815,             0.00094062,             0.00094062,             0.00094062
                     28,                0.23277,                 0.5003,                0.02654,                0.38406,                0.40545,                0.27324,                 0.1953,                0.88669,                0.93891,                0.44145,             0.00092825,             0.00092825,             0.00092825
                     29,                 0.2192,                0.45666,                0.02869,                0.82071,                0.26066,                0.25514,                0.18687,                0.64597,                0.99349,                0.21068,             0.00091588,             0.00091588,             0.00091588
                     30,                0.26328,                 0.4666,                0.03661,                0.37815,                0.24296,                0.18938,                0.13955,                 1.7421,                0.56422,                  1.007,              0.0009035,              0.0009035,              0.0009035
                     31,                0.24917,                0.51433,                0.03739,                 0.4202,                0.42999,                0.32413,                0.24788,                0.49595,                 1.0328,                0.11895,             0.00089112,             0.00089112,             0.00089112
                     32,                0.21986,                0.45723,                 0.0288,                0.59644,                0.38828,                0.36502,                0.27546,                0.63017,                0.91134,                 0.1676,             0.00087875,             0.00087875,             0.00087875
                     33,                 0.2485,                0.43211,                0.03579,                0.50343,                0.44613,                0.36854,                0.27843,                0.70553,                0.88266,                0.21555,             0.00086637,             0.00086637,             0.00086637
                     34,                0.23705,                0.47947,                0.03166,                0.57514,                0.30336,                0.34152,                0.26048,                0.96045,                 0.9017,                 0.3938,               0.000854,               0.000854,               0.000854
                     35,                0.23378,                0.45347,                0.03716,                0.45674,                 0.2915,                0.27695,                0.21782,                 1.1459,                0.78844,                0.56063,             0.00084162,             0.00084162,             0.00084162
                     36,                0.25487,                0.45099,                0.03362,                0.54305,                0.32425,                0.31707,                0.24198,                0.81941,                0.98569,                0.37887,             0.00082925,             0.00082925,             0.00082925
                     37,                0.21433,                0.44234,                0.02513,                 0.4126,                0.44709,                0.34711,                 0.2704,                0.71755,                0.97525,                0.30557,             0.00081688,             0.00081688,             0.00081688
                     38,                0.20725,                0.39712,                0.02194,                0.42153,                0.46379,                0.33784,                0.25235,                0.79559,                 1.0661,                0.35203,              0.0008045,              0.0008045,              0.0008045
                     39,                0.19122,                0.36853,                0.02181,                0.39532,                0.46119,                0.32079,                0.24128,                0.50957,                 1.1483,                 0.1307,             0.00079213,             0.00079213,             0.00079213
                     40,                0.22261,                0.34257,                0.02939,                0.43841,                0.39117,                0.28772,                0.21873,                0.70102,                 1.0772,                0.22823,             0.00077975,             0.00077975,             0.00077975
                     41,                0.19122,                0.37142,                0.02432,                0.35096,                0.30383,                0.19929,                0.14759,                 1.7106,                0.66231,                0.97368,             0.00076738,             0.00076738,             0.00076738
                     42,                0.19548,                0.40759,                0.02461,                 0.4229,                0.36177,                 0.2627,                0.20133,                 1.1397,                0.74951,                0.54629,               0.000755,               0.000755,               0.000755
                     43,                0.18577,                0.36334,                 0.0181,                0.38425,                0.39629,                0.26029,                0.19701,                0.88248,                 1.0111,                0.40662,             0.00074263,             0.00074263,             0.00074263
                     44,                0.18184,                0.35388,                0.02034,                0.40746,                0.48067,                0.35746,                0.27122,                0.57624,                0.98801,                0.16308,             0.00073025,             0.00073025,             0.00073025
                     45,                0.20792,                0.34623,                0.03216,                0.49869,                0.49423,                0.40542,                0.31314,                0.52225,                0.98343,                0.15149,             0.00071788,             0.00071788,             0.00071788
                     46,                0.19686,                0.39416,                0.02503,                0.58253,                0.34122,                0.25399,                0.19622,                0.63148,                 1.0251,                 0.2536,              0.0007055,              0.0007055,              0.0007055
                     47,                0.18048,                0.39075,                0.01948,                0.62056,                0.33152,                0.26997,                0.21349,                0.91382,                0.89171,                 0.4254,             0.00069313,             0.00069313,             0.00069313
                     48,                 0.1989,                0.34887,                0.02379,                0.37345,                0.34979,                0.28216,                0.22361,                0.95244,                0.81479,                0.43478,             0.00068075,             0.00068075,             0.00068075
                     49,                0.17868,                0.33827,                0.01854,                0.41179,                0.40572,                 0.2991,                0.23479,                0.73885,                 1.0066,                0.25614,             0.00066838,             0.00066838,             0.00066838
                     50,                0.16759,                0.36725,                0.01723,                0.39214,                0.44316,                0.35984,                0.27286,                0.61479,                 1.0481,                0.20154,               0.000656,               0.000656,               0.000656
                     51,                 0.1757,                0.33189,                0.02134,                0.42556,                0.44677,                0.34259,                0.26354,                0.58769,                0.95651,                0.21419,             0.00064362,             0.00064362,             0.00064362
                     52,                0.17347,                 0.3418,                0.01778,                0.49829,                0.40022,                 0.3041,                 0.2356,                 1.0378,                0.83917,                0.48492,             0.00063125,             0.00063125,             0.00063125
                     53,                0.18099,                0.32547,                0.02047,                 0.3731,                0.35585,                0.25111,                0.19225,                 1.2612,                0.77582,                 0.6128,             0.00061887,             0.00061887,             0.00061887
                     54,                0.16826,                0.29727,                0.01916,                0.40001,                0.31681,                0.24114,                0.18569,                 1.7222,                0.58717,                0.99916,              0.0006065,              0.0006065,              0.0006065
                     55,                0.17254,                0.34394,                0.01959,                0.57211,                0.44646,                0.38505,                0.30179,                0.76508,                0.87269,                0.32903,             0.00059413,             0.00059413,             0.00059413
                     56,                0.16062,                0.33247,                 0.0179,                0.51612,                0.38237,                0.34848,                0.26499,                 0.7792,                0.92532,                0.29092,             0.00058175,             0.00058175,             0.00058175
                     57,                0.17934,                0.30066,                0.02113,                0.47391,                0.45012,                0.39879,                0.30911,                0.52764,                0.96773,                0.16461,             0.00056938,             0.00056938,             0.00056938
                     58,                0.16241,                0.29135,                0.01735,                0.39028,                0.44039,                0.33532,                0.26144,                0.72919,                0.89593,                0.27727,               0.000557,               0.000557,               0.000557
                     59,                0.13836,                0.26086,                0.01371,                0.39088,                0.33116,                0.23897,                0.18493,                 1.5635,                0.75829,                0.86969,             0.00054463,             0.00054463,             0.00054463
                     60,                0.16914,                0.28838,                0.01953,                0.35155,                0.34029,                0.22681,                0.17627,                0.88922,                 1.1413,                0.43334,             0.00053225,             0.00053225,             0.00053225
                     61,                0.15212,                0.30958,                 0.0176,                0.39831,                0.38629,                0.25662,                 0.1973,                0.88434,                 1.0809,                0.37604,             0.00051988,             0.00051988,             0.00051988
                     62,                0.16144,                0.32135,                0.01902,                0.38244,                0.42998,                0.31693,                0.24166,                  0.693,                 1.1411,                0.22894,              0.0005075,              0.0005075,              0.0005075
