                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.18452,                0.33777,                0.02212,                0.48609,                0.35832,                0.36346,                0.27966,                0.40296,                 1.3165,                0.04083,             0.00054875,             0.00054875,             0.00054875
                     37,                0.19353,                 0.3888,                0.02213,                0.46061,                0.35563,                 0.3383,                0.26191,                0.36052,                 1.2987,                0.03818,             0.00052812,             0.00052812,             0.00052812
                     38,                0.17121,                0.34225,                0.01864,                0.40517,                0.40795,                0.32715,                0.25592,                0.35876,                 1.3121,                0.03689,              0.0005075,              0.0005075,              0.0005075
                     39,                 0.1786,                0.36175,                0.02047,                0.40119,                   0.37,                0.28022,                0.21871,                0.52331,                 1.1371,                0.07854,             0.00048687,             0.00048687,             0.00048687
                     40,                0.20331,                0.34122,                0.02952,                0.48724,                0.38254,                0.34082,                0.26557,                0.39302,                  1.287,                0.05018,             0.00046625,             0.00046625,             0.00046625
                     41,                0.18436,                0.31808,                0.02361,                0.43704,                 0.4483,                0.31383,                0.24384,                0.36168,                 1.3426,                 0.0372,             0.00044563,             0.00044563,             0.00044563
                     42,                0.18825,                0.33441,                  0.033,                0.31636,                0.43001,                0.25969,                0.19863,                0.39598,                 1.3554,                0.04339,               0.000425,               0.000425,               0.000425
                     43,                0.15924,                0.30548,                0.01766,                0.40377,                0.41259,                0.28997,                0.22537,                0.43743,                  1.293,                0.04458,             0.00040438,             0.00040438,             0.00040438
                     44,                0.15874,                 0.2975,                 0.0195,                0.46849,                0.42027,                0.34522,                0.27408,                0.49819,                 1.0504,                0.06439,             0.00038375,             0.00038375,             0.00038375
                     45,                0.18687,                0.33238,                0.02576,                0.48593,                0.48237,                 0.3856,                0.30145,                0.45061,                  1.076,                0.05437,             0.00036313,             0.00036313,             0.00036313
                     46,                0.19313,                0.35113,                 0.0279,                 0.4583,                0.49391,                0.36827,                0.29325,                0.35433,                 1.4061,                0.04002,              0.0003425,              0.0003425,              0.0003425
                     47,                0.17133,                0.31192,                0.02177,                0.49809,                0.43464,                0.36564,                0.29558,                 0.4088,                 1.2399,                0.05318,             0.00032188,             0.00032188,             0.00032188
                     48,                 0.1684,                0.28749,                0.02315,                0.46487,                0.45641,                0.38977,                0.31532,                0.48453,                 1.1534,                0.05827,             0.00030125,             0.00030125,             0.00030125
                     49,                0.16578,                0.26882,                0.02126,                0.51376,                0.42271,                0.36494,                0.29169,                0.51391,                 1.2691,                0.06075,             0.00028063,             0.00028063,             0.00028063
                     50,                0.14947,                0.26219,                 0.0166,                0.51474,                0.40697,                0.39692,                0.31845,                0.47818,                 1.1834,                 0.0534,                0.00026,                0.00026,                0.00026
