                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 0.2307,                 0.7624,                0.02901,                0.82541,                0.50887,                0.49864,                0.41111,                0.23453,                0.77318,                 0.0345,             0.00048252,             0.00048252,             0.00048252
                     37,                 0.2227,                 0.7007,                0.02736,                0.77726,                0.56702,                 0.5354,                0.43671,                0.26525,                 0.7326,                0.04417,             0.00047221,             0.00047221,             0.00047221
                     38,                0.21483,                0.72616,                0.02773,                0.84769,                0.54027,                0.54738,                0.43273,                0.25863,                0.81793,                0.04049,              0.0004619,              0.0004619,              0.0004619
                     39,                 0.2131,                0.70857,                0.02825,                0.80869,                0.54923,                0.55474,                0.44896,                0.23975,                0.75999,                0.03896,             0.00045159,             0.00045159,             0.00045159
                     40,                0.23863,                0.73233,                0.03195,                0.79464,                0.52898,                0.54326,                0.43242,                0.24156,                0.79817,                0.03994,             0.00044128,             0.00044128,             0.00044128
                     41,                0.22392,                0.66628,                0.02592,                0.80123,                 0.5085,                0.50918,                0.40336,                0.25635,                0.78861,                0.04435,             0.00043097,             0.00043097,             0.00043097
                     42,                0.22764,                0.63576,                0.02836,                0.81326,                0.50409,                0.50279,                 0.4103,                0.25767,                0.72154,                0.04913,             0.00042066,             0.00042066,             0.00042066
                     43,                0.20016,                0.65766,                0.02463,                0.82535,                0.51202,                0.47722,                0.37751,                0.28408,                0.78499,                0.06123,             0.00041036,             0.00041036,             0.00041036
                     44,                0.23318,                0.64118,                0.03001,                0.80815,                0.58655,                 0.5415,                0.42554,                0.27091,                0.70957,                 0.0603,             0.00040005,             0.00040005,             0.00040005
                     45,                0.19931,                0.64224,                0.02737,                0.80686,                0.48235,                0.47907,                0.36982,                0.30008,                0.79908,                 0.0528,             0.00038974,             0.00038974,             0.00038974
                     46,                0.21826,                0.56586,                0.03092,                0.86108,                0.54697,                0.57652,                0.46665,                 0.2747,                0.70744,                0.04277,             0.00037943,             0.00037943,             0.00037943
                     47,                0.21907,                0.65699,                 0.0331,                0.86132,                0.61676,                0.59517,                0.48136,                0.29505,                0.63682,                 0.0646,             0.00036912,             0.00036912,             0.00036912
                     48,                0.19969,                0.59642,                  0.025,                0.90983,                0.58832,                0.57034,                0.46722,                0.24819,                0.65867,                0.04673,             0.00035881,             0.00035881,             0.00035881
                     49,                 0.2107,                0.56007,                0.02788,                0.87382,                 0.5647,                0.54306,                0.43257,                0.27022,                0.63357,                0.04281,             0.00034851,             0.00034851,             0.00034851
                     50,                 0.1991,                0.50628,                 0.0263,                0.89666,                0.60559,                 0.5804,                0.48195,                0.25181,                0.70708,                0.04102,              0.0003382,              0.0003382,              0.0003382
                     51,                0.20398,                 0.4535,                0.03373,                0.91134,                0.60135,                0.59038,                0.47955,                 0.2431,                0.70472,                0.03578,             0.00032789,             0.00032789,             0.00032789
                     52,                0.20034,                0.46895,                0.03188,                0.85152,                0.57422,                0.57148,                0.46977,                0.23537,                0.66423,                0.03665,             0.00031758,             0.00031758,             0.00031758
                     53,                0.17288,                0.47151,                0.01938,                0.89363,                0.52747,                0.55548,                0.44956,                0.24286,                0.78216,                0.03607,             0.00030727,             0.00030727,             0.00030727
