                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.67155,                 1.6268,                0.17152,                0.86048,                0.75355,                0.84959,                0.64016,                0.27829,                0.58831,                 0.0334,             0.00066545,             0.00066545,             0.00066545
                      2,                0.35177,                0.51395,                0.05769,                0.74562,                 0.5782,                0.65425,                0.43987,                0.52386,                0.75424,                0.10091,              0.0013156,              0.0013156,              0.0013156
                      3,                0.48063,                0.57866,                0.07453,                0.73196,                0.48578,                0.59925,                0.38586,                0.69441,                0.71636,                0.15564,              0.0019493,              0.0019493,              0.0019493
                      4,                 0.5631,                0.63702,                 0.1064,                0.85902,                0.57753,                0.58763,                0.39664,                0.71417,                0.62842,                0.21602,              0.0019258,              0.0019258,              0.0019258
                      5,                    nan,                    nan,                    nan,                0.85902,                0.57753,                0.58763,                0.39664,                    nan,                    nan,                    nan,              0.0019258,              0.0019258,              0.0019258
                      6,                    nan,                    nan,                    nan,                0.85902,                0.57753,                0.58763,                0.39664,                    nan,                    nan,                    nan,               0.001901,               0.001901,               0.001901
                      7,                    nan,                    nan,                    nan,                0.85902,                0.57753,                0.58763,                0.39664,                    nan,                    nan,                    nan,              0.0018763,              0.0018763,              0.0018763
                      8,                    nan,                    nan,                    nan,                0.85902,                0.57753,                0.58763,                0.39664,                    nan,                    nan,                    nan,              0.0018515,              0.0018515,              0.0018515
                      9,                    nan,                    nan,                    nan,                0.85902,                0.57753,                0.58763,                0.39664,                    nan,                    nan,                    nan,              0.0018267,              0.0018267,              0.0018267
                     10,                    nan,                    nan,                    nan,                0.85902,                0.57753,                0.58763,                0.39664,                    nan,                    nan,                    nan,               0.001802,               0.001802,               0.001802
                     11,                    nan,                    nan,                    nan,                0.85902,                0.57753,                0.58763,                0.39664,                    nan,                    nan,                    nan,              0.0017772,              0.0017772,              0.0017772
                     12,                    nan,                    nan,                    nan,                0.85902,                0.57753,                0.58763,                0.39664,                    nan,                    nan,                    nan,              0.0017525,              0.0017525,              0.0017525
                     13,                    nan,                    nan,                    nan,                0.85902,                0.57753,                0.58763,                0.39664,                    nan,                    nan,                    nan,              0.0017278,              0.0017278,              0.0017278
