                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.22288,                0.88318,                0.02687,                 0.5829,                0.39042,                 0.2825,                0.22085,                0.23767,                 1.0083,                0.03798,             0.00036569,             0.00036569,             0.00036569
                     37,                0.20387,                0.86954,                0.02476,                0.47946,                0.39918,                0.35325,                0.27788,                0.21506,                0.99961,                0.03571,             0.00035194,             0.00035194,             0.00035194
                     38,                0.19481,                0.80077,                0.02468,                0.46872,                0.34345,                0.26589,                0.21403,                0.25578,                 1.1012,                0.04637,              0.0003382,              0.0003382,              0.0003382
                     39,                0.20549,                0.83102,                0.02774,                 0.5223,                 0.4569,                0.36979,                0.28435,                0.23077,                0.99687,                0.03775,             0.00032445,             0.00032445,             0.00032445
                     40,                0.20607,                0.89508,                0.02715,                0.52578,                0.43542,                0.36111,                0.27842,                0.25373,                 0.9189,                 0.0407,             0.00031071,             0.00031071,             0.00031071
                     41,                0.20623,                0.74285,                0.02477,                0.65398,                0.47973,                 0.4639,                0.36708,                0.24622,                 0.8355,                0.04009,             0.00029696,             0.00029696,             0.00029696
                     42,                0.23901,                0.65769,                0.03568,                0.61994,                0.40627,                0.43028,                0.33198,                 0.2658,                0.90456,                0.04415,             0.00028322,             0.00028322,             0.00028322
                     43,                0.19982,                0.75293,                0.02583,                0.62184,                0.42321,                0.43576,                 0.3366,                0.28182,                0.87061,                0.05195,             0.00026948,             0.00026948,             0.00026948
                     44,                0.21323,                0.70783,                0.02679,                0.65949,                0.43353,                0.44578,                0.35359,                0.27521,                 0.8682,                0.04448,             0.00025573,             0.00025573,             0.00025573
                     45,                0.19472,                0.73378,                0.02732,                0.61896,                0.50452,                0.46129,                 0.3533,                0.26121,                 0.8445,                0.04326,             0.00024199,             0.00024199,             0.00024199
                     46,                0.18974,                0.66621,                0.02296,                0.66775,                0.50782,                0.51725,                0.39763,                 0.2623,                0.83611,                0.04332,             0.00022824,             0.00022824,             0.00022824
                     47,                0.20609,                0.62015,                0.02771,                0.80012,                0.57135,                0.57099,                0.44376,                0.26115,                0.74533,                0.03884,              0.0002145,              0.0002145,              0.0002145
                     48,                0.19454,                0.68839,                0.02479,                0.76261,                0.57977,                 0.5707,                0.44136,                0.23127,                 0.8138,                0.03526,             0.00020075,             0.00020075,             0.00020075
                     49,                0.19131,                0.59258,                0.02432,                0.73084,                0.56057,                0.55059,                0.44079,                0.22239,                0.79093,                0.03388,             0.00018701,             0.00018701,             0.00018701
                     50,                0.17513,                0.58134,                0.02332,                0.71332,                0.53793,                0.55049,                0.45652,                0.22457,                0.76553,                0.03457,             0.00017326,             0.00017326,             0.00017326
