                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.19522,                0.38176,                0.01816,                0.85758,                0.68709,                0.68444,                0.54735,                0.23345,                0.61903,                 0.0287,             0.00055261,             0.00055261,             0.00055261
                     37,                0.18427,                0.34465,                0.01614,                0.87031,                 0.6788,                0.69729,                0.55612,                0.23789,                0.62684,                0.02891,             0.00054437,             0.00054437,             0.00054437
                     38,                0.18291,                0.37944,                0.01471,                0.89178,                0.65369,                0.66376,                0.52229,                0.27148,                0.74644,                0.03197,             0.00053612,             0.00053612,             0.00053612
                     39,                0.19808,                0.36371,                0.01735,                0.85315,                 0.6547,                0.66303,                0.52277,                0.25426,                0.69235,                0.03278,             0.00052787,             0.00052787,             0.00052787
                     40,                 0.1851,                0.35332,                0.01643,                 0.8799,                0.72297,                0.70925,                0.55497,                0.25357,                0.59748,                0.03062,             0.00051963,             0.00051963,             0.00051963
                     41,                0.18109,                0.34684,                0.01548,                0.82807,                0.70577,                0.67903,                0.54173,                0.24341,                0.63945,                0.02961,             0.00051138,             0.00051138,             0.00051138
                     42,                0.16397,                0.33316,                0.01542,                 0.7529,                0.72967,                0.73122,                0.57461,                0.24577,                0.59017,                0.02973,             0.00050313,             0.00050313,             0.00050313
                     43,                0.16161,                 0.3353,                0.01383,                 0.7954,                 0.6934,                0.66905,                0.52556,                0.25198,                0.67158,                 0.0299,             0.00049489,             0.00049489,             0.00049489
                     44,                0.16058,                0.34577,                0.01314,                0.75781,                0.64696,                0.67496,                0.52757,                0.26067,                0.66421,                0.03139,             0.00048664,             0.00048664,             0.00048664
                     45,                0.17747,                0.35294,                 0.0152,                0.84903,                0.67801,                0.67541,                0.53372,                  0.241,                0.64882,                0.02848,             0.00047839,             0.00047839,             0.00047839
                     46,                0.17278,                0.35637,                0.01553,                0.71457,                0.72406,                0.71125,                0.55087,                0.24805,                0.60767,                0.02885,             0.00047015,             0.00047015,             0.00047015
                     47,                0.16272,                0.34596,                0.01294,                0.73282,                0.71388,                0.70679,                0.56141,                0.24482,                0.59696,                0.03148,              0.0004619,              0.0004619,              0.0004619
                     48,                0.16183,                 0.3211,                0.01413,                0.85945,                0.65378,                0.66669,                0.52711,                0.23641,                0.73144,                0.02925,             0.00045365,             0.00045365,             0.00045365
                     49,                0.16354,                0.32943,                0.01572,                0.71365,                0.66692,                0.68587,                0.54298,                0.23275,                0.66506,                0.02723,             0.00044541,             0.00044541,             0.00044541
                     50,                0.15325,                0.33097,                0.01327,                0.72087,                0.63919,                0.64998,                 0.5318,                0.22599,                0.73973,                 0.0293,             0.00043716,             0.00043716,             0.00043716
                     51,                0.16792,                0.33574,                0.01598,                0.85034,                0.67842,                0.67519,                0.53974,                0.25066,                0.61552,                0.03268,             0.00042891,             0.00042891,             0.00042891
                     52,                0.18169,                 0.3404,                0.01648,                0.84216,                0.62272,                0.60849,                0.47303,                0.26111,                0.76622,                0.03578,             0.00042066,             0.00042066,             0.00042066
                     53,                 0.1643,                0.32747,                0.01428,                0.87739,                0.68282,                0.67677,                0.53542,                0.24076,                0.65579,                0.02916,             0.00041242,             0.00041242,             0.00041242
                     54,                0.16268,                0.32316,                0.01573,                0.85922,                0.69662,                0.68654,                0.54841,                0.23885,                0.68027,                0.02943,             0.00040417,             0.00040417,             0.00040417
                     55,                0.16505,                0.32052,                0.01463,                0.76669,                0.67961,                0.70194,                0.54147,                 0.2659,                0.66487,                0.03025,             0.00039592,             0.00039592,             0.00039592
                     56,                0.16993,                0.33978,                 0.0161,                0.76193,                0.64632,                0.67869,                0.53901,                0.24388,                0.65289,                0.02933,             0.00038768,             0.00038768,             0.00038768
                     57,                0.16312,                0.31843,                0.01413,                0.92509,                0.65533,                 0.6983,                0.53375,                0.25958,                0.66552,                0.03057,             0.00037943,             0.00037943,             0.00037943
                     58,                0.16351,                0.31219,                0.01321,                 0.8921,                0.68798,                0.70636,                0.56769,                0.22936,                0.66381,                0.02606,             0.00037118,             0.00037118,             0.00037118
                     59,                0.14958,                0.30297,                0.01233,                0.86638,                0.70517,                0.70028,                0.55241,                0.23076,                0.66296,                0.02581,             0.00036294,             0.00036294,             0.00036294
                     60,                0.15426,                0.30937,                0.01321,                0.86423,                0.68725,                0.68443,                0.54676,                0.22934,                0.66425,                0.02558,             0.00035469,             0.00035469,             0.00035469
                     61,                0.15801,                0.30244,                0.01439,                0.88636,                0.70455,                0.69424,                0.55939,                0.22557,                0.61905,                0.02462,             0.00034644,             0.00034644,             0.00034644
                     62,                0.13931,                0.28617,                0.01135,                0.88175,                0.69868,                0.69599,                0.55988,                0.22534,                0.64301,                 0.0251,              0.0003382,              0.0003382,              0.0003382
                     63,                0.13937,                0.27989,                0.01499,                0.86452,                 0.7089,                0.69777,                0.55915,                 0.2272,                0.64367,                0.02461,             0.00032995,             0.00032995,             0.00032995
                     64,                0.13981,                0.27209,                 0.0112,                0.86632,                0.69989,                0.69913,                0.55919,                 0.2286,                0.63236,                0.02544,              0.0003217,              0.0003217,              0.0003217
                     65,                 0.1353,                0.26802,                0.01131,                0.88937,                0.70201,                0.71551,                 0.5726,                0.23073,                0.61438,                0.02572,             0.00031346,             0.00031346,             0.00031346
                     66,                0.14213,                0.27164,                0.01176,                0.88839,                0.65798,                0.67286,                0.53813,                0.23541,                0.63826,                 0.0281,             0.00030521,             0.00030521,             0.00030521
                     67,                0.13499,                 0.2822,                0.01252,                0.85797,                0.68908,                0.67112,                0.53763,                 0.2267,                 0.7028,                0.02637,             0.00029696,             0.00029696,             0.00029696
