                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.82288,                 7.0899,                0.74203,                0.67152,                 15.047,                0.63935,                0.78768,                0.19495,                0.12232,                0.09598,                 0.8325,                 4.9595,                0.89839,                0.79877,                 10.442,                0.86177,             0.00041403,             0.00041403,             0.00041403
                      2,                0.72059,                 4.8442,                0.74734,                0.60693,                 6.2823,                0.67162,                0.24332,                0.56178,                0.32846,                0.26209,                0.83875,                 6.1734,                0.90698,                0.83614,                 5.2652,                0.88331,             0.00074846,             0.00074846,             0.00074846
                      3,                0.77296,                 5.0273,                0.72144,                0.65376,                 4.1697,                0.63959,                0.63668,                 0.2039,                0.26475,                0.19689,                0.92996,                 4.1644,                0.93289,                0.94795,                 4.0392,                0.91487,              0.0010004,              0.0010004,              0.0010004
                      4,                0.93716,                 3.1919,                 0.7813,                0.79987,                 2.7255,                0.68024,                0.30133,                 0.2462,                0.26616,                0.18854,                 1.0972,                 3.2506,                 1.0025,                 1.1043,                 2.8735,                0.98483,             0.00087875,             0.00087875,             0.00087875
                      5,                0.86978,                 2.6447,                0.76445,                0.72338,                 2.2048,                0.66615,                0.29037,                 0.4307,                 0.2927,                0.21797,                0.98739,                 2.2939,                0.99636,                 1.0136,                 2.7293,                0.94884,             0.00087875,             0.00087875,             0.00087875
                      6,                 0.8589,                 2.4042,                0.75632,                0.74192,                 2.1799,                0.67543,                0.31127,                0.21261,                0.32384,                0.22502,                 1.0474,                 2.4808,                0.98757,                 1.0601,                  3.078,                0.98289,               0.000755,               0.000755,               0.000755
                      7,                0.89449,                 1.7769,                 0.7687,                0.73239,                 1.6713,                0.67116,                0.29585,                0.38262,                0.31346,                0.22852,                 1.0454,                 2.4615,                0.99623,                 1.0175,                 2.3728,                 0.9537,             0.00063125,             0.00063125,             0.00063125
                      8,                0.83537,                 1.4321,                0.76929,                0.71736,                 1.4681,                0.66979,                0.34356,                0.39622,                0.35439,                0.26715,                 1.0004,                 2.1559,                0.99908,                 1.0021,                 2.0308,                0.97245,              0.0005075,              0.0005075,              0.0005075
                      9,                  0.757,                 1.2147,                0.73888,                0.66496,                 1.1718,                 0.6562,                0.38869,                0.41014,                 0.3823,                0.29746,                0.90486,                 1.6801,                0.97533,                0.89119,                 1.9372,                0.93227,             0.00038375,             0.00038375,             0.00038375
                     10,                0.69006,                 1.1322,                0.71868,                0.59315,                 1.0585,                0.64485,                0.42592,                0.36791,                0.39514,                0.31521,                 0.8901,                 1.6773,                0.96613,                0.86848,                 1.8225,                0.91973,                0.00026,                0.00026,                0.00026
