                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0649,                 8.1794,                0.91252,                0.98018,                 19.508,                0.82015,                0.29595,                0.10804,                0.06913,                0.04518,                 1.1413,                 6.3197,                0.94074,                 1.1839,                  17.56,                 0.8863,             0.00027638,             0.00027638,             0.00027638
                      2,                 1.1982,                  7.638,                  0.962,                 1.0509,                 17.689,                0.85272,                 0.4429,                0.15088,                0.06314,                0.04248,                  1.129,                 6.0413,                0.96264,                 1.1396,                 17.023,                 0.9233,             0.00054856,             0.00054856,             0.00054856
                      3,                 1.1282,                 7.3102,                0.93973,                 1.0081,                 17.497,                0.84178,                0.46031,                0.14151,                0.08909,                0.06427,                  1.088,                 5.5962,                0.96754,                 1.1177,                 16.304,                 0.9316,             0.00081524,             0.00081524,             0.00081524
                      4,                 1.0589,                 6.4643,                0.90591,                0.98287,                 16.422,                0.84008,                0.44342,                0.31769,                0.08105,                0.05842,                 1.0735,                 5.5716,                0.95202,                 1.1118,                 16.361,                0.93877,             0.00080826,             0.00080826,             0.00080826
                      5,                 1.1528,                 6.4293,                0.95983,                 1.0216,                 16.559,                0.84337,                 0.6107,                0.08435,                0.11262,                0.08456,                 1.0327,                 5.1187,                0.96424,                0.93582,                 14.422,                0.89523,             0.00080826,             0.00080826,             0.00080826
                      6,                 1.0557,                  6.288,                0.91184,                0.93168,                 15.323,                0.80632,                0.48128,                 0.2561,                0.12739,                0.09579,                 1.0458,                 5.0867,                0.94803,                0.98497,                 13.659,                0.88546,             0.00080001,             0.00080001,             0.00080001
                      7,                 1.0716,                 6.2185,                0.94868,                 1.0233,                 14.549,                0.85809,                0.41271,                 0.3434,                0.18588,                0.12769,                 1.0569,                 4.6474,                0.96279,                  1.038,                 13.406,                0.91704,             0.00079177,             0.00079177,             0.00079177
                      8,                 1.0098,                 5.6818,                0.92682,                0.97243,                 14.264,                0.85038,                0.51545,                0.36455,                0.17281,                0.12009,                 1.0032,                 4.5704,                 0.9436,                 1.1178,                 13.028,                0.93659,             0.00078352,             0.00078352,             0.00078352
                      9,                  1.015,                 4.6826,                0.92607,                 1.0262,                 13.012,                0.86921,                0.35819,                 0.2886,                0.15375,                0.11117,                0.89395,                 4.3677,                0.91449,                 0.9925,                 12.485,                0.92519,             0.00077527,             0.00077527,             0.00077527
                     10,                0.95512,                 4.9879,                0.91502,                 0.9216,                 12.957,                0.84684,                0.50059,                 0.1842,                0.18435,                0.14184,                0.95388,                 4.3313,                0.91481,                0.95356,                 11.705,                0.90508,             0.00076703,             0.00076703,             0.00076703
                     11,                0.98512,                 4.7521,                0.91224,                 0.9973,                 12.031,                0.84652,                0.43263,                0.34795,                0.20388,                0.13772,                0.94884,                 4.0022,                0.92653,                 1.1666,                 11.754,                0.92418,             0.00075878,             0.00075878,             0.00075878
                     12,                0.98482,                 4.3729,                0.91581,                 1.0364,                 11.108,                0.85554,                0.45433,                0.35561,                 0.2061,                 0.1398,                0.94063,                 3.9108,                0.94045,                 1.0618,                 11.075,                 0.9179,             0.00075053,             0.00075053,             0.00075053
                     13,                 0.9196,                 4.7513,                0.88846,                0.98741,                 11.594,                0.82948,                 0.5742,                 0.2496,                0.21173,                0.14904,                0.94516,                 3.8336,                0.94385,                 1.0222,                 10.415,                0.91324,             0.00074229,             0.00074229,             0.00074229
                     14,                0.94004,                 4.5627,                0.89272,                0.95075,                  10.95,                0.81032,                 0.6423,                0.18126,                0.22657,                0.15599,                0.93787,                 3.6245,                 0.9437,                 1.0366,                  10.26,                0.91592,             0.00073404,             0.00073404,             0.00073404
                     15,                0.89754,                 4.0285,                0.88235,                  0.948,                 9.9037,                0.81676,                0.52121,                0.25104,                 0.2618,                0.19687,                0.93099,                   3.52,                 0.9457,                 1.0471,                 9.6634,                0.95374,             0.00072579,             0.00072579,             0.00072579
                     16,                0.95025,                 3.9568,                0.88024,                0.97712,                 9.5625,                0.84305,                0.49364,                0.34019,                0.26776,                0.20696,                0.94829,                 3.5299,                0.92585,                 1.0425,                 9.1728,                 0.9181,             0.00071755,             0.00071755,             0.00071755
                     17,                0.89437,                  3.973,                0.89469,                0.91662,                 9.4688,                0.83039,                0.47103,                0.26588,                0.25273,                0.18866,                0.97834,                 3.6094,                0.94877,                 1.0622,                 9.0317,                0.92635,              0.0007093,              0.0007093,              0.0007093
                     18,                0.92511,                 3.9574,                0.89978,                0.92196,                 9.3013,                0.83271,                0.55865,                0.34201,                0.34787,                0.26261,                0.93882,                 3.4477,                0.92841,                 1.0131,                 8.4406,                0.91138,             0.00070105,             0.00070105,             0.00070105
                     19,                0.89288,                 3.5221,                0.90179,                0.90809,                 8.7917,                0.84339,                0.53768,                0.35942,                0.31557,                 0.2488,                0.91082,                 3.3485,                0.92905,                0.88505,                 8.0783,                0.91784,             0.00069281,             0.00069281,             0.00069281
                     20,                0.88025,                 3.4412,                0.87653,                0.88616,                  8.205,                0.83824,                0.61057,                0.30556,                0.31573,                0.24479,                0.90767,                 3.1393,                0.94095,                0.92169,                 7.9051,                0.92654,             0.00068456,             0.00068456,             0.00068456
                     21,                0.90671,                 3.3706,                0.88216,                 0.8905,                 8.0583,                0.81927,                0.52443,                 0.4447,                0.36553,                0.25768,                0.94363,                 2.9506,                0.94152,                 1.0703,                 7.4882,                 0.9178,             0.00067631,             0.00067631,             0.00067631
                     22,                 0.9126,                 3.2943,                0.88157,                0.92183,                 7.6063,                0.83152,                0.55622,                0.43217,                 0.3521,                 0.2683,                0.90344,                 2.8438,                0.93793,                0.93738,                 7.2293,                0.92925,             0.00066807,             0.00066807,             0.00066807
                     23,                 0.8547,                 3.1127,                0.86534,                0.87924,                 7.2977,                0.82213,                 0.6374,                0.31024,                0.34717,                0.27233,                0.87445,                 2.9694,                0.91745,                0.88702,                 6.9989,                0.90207,             0.00065982,             0.00065982,             0.00065982
                     24,                0.83379,                  2.903,                0.87315,                0.87271,                 6.7283,                0.83166,                0.71045,                0.36357,                0.39773,                0.30135,                 0.9182,                 2.8603,                0.95043,                0.99218,                 6.6368,                 0.9392,             0.00065157,             0.00065157,             0.00065157
