                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.24993,                 0.6787,                0.03428,                0.52851,                0.43756,                0.41965,                0.35005,                0.28431,                 1.0693,                0.04177,             0.00048252,             0.00048252,             0.00048252
                     37,                0.25783,                0.64551,                0.04556,                0.63807,                0.44999,                0.39052,                0.33165,                0.32787,                0.92725,                0.04862,             0.00047221,             0.00047221,             0.00047221
                     38,                0.22933,                0.60187,                0.03354,                0.70403,                0.44965,                0.44509,                0.37384,                0.35732,                0.84639,                0.06144,              0.0004619,              0.0004619,              0.0004619
                     39,                0.22207,                 0.6763,                0.03196,                0.81978,                0.47511,                0.46799,                0.38869,                0.37464,                 0.8507,                0.06963,             0.00045159,             0.00045159,             0.00045159
                     40,                0.24429,                0.67812,                0.03878,                0.70001,                0.36931,                0.33798,                0.27594,                0.25249,                 1.2185,                0.04054,             0.00044128,             0.00044128,             0.00044128
                     41,                0.23261,                0.67882,                0.03276,                 0.8115,                0.51842,                0.50327,                0.41667,                0.25849,                0.79725,                0.05025,             0.00043097,             0.00043097,             0.00043097
                     42,                  0.243,                0.65645,                0.03465,                0.79068,                0.50149,                0.49089,                0.39159,                0.26833,                0.92836,                0.04209,             0.00042066,             0.00042066,             0.00042066
                     43,                 0.2335,                0.73091,                0.03093,                0.65773,                0.44589,                0.43685,                0.34406,                0.30217,                0.95477,                0.05282,             0.00041036,             0.00041036,             0.00041036
                     44,                0.27055,                0.68086,                 0.0444,                0.90339,                0.47585,                0.50657,                0.40203,                0.26414,                0.93278,                0.03981,             0.00040005,             0.00040005,             0.00040005
                     45,                0.22021,                0.66524,                0.03128,                0.74284,                0.52179,                0.52413,                0.42386,                0.27329,                0.79135,                0.04358,             0.00038974,             0.00038974,             0.00038974
                     46,                0.23207,                0.65032,                0.03447,                0.84254,                0.55237,                0.54345,                0.42381,                0.28089,                0.74497,                0.04559,             0.00037943,             0.00037943,             0.00037943
                     47,                0.23091,                 0.6572,                0.03554,                0.85495,                0.52155,                0.51107,                0.41762,                0.28358,                0.76138,                0.05882,             0.00036912,             0.00036912,             0.00036912
                     48,                  0.216,                0.61595,                0.03291,                 0.7217,                0.57015,                 0.5867,                0.47209,                0.32678,                0.68986,                0.05247,             0.00035881,             0.00035881,             0.00035881
                     49,                0.24052,                0.64301,                0.03154,                0.89134,                0.51546,                0.55334,                0.45479,                 0.3073,                0.74045,                0.04774,             0.00034851,             0.00034851,             0.00034851
                     50,                0.23104,                 0.5686,                0.03269,                0.86662,                0.52677,                0.52566,                0.44204,                0.32324,                 0.6909,                0.06041,              0.0003382,              0.0003382,              0.0003382
                     51,                0.23731,                0.54237,                0.04121,                0.83654,                0.54363,                0.52264,                0.41857,                0.30996,                0.77971,                 0.0551,             0.00032789,             0.00032789,             0.00032789
                     52,                0.24648,                 0.5742,                0.03733,                0.76484,                0.53859,                0.51592,                0.41808,                0.25716,                0.84447,                0.04141,             0.00031758,             0.00031758,             0.00031758
                     53,                 0.2046,                0.56687,                0.02618,                0.81921,                0.52785,                0.51157,                 0.4172,                0.25378,                0.78485,                0.04227,             0.00030727,             0.00030727,             0.00030727
                     54,                0.20911,                 0.5693,                0.02952,                0.70312,                0.54119,                0.51877,                0.41707,                 0.2683,                0.73307,                0.04663,             0.00029696,             0.00029696,             0.00029696
                     55,                0.22377,                0.59381,                 0.0303,                0.82945,                0.55013,                0.54992,                0.45925,                0.24952,                0.75518,                  0.043,             0.00028666,             0.00028666,             0.00028666
                     56,                0.21228,                0.58349,                0.03161,                0.83705,                 0.4887,                0.51088,                0.41502,                0.24371,                 0.8889,                0.03784,             0.00027635,             0.00027635,             0.00027635
                     57,                0.21396,                0.51392,                0.02825,                0.83905,                0.50512,                0.51598,                0.43137,                0.23996,                0.77275,                0.04014,             0.00026604,             0.00026604,             0.00026604
                     58,                0.20267,                0.55844,                0.02594,                0.84812,                0.52293,                0.52543,                0.44394,                0.24563,                0.83372,                0.04318,             0.00025573,             0.00025573,             0.00025573
                     59,                0.18547,                0.53086,                0.02528,                0.82328,                0.52574,                0.50066,                0.41688,                0.24989,                0.83492,                0.04171,             0.00024542,             0.00024542,             0.00024542
                     60,                0.20084,                0.59961,                0.02896,                0.80735,                0.52009,                0.51227,                0.41302,                0.26585,                0.88065,                0.04205,             0.00023511,             0.00023511,             0.00023511
                     61,                0.20332,                0.58571,                0.03268,                0.80949,                0.52254,                0.49608,                0.40708,                 0.2582,                0.77077,                0.04362,             0.00022481,             0.00022481,             0.00022481
                     62,                0.20765,                0.51009,                0.02974,                0.85406,                 0.6004,                0.55433,                0.45363,                0.26678,                0.66934,                 0.0424,              0.0002145,              0.0002145,              0.0002145
                     63,                0.23767,                0.53061,                0.04459,                 0.7528,                0.54958,                 0.5375,                0.44073,                0.31341,                0.65352,                0.06264,             0.00020419,             0.00020419,             0.00020419
                     64,                0.21329,                0.51313,                0.03649,                0.68524,                 0.5413,                 0.5328,                0.43665,                0.30627,                0.69132,                0.06408,             0.00019388,             0.00019388,             0.00019388
                     65,                0.21234,                0.54841,                0.03107,                 0.7222,                0.54148,                0.51872,                 0.4312,                 0.2498,                0.79935,                0.04333,             0.00018357,             0.00018357,             0.00018357
                     66,                0.19628,                0.47812,                0.02913,                 0.7362,                0.52956,                0.53589,                0.45096,                0.27858,                0.73858,                0.05109,             0.00017326,             0.00017326,             0.00017326
                     67,                0.21328,                0.46239,                0.03474,                 0.8605,                0.52052,                0.54242,                0.45208,                0.25707,                0.76616,                0.04638,             0.00016296,             0.00016296,             0.00016296
                     68,                0.21706,                0.47003,                0.03759,                  0.739,                0.48671,                0.51673,                0.43556,                0.26231,                0.71796,                0.04698,             0.00015265,             0.00015265,             0.00015265
                     69,                0.19704,                0.47506,                0.02658,                0.64451,                0.52899,                 0.5109,                0.42556,                0.25213,                0.78734,                0.04326,             0.00014234,             0.00014234,             0.00014234
                     70,                0.20271,                0.42433,                0.02896,                0.64899,                0.52611,                0.50981,                 0.4297,                0.24838,                0.81376,                0.04452,             0.00013203,             0.00013203,             0.00013203
                     71,                0.18434,                0.42782,                0.02413,                  0.695,                0.54275,                0.52616,                0.44175,                0.27781,                0.70699,                 0.0514,             0.00012172,             0.00012172,             0.00012172
                     72,                0.18322,                0.39213,                0.02506,                0.66653,                0.52868,                0.51356,                0.43675,                0.25766,                0.79671,                0.04538,             0.00011141,             0.00011141,             0.00011141
                     73,                0.17389,                0.36745,                0.02388,                0.74597,                0.50195,                0.51529,                0.43641,                0.26362,                0.73715,                0.04922,             0.00010111,             0.00010111,             0.00010111
                     74,                0.16678,                0.35237,                0.02283,                0.70448,                0.51362,                0.51731,                 0.4295,                0.27754,                0.76066,                0.05048,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     75,                0.15904,                0.35281,                0.02256,                0.72677,                0.49536,                0.50611,                0.43024,                0.27602,                0.74919,                 0.0482,             8.0489e-05,             8.0489e-05,             8.0489e-05
                     76,                0.15183,                0.32576,                0.02147,                0.74518,                0.47774,                0.49471,                0.41808,                0.25838,                0.80821,                0.04216,              7.018e-05,              7.018e-05,              7.018e-05
                     77,                 0.1541,                0.33631,                0.02091,                 0.7386,                0.48176,                0.50463,                0.42401,                0.25709,                0.82234,                0.04187,             5.9872e-05,             5.9872e-05,             5.9872e-05
                     78,                0.14806,                0.31472,                 0.0199,                 0.7364,                0.48657,                0.50618,                 0.4226,                0.25646,                0.83294,                0.04248,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     79,                0.14426,                0.30814,                0.01947,                0.76978,                0.48472,                0.50513,                0.42612,                0.25299,                0.79268,                0.03823,             3.9255e-05,             3.9255e-05,             3.9255e-05
                     80,                0.14516,                0.30096,                 0.0192,                0.73674,                 0.4869,                0.51713,                0.43401,                0.26692,                0.79831,                0.04282,             2.8947e-05,             2.8947e-05,             2.8947e-05
