epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4815.87,1.29747,1.06566,1.73431,0.32329,0.31162,0.26006,0.19642,2.2892,4.1301,2.07786,0.000742625,0.000742625,0.000742625
43,4927.12,1.16765,0.92677,1.6755,0.33347,0.3374,0.27947,0.21885,2.24484,4.43554,2.03398,0.00073025,0.00073025,0.00073025
44,5039.19,1.17884,0.90718,1.63519,0.35432,0.34325,0.30465,0.23976,2.30119,4.46829,2.07907,0.000717875,0.000717875,0.000717875
45,5150.85,1.22506,0.91378,1.70412,0.37898,0.33654,0.32274,0.255,2.36011,4.38101,2.10556,0.0007055,0.0007055,0.0007055
46,5263.43,1.25711,1.0016,1.74476,0.36389,0.36499,0.31203,0.23854,2.39689,4.81785,2.09764,0.000693125,0.000693125,0.000693125
47,5375.37,1.20689,0.99987,1.68172,0.33699,0.34856,0.27109,0.20552,2.2578,4.79469,2.04498,0.00068075,0.00068075,0.00068075
48,5486.92,1.20653,0.93345,1.6994,0.27862,0.27871,0.2264,0.17029,nan,nan,nan,0.000668375,0.000668375,0.000668375
49,5598.99,1.23731,0.94474,1.73527,0.29126,0.37586,0.25215,0.19397,nan,nan,nan,0.000656,0.000656,0.000656
50,5711.28,1.15436,0.83409,1.68915,0.29772,0.30184,0.24199,0.18111,nan,nan,nan,0.000643625,0.000643625,0.000643625
51,5823.06,1.14196,0.89325,1.67041,0.30775,0.33747,0.25947,0.19742,nan,nan,nan,0.00063125,0.00063125,0.00063125
52,5935.95,1.12724,0.87391,1.6659,0.35961,0.35543,0.29258,0.22752,2.22991,5.13129,2.02699,0.000618875,0.000618875,0.000618875
53,6048.26,1.11831,0.84224,1.69367,0.39434,0.34632,0.30347,0.23642,2.23471,4.60117,2.02723,0.0006065,0.0006065,0.0006065
54,6159.31,1.12539,0.81343,1.64143,0.33368,0.38117,0.28373,0.22223,2.22396,4.56161,2.02827,0.000594125,0.000594125,0.000594125
