                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.6519,                 1.6405,                0.16689,                0.85628,                0.56472,                0.67262,                0.52074,                0.50352,                0.62484,                0.11726,             0.00066545,             0.00066545,             0.00066545
                      2,                0.46978,                0.76744,                0.08097,                0.75425,                0.47275,                0.55745,                0.35588,                0.55927,                0.75742,                 0.0948,              0.0013156,              0.0013156,              0.0013156
                      3,                0.75117,                0.78644,                0.16552,                0.04713,                0.03555,                0.02111,                0.01325,                 1.9545,                0.96401,                0.73852,              0.0019493,              0.0019493,              0.0019493
                      4,                0.63617,                0.89163,                0.14281,                0.71736,                 0.5052,                0.52645,                0.32184,                0.76828,                0.68314,                 0.2105,              0.0019258,              0.0019258,              0.0019258
                      5,                0.56903,                 0.6506,                 0.0952,                0.88582,                0.51659,                0.62341,                  0.434,                 0.8027,                0.65689,                0.17879,              0.0019258,              0.0019258,              0.0019258
                      6,                 0.5231,                0.62675,                0.08899,                0.83937,                0.51185,                0.61353,                0.43685,                0.60335,                0.70796,                0.15914,               0.001901,               0.001901,               0.001901
                      7,                0.54269,                0.78048,                 0.0911,                0.61363,                0.44787,                0.43383,                0.24728,                0.56842,                 1.1028,                0.12012,              0.0018763,              0.0018763,              0.0018763
                      8,                0.56965,                0.91109,                0.08914,                0.64703,                0.45735,                0.44878,                0.28702,                0.66379,                0.87024,                0.18905,              0.0018515,              0.0018515,              0.0018515
                      9,                0.62887,                0.66806,                0.12906,                0.08985,                0.09005,                0.05458,                0.04116,                 2.2917,                 2.3493,                 1.4157,              0.0018267,              0.0018267,              0.0018267
                     10,                0.60083,                0.66904,                 0.1043,                0.70184,                0.33175,                0.37229,                0.24406,                 1.3554,                0.57034,                0.43836,               0.001802,               0.001802,               0.001802
                     11,                0.68535,                0.63971,                0.12657,                0.58124,                0.44076,                0.45486,                0.29555,                0.85805,                0.77789,                0.18067,              0.0017772,              0.0017772,              0.0017772
                     12,                0.54558,                  0.597,                0.09987,                0.75723,                0.43365,                 0.4436,                0.31066,                    1.4,                0.50377,                0.54608,              0.0017525,              0.0017525,              0.0017525
                     13,                0.44771,                0.59944,                0.07005,                   0.55,                0.22986,                0.23076,                0.16606,                 1.5561,                0.71373,                0.44818,              0.0017278,              0.0017278,              0.0017278
                     14,                0.42695,                0.59209,                0.06271,                0.71205,                0.30095,                0.34681,                0.22783,                 1.5957,                0.48297,                0.62232,               0.001703,               0.001703,               0.001703
