                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9273,                 7.6196,                0.99188,                0.88556,                 32.697,                0.91773,                0.42096,                0.31391,                0.26357,                0.19957,                 1.0208,                 3.3123,                 1.1092,                 1.0163,                  8.071,                   1.06,             0.00027716,             0.00027716,             0.00027716
                      2,                 1.0397,                  2.633,                  1.094,                 1.0193,                 5.7536,                  1.041,                0.62455,                0.36216,                0.39503,                0.27201,                 1.1657,                 2.4397,                 1.2204,                 1.2792,                 3.6979,                 1.2347,             0.00053652,             0.00053652,             0.00053652
                      3,                 1.0469,                 1.8632,                 1.1119,                 1.0687,                 2.9623,                 1.1022,                0.42786,                0.47362,                0.45898,                0.32352,                 1.1406,                 2.1162,                 1.2309,                 1.2178,                 2.6918,                 1.2629,             0.00077755,             0.00077755,             0.00077755
                      4,                  1.115,                 1.7656,                 1.1399,                 1.1022,                 2.3799,                 1.1123,                0.40856,                0.44345,                0.44599,                0.31208,                  1.192,                  1.898,                 1.2445,                 1.2539,                  2.425,                 1.2797,             0.00075053,             0.00075053,             0.00075053
                      5,                0.98052,                 1.3728,                 1.0987,                  1.035,                 1.7262,                 1.0848,                0.72853,                0.44218,                 0.5289,                0.38058,                 1.1301,                 1.5814,                  1.226,                 1.1481,                 1.7657,                 1.2249,             0.00075053,             0.00075053,             0.00075053
                      6,                0.95397,                 1.0928,                 1.0772,                0.95588,                 1.3555,                 1.0493,                0.70005,                0.56286,                0.61133,                0.43711,                 1.0899,                 1.2304,                 1.1927,                 1.1671,                 1.4813,                 1.2451,             0.00072304,             0.00072304,             0.00072304
                      7,                0.97609,                  1.057,                  1.054,                0.97331,                 1.1843,                 1.0279,                0.77343,                0.52218,                0.62152,                0.44636,                  1.101,                  1.239,                 1.1781,                 1.1231,                 1.4221,                 1.2104,             0.00069556,             0.00069556,             0.00069556
                      8,                0.90932,                0.89406,                 1.0062,                0.92129,                0.99479,                0.99542,                0.67902,                0.60298,                0.59854,                0.44648,                 1.0189,                 1.2213,                 1.1283,                 1.0423,                 1.2772,                 1.1668,             0.00066807,             0.00066807,             0.00066807
                      9,                0.94126,                0.93844,                 1.0383,                0.93468,                0.96769,                 1.0237,                0.77644,                0.52758,                0.60908,                0.45336,                 1.0296,                 1.2512,                 1.1469,                 1.0903,                 1.2833,                 1.1603,             0.00064058,             0.00064058,             0.00064058
                     10,                0.88388,                0.92232,                  1.018,                0.89403,                 0.9815,                 1.0034,                0.81225,                0.53716,                0.63529,                0.47574,                 1.0261,                 1.2043,                 1.1565,                 1.1234,                 1.2869,                 1.1926,             0.00061309,             0.00061309,             0.00061309
                     11,                0.89068,                0.83838,                 1.0145,                0.88358,                0.87153,                0.99263,                0.80057,                0.53139,                0.64784,                0.47537,                 1.0003,                 1.1182,                 1.1269,                 1.0802,                 1.1646,                 1.1357,              0.0005856,              0.0005856,              0.0005856
                     12,                0.83455,                0.77747,                0.97059,                0.85958,                0.80742,                0.96023,                 0.8365,                0.58402,                0.64982,                0.48523,                0.99116,                 1.1461,                 1.1295,                 1.0564,                   1.16,                 1.1663,             0.00055811,             0.00055811,             0.00055811
                     13,                 0.8038,                0.73083,                0.97825,                0.83534,                0.75255,                 0.9722,                0.77773,                0.57579,                0.66267,                0.49561,                 1.0005,                 1.1063,                 1.1047,                 1.0419,                 1.1625,                  1.118,             0.00053062,             0.00053062,             0.00053062
                     14,                0.83235,                   0.72,                0.97676,                0.86426,                0.71067,                0.96495,                0.73428,                  0.528,                0.61528,                0.47466,                0.94052,                 1.1377,                 1.0939,                 1.0363,                 1.1861,                  1.127,             0.00050313,             0.00050313,             0.00050313
                     15,                   0.82,                 0.6834,                 0.9627,                0.82586,                0.66239,                0.94694,                0.76895,                0.64408,                0.68021,                0.51023,                  0.984,                 1.0213,                 1.1148,                 1.0188,                 0.9848,                 1.1249,             0.00047564,             0.00047564,             0.00047564
                     16,                0.82542,                0.65115,                0.98175,                0.84019,                0.63515,                0.96252,                0.81425,                0.60804,                 0.6801,                0.52412,                 0.9398,                0.97778,                 1.0905,                0.96091,                0.96878,                   1.11,             0.00044815,             0.00044815,             0.00044815
                     17,                0.77904,                0.64779,                0.93174,                 0.7831,                0.63138,                0.91875,                0.79962,                0.62404,                0.68218,                0.53412,                0.95553,                 0.9501,                 1.0926,                0.97654,                0.91289,                 1.1127,             0.00042066,             0.00042066,             0.00042066
                     18,                0.74927,                0.59009,                0.95073,                0.75132,                0.53511,                0.92904,                0.85798,                0.61899,                0.69049,                0.52977,                0.95609,                0.96767,                 1.0876,                 1.0051,                0.89592,                 1.1373,             0.00039318,             0.00039318,             0.00039318
                     19,                  0.749,                 0.5738,                0.93787,                0.73675,                0.51443,                0.92463,                0.83632,                0.65687,                0.69447,                0.53357,                0.91921,                0.90119,                 1.0657,                0.96841,                0.85958,                 1.0943,             0.00036569,             0.00036569,             0.00036569
                     20,                0.73196,                0.58006,                0.93609,                0.74691,                0.52082,                0.91913,                0.84925,                0.61126,                0.69414,                0.54454,                0.90695,                0.95355,                 1.0707,                0.96182,                0.89336,                 1.1005,              0.0003382,              0.0003382,              0.0003382
                     21,                0.69965,                0.49937,                0.91115,                0.67192,                0.41653,                0.86947,                0.80756,                0.61781,                0.68452,                0.53163,                0.94156,                0.94925,                 1.0882,                0.97304,                 1.0958,                 1.1071,             0.00031071,             0.00031071,             0.00031071
                     22,                0.67683,                0.45663,                0.90406,                0.64408,                0.37415,                0.85941,                0.84031,                 0.5869,                0.68367,                 0.5328,                0.92891,                 1.0339,                 1.0814,                0.97051,                0.99555,                 1.0937,             0.00028322,             0.00028322,             0.00028322
                     23,                0.63939,                0.42426,                0.88281,                0.62331,                0.34865,                0.84035,                0.72026,                 0.5928,                0.68073,                0.52838,                0.92138,                 1.0563,                 1.0907,                0.95414,                 1.0466,                 1.1016,             0.00025573,             0.00025573,             0.00025573
                     24,                0.59707,                0.41815,                0.86827,                 0.5689,                0.33608,                0.82972,                0.69888,                0.64186,                0.71378,                0.56294,                0.88762,                0.98206,                  1.061,                0.93747,                0.94593,                 1.0855,             0.00022824,             0.00022824,             0.00022824
                     25,                0.56223,                0.38223,                0.85755,                0.53885,                0.30672,                0.82526,                0.80036,                0.66282,                0.69551,                0.54044,                0.90146,                  1.014,                 1.0601,                 0.9576,                 1.0369,                 1.0915,             0.00020075,             0.00020075,             0.00020075
                     26,                0.54765,                0.36268,                0.84947,                0.53174,                0.28158,                0.81723,                0.84532,                0.65001,                0.70009,                0.54493,                0.89604,                0.97003,                 1.0561,                 0.9519,                0.99384,                 1.1074,             0.00017326,             0.00017326,             0.00017326
                     27,                0.53307,                0.34989,                0.84304,                 0.5254,                 0.2696,                0.81445,                0.85438,                0.66424,                0.70838,                0.55117,                0.89545,                0.97404,                 1.0609,                0.97322,                0.96894,                 1.1036,             0.00014577,             0.00014577,             0.00014577
                     28,                0.50225,                0.31996,                0.83893,                0.48742,                0.23398,                0.81259,                0.86176,                0.65049,                0.71225,                0.55476,                0.88887,                0.93442,                 1.0645,                0.95577,                0.94009,                 1.0963,             0.00011829,             0.00011829,             0.00011829
                     29,                0.48277,                0.30818,                0.82993,                0.47909,                0.21767,                0.80615,                 0.8236,                0.67595,                0.70768,                0.55446,                0.89079,                0.94777,                 1.0617,                 0.9452,                0.97217,                 1.0913,             9.0797e-05,             9.0797e-05,             9.0797e-05
