                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9654,                 8.8835,                0.98559,                0.92303,                 38.688,                0.90985,                0.57042,                0.67965,                0.62039,                0.44209,                 1.0933,                 4.8685,                 1.1087,                 1.0187,                 24.575,                 1.0369,             0.00066545,             0.00066545,             0.00066545
                      2,                 1.0413,                 5.6134,                 1.0628,                 0.9575,                 25.542,                 0.9657,                0.60452,                0.62085,                0.64473,                0.47104,                 1.0298,                 3.8893,                 1.0574,                 1.0576,                 17.228,                 1.0416,              0.0012882,              0.0012882,              0.0012882
                      3,                 1.0099,                 4.4769,                 1.0466,                0.98193,                 17.984,                0.98719,                0.51011,                0.62085,                0.58668,                0.43212,                 1.1412,                 3.4104,                 1.1533,                 1.1048,                 12.882,                 1.1538,              0.0018669,              0.0018669,              0.0018669
                      4,                 1.0862,                 3.6511,                 1.0707,                 1.0431,                 13.364,                 1.0153,                0.72564,                0.57109,                0.69022,                0.49664,                 1.0831,                  2.592,                 1.0855,                 1.0877,                 9.6035,                  1.102,               0.001802,               0.001802,               0.001802
                      5,                0.98383,                 2.6706,                 1.0365,                 0.9673,                 9.6975,                0.99547,                0.68016,                0.66114,                0.68031,                0.49433,                 1.1089,                  2.198,                 1.1485,                 1.0906,                 7.0964,                 1.1408,               0.001802,               0.001802,               0.001802
                      6,                0.94228,                 2.0211,                 1.0298,                0.95938,                 6.9581,                0.99883,                0.73869,                0.58279,                0.70239,                0.51315,                  1.064,                 1.8985,                 1.1067,                 1.0666,                 5.4736,                 1.1165,               0.001736,               0.001736,               0.001736
                      7,                0.93403,                 1.6885,                 1.0016,                0.95194,                 5.1282,                0.97153,                0.68753,                 0.6327,                 0.7076,                0.50719,                 1.0064,                 1.3652,                  1.056,                   1.07,                 4.1716,                 1.0864,                0.00167,                0.00167,                0.00167
                      8,                0.88638,                 1.2885,                0.97518,                 0.9206,                 3.8883,                0.94841,                0.75049,                0.74839,                0.82143,                0.60076,                0.98434,                 1.1623,                 1.0681,                 1.0725,                 3.0742,                 1.0885,               0.001604,               0.001604,               0.001604
                      9,                0.90039,                 1.1708,                0.99851,                0.89726,                 3.0773,                0.95717,                0.78527,                0.70853,                0.82234,                0.58721,                 1.0204,                 1.0702,                 1.0721,                 1.0906,                 2.5779,                 1.0924,               0.001538,               0.001538,               0.001538
                     10,                0.87999,                 1.0579,                0.99088,                0.93615,                 2.5483,                0.97152,                0.75334,                0.79621,                0.83359,                0.60049,                 1.0144,                 1.0366,                 1.0825,                 1.1206,                 2.2215,                 1.1131,               0.001472,               0.001472,               0.001472
                     11,                0.91362,                0.97083,                 1.0082,                0.93354,                  2.156,                 0.9719,                0.70906,                0.77964,                0.79874,                0.57728,                 1.0058,                  1.015,                 1.0667,                 1.0596,                 1.9867,                 1.0529,               0.001406,               0.001406,               0.001406
                     12,                0.83523,                 0.8921,                0.93961,                0.86106,                 1.8379,                0.92146,                0.86751,                0.72925,                0.85649,                0.62355,                0.98232,                0.96222,                 1.0603,                  1.058,                 1.7124,                 1.0881,                0.00134,                0.00134,                0.00134
                     13,                0.82585,                0.81817,                0.96338,                0.86092,                  1.599,                0.94913,                0.78886,                0.79147,                0.87008,                0.63538,                0.97832,                0.85981,                   1.05,                 1.0426,                 1.5648,                  1.059,               0.001274,               0.001274,               0.001274
                     14,                 0.8376,                0.76438,                0.95964,                0.84562,                 1.4277,                0.93868,                0.82469,                0.74686,                0.84901,                0.63466,                0.99909,                0.93611,                 1.0523,                 1.0443,                 1.5384,                 1.0717,               0.001208,               0.001208,               0.001208
                     15,                0.84788,                0.73664,                 0.9476,                0.84036,                 1.2699,                0.91137,                0.82812,                0.79621,                0.86852,                0.62992,                0.99936,                0.80067,                 1.0766,                 1.0283,                 1.3511,                 1.0838,               0.001142,               0.001142,               0.001142
                     16,                0.82498,                0.70621,                0.95585,                0.81507,                 1.2331,                0.91988,                0.78494,                0.81754,                0.86323,                0.65522,                0.96423,                0.85542,                 1.0411,                0.99883,                 1.3153,                 1.0485,               0.001076,               0.001076,               0.001076
                     17,                0.78468,                  0.666,                0.92354,                0.81477,                 1.1339,                 0.9073,                 0.8171,                0.81515,                 0.8853,                0.66772,                0.93294,                0.78586,                 1.0232,                0.97551,                 1.2442,                 1.0294,                0.00101,                0.00101,                0.00101
                     18,                0.73307,                0.61895,                0.91722,                0.75263,                 1.0337,                0.89318,                0.89692,                 0.8128,                0.91314,                0.69985,                0.92012,                 0.7351,                  1.013,                0.92693,                 1.0979,                 1.0131,               0.000944,               0.000944,               0.000944
                     19,                 0.7409,                0.59597,                0.90956,                0.73895,                0.95048,                0.88818,                0.82043,                0.84447,                0.90512,                0.68996,                0.93278,                0.69525,                 1.0207,                0.98133,                 1.0413,                 1.0267,               0.000878,               0.000878,               0.000878
                     20,                0.74806,                0.58562,                0.92998,                0.75523,                0.92076,                0.90187,                0.83838,                0.84814,                0.90024,                0.67954,                0.90336,                0.80565,                 1.0212,                0.95321,                 1.0493,                 1.0312,               0.000812,               0.000812,               0.000812
                     21,                0.73784,                0.58489,                0.90177,                 0.6995,                0.93296,                0.84749,                0.85488,                0.85156,                0.91668,                0.69439,                0.93025,                0.70363,                 1.0322,                0.95118,                0.95863,                 1.0561,               0.000746,               0.000746,               0.000746
                     22,                0.69203,                0.52954,                0.88485,                0.65693,                0.85301,                0.83712,                0.83207,                 0.8436,                0.90372,                 0.6862,                0.90065,                0.71593,                 1.0206,                   0.95,                 1.0086,                 1.0624,                0.00068,                0.00068,                0.00068
                     23,                0.65574,                0.50292,                0.87309,                0.62596,                0.78642,                0.82647,                0.86503,                 0.8049,                0.90662,                 0.6902,                0.90254,                0.69634,                 1.0139,                0.92151,                 0.9685,                 1.0296,               0.000614,               0.000614,               0.000614
