                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.22309,                0.38008,                0.01844,                0.87579,                0.70268,                0.68559,                0.53595,                0.25282,                   0.65,                0.03046,             0.00036569,             0.00036569,             0.00036569
                     37,                0.21468,                0.37903,                 0.0165,                0.88827,                0.67749,                0.66851,                0.53936,                0.23556,                 0.6879,                0.02785,             0.00035194,             0.00035194,             0.00035194
                     38,                0.20536,                0.36226,                 0.0182,                0.86459,                0.66162,                0.66452,                0.54035,                0.23685,                0.73232,                0.03011,              0.0003382,              0.0003382,              0.0003382
                     39,                0.21152,                 0.3637,                0.01773,                0.91695,                0.64484,                0.67578,                0.55397,                0.23672,                 0.6844,                 0.0295,             0.00032445,             0.00032445,             0.00032445
                     40,                0.19693,                0.35351,                0.01522,                0.89952,                0.70894,                0.73052,                0.59113,                0.24581,                0.62654,                0.03167,             0.00031071,             0.00031071,             0.00031071
                     41,                0.21131,                0.38128,                0.01777,                0.90952,                0.66787,                0.69608,                0.56648,                0.23722,                0.69095,                 0.0279,             0.00029696,             0.00029696,             0.00029696
                     42,                0.20827,                0.37159,                0.01638,                0.92019,                0.70909,                0.73357,                0.59866,                0.22627,                0.57449,                0.02615,             0.00028322,             0.00028322,             0.00028322
                     43,                0.19496,                0.35796,                0.01545,                0.91075,                0.67775,                0.70569,                0.57656,                0.23094,                0.63194,                0.02718,             0.00026948,             0.00026948,             0.00026948
                     44,                0.19613,                0.32518,                0.01539,                0.90414,                0.70596,                0.70977,                0.58452,                 0.2364,                0.58733,                0.03117,             0.00025573,             0.00025573,             0.00025573
                     45,                 0.2074,                0.36766,                0.01838,                0.90235,                0.69474,                0.71198,                0.58573,                0.23213,                0.60624,                0.03145,             0.00024199,             0.00024199,             0.00024199
                     46,                0.20543,                0.34981,                0.01739,                0.91701,                0.70543,                0.71847,                0.58322,                0.23676,                0.56735,                 0.0325,             0.00022824,             0.00022824,             0.00022824
                     47,                0.18215,                0.33915,                 0.0139,                0.90898,                0.71754,                0.71937,                0.58907,                0.22215,                0.57697,                0.02688,              0.0002145,              0.0002145,              0.0002145
                     48,                0.20418,                0.34519,                 0.0162,                0.90784,                0.72262,                0.71813,                0.58891,                0.23264,                0.61746,                0.02939,             0.00020075,             0.00020075,             0.00020075
                     49,                  0.191,                0.35167,                 0.0161,                 0.9057,                0.72786,                0.73291,                 0.6008,                0.23373,                0.58982,                0.02956,             0.00018701,             0.00018701,             0.00018701
                     50,                0.18879,                0.34511,                0.01688,                0.87961,                 0.7169,                0.72857,                0.59807,                0.23133,                0.61122,                0.02989,             0.00017326,             0.00017326,             0.00017326
                     51,                0.17496,                0.30131,                0.01555,                0.89785,                0.71034,                 0.7189,                0.59009,                0.23876,                0.60119,                0.03294,             0.00015952,             0.00015952,             0.00015952
                     52,                0.17648,                0.29041,                0.01553,                0.89201,                0.72933,                0.73054,                0.59801,                0.23118,                0.58631,                0.02996,             0.00014577,             0.00014577,             0.00014577
                     53,                0.17406,                0.28763,                0.01476,                0.89366,                0.72625,                0.72144,                0.59228,                0.22323,                 0.6272,                0.02687,             0.00013203,             0.00013203,             0.00013203
                     54,                0.17122,                0.28558,                0.01546,                0.88477,                0.73317,                0.72259,                0.60098,                0.22263,                0.59823,                0.02742,             0.00011829,             0.00011829,             0.00011829
                     55,                0.17484,                0.29352,                0.01526,                0.87644,                0.73526,                0.71536,                0.58727,                0.22819,                0.59711,                 0.0271,             0.00010454,             0.00010454,             0.00010454
                     56,                 0.1751,                0.30166,                0.01439,                0.89588,                0.72544,                0.70953,                 0.5826,                0.22399,                0.58876,                0.02697,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     57,                0.17303,                0.28091,                0.01575,                0.89806,                0.71322,                0.70339,                0.57502,                0.22752,                0.57271,                0.02808,             7.7053e-05,             7.7053e-05,             7.7053e-05
                     58,                0.16481,                0.27412,                0.01511,                0.90241,                0.71235,                 0.7151,                0.58989,                0.22785,                0.56943,                0.03012,             6.3308e-05,             6.3308e-05,             6.3308e-05
                     59,                0.16947,                0.28639,                0.01384,                0.89259,                0.70553,                0.70555,                 0.5811,                 0.2248,                0.59888,                0.02818,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     60,                0.16838,                0.28388,                0.01461,                0.88696,                0.71985,                0.70581,                0.58202,                0.22039,                0.61023,                0.02566,             3.5819e-05,             3.5819e-05,             3.5819e-05
