                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.68534,                 21.939,                 0.7586,                0.75591,                 116.26,                 0.7058,                0.06371,                0.18815,                0.05069,                0.03925,                0.66718,                 13.525,                0.81695,                 0.8197,                 70.295,                0.80479,             3.7759e-05,             3.7759e-05,             3.7759e-05
                      2,                0.64056,                 16.056,                0.73816,                0.75836,                 66.596,                0.68924,                0.07252,                0.47449,                0.09288,                0.08104,                0.68661,                 11.337,                0.82507,                 0.7559,                  48.51,                0.78648,             7.4509e-05,             7.4509e-05,             7.4509e-05
                      3,                0.65103,                 13.888,                 0.7419,                0.69391,                 50.096,                0.67809,                0.08666,                0.55845,                0.11199,                0.09741,                 0.6773,                 9.8504,                0.81788,                 0.7096,                 42.465,                0.79451,             0.00011001,             0.00011001,             0.00011001
                      4,                0.74888,                  12.11,                0.74593,                0.70974,                 44.859,                0.67912,                0.47887,                0.33487,                0.19246,                0.15571,                0.79139,                 8.2817,                 0.8266,                0.78591,                 37.634,                0.80211,             0.00010836,             0.00010836,             0.00010836
                      5,                0.73827,                 10.035,                0.76582,                0.69625,                 37.837,                0.70566,                0.48303,                0.33079,                0.20223,                0.16812,                0.77939,                  7.653,                0.82948,                0.76797,                 34.042,                0.80113,             0.00010836,             0.00010836,             0.00010836
                      6,                0.69346,                  10.72,                0.69545,                0.69065,                 34.995,                0.63854,                 0.5054,                0.31168,                0.20985,                 0.1735,                0.78065,                 6.9837,                0.83119,                0.77212,                 29.779,                 0.8029,             0.00010648,             0.00010648,             0.00010648
                      7,                0.65403,                  8.099,                0.73239,                 0.6731,                 29.622,                 0.6867,                0.38813,                0.26687,                0.23765,                0.20411,                  0.729,                  6.508,                0.82234,                0.69995,                 27.059,                0.80333,             0.00010459,             0.00010459,             0.00010459
                      8,                0.69806,                 7.1745,                0.77086,                0.69235,                 26.898,                0.70625,                0.38081,                0.29685,                0.26313,                0.21435,                0.76136,                 5.6589,                0.83024,                 0.7781,                 23.734,                 0.8023,             0.00010271,             0.00010271,             0.00010271
                      9,                0.56129,                 7.8374,                0.69267,                0.63624,                 24.383,                0.65474,                0.31664,                0.34599,                0.27833,                0.23286,                0.69218,                 5.3511,                0.83085,                0.73057,                 22.004,                0.80391,             0.00010083,             0.00010083,             0.00010083
                     10,                0.64025,                 6.6636,                0.74566,                 0.6754,                 22.187,                0.69257,                0.37299,                0.40573,                0.33277,                0.28161,                0.69771,                 4.8948,                0.83314,                0.74021,                 19.702,                0.80028,             9.8952e-05,             9.8952e-05,             9.8952e-05
