                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.71714,                  27.68,                0.73104,                0.72137,                 146.33,                0.61949,                0.07166,                0.18372,                0.04991,                0.03892,                0.76271,                 14.394,                0.84839,                0.92035,                 98.223,                0.82247,             3.7759e-05,             3.7759e-05,             3.7759e-05
                      2,                0.66881,                 19.734,                0.70881,                0.68643,                 88.031,                0.62771,                0.07427,                0.24168,                0.05712,                0.04864,                0.72869,                 11.005,                0.83539,                0.79903,                 60.807,                0.80671,             6.8259e-05,             6.8259e-05,             6.8259e-05
                      3,                0.64229,                  16.85,                0.70471,                0.65933,                 64.056,                0.60682,                0.08334,                0.32239,                0.06281,                 0.0509,                0.76068,                 10.169,                0.83838,                 0.7749,                 49.304,                0.79735,             9.1235e-05,             9.1235e-05,             9.1235e-05
                      4,                0.62564,                 14.573,                0.69592,                0.63575,                 55.232,                0.59577,                0.07971,                0.51843,                0.10958,                0.08463,                0.77304,                 8.7319,                0.83477,                0.80249,                 40.905,                0.80145,             8.0142e-05,             8.0142e-05,             8.0142e-05
                      5,                0.64365,                 13.284,                0.69254,                0.59456,                 49.137,                0.62276,                0.47344,                0.21582,                0.15868,                0.12719,                0.79215,                 8.1407,                0.84023,                0.83008,                 38.366,                0.80424,             8.0142e-05,             8.0142e-05,             8.0142e-05
                      6,                0.60001,                 12.054,                0.69123,                0.59365,                  44.18,                 0.6166,                0.49841,                0.18286,                0.17306,                0.14272,                0.80946,                  7.426,                0.84355,                0.77613,                 33.842,                0.80774,             6.8856e-05,             6.8856e-05,             6.8856e-05
                      7,                0.65414,                 11.243,                0.70983,                0.62418,                 40.486,                 0.6162,                0.45823,                0.20643,                0.17286,                0.14408,                0.78033,                 6.8334,                0.84283,                0.78986,                 31.562,                0.80928,              5.757e-05,              5.757e-05,              5.757e-05
                      8,                 0.6032,                 10.494,                0.68473,                 0.5487,                 37.894,                0.60695,                0.46543,                 0.2415,                 0.1833,                0.15366,                0.74101,                 6.4249,                0.83961,                0.74827,                 29.031,                0.80474,             4.6284e-05,             4.6284e-05,             4.6284e-05
                      9,                0.55825,                 9.8966,                0.69048,                0.54154,                 35.626,                0.62553,                0.49096,                0.22596,                0.18258,                0.15378,                0.73003,                 6.1609,                0.83906,                0.73654,                  27.75,                0.80222,             3.4998e-05,             3.4998e-05,             3.4998e-05
                     10,                0.55796,                 9.6224,                0.67986,                 0.5142,                 34.254,                0.61783,                0.49567,                0.23215,                0.18985,                0.15991,                0.72078,                 5.9001,                0.83853,                0.72482,                 26.584,                0.80081,             2.3712e-05,             2.3712e-05,             2.3712e-05
