                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.87312,                 23.246,                0.74268,                 0.8292,                 43.803,                0.68007,                0.26539,                0.28266,                0.15582,                0.10816,                 1.0329,                 7.6892,                 1.0391,                 1.0079,                 26.511,                0.97279,             0.00027751,             0.00027751,             0.00027751
                      2,                0.87248,                 15.626,                0.79426,                0.82371,                  27.81,                0.72426,                0.39988,                0.28091,                0.25035,                0.18153,                 1.0477,                 5.3933,                 1.0916,                 0.9649,                 15.791,                 1.0172,             0.00053685,             0.00053685,             0.00053685
                      3,                0.85282,                  10.49,                0.81311,                0.79079,                 16.239,                0.73794,                0.43983,                0.34188,                0.36191,                0.25974,                0.99818,                 3.6546,                 1.0765,                0.97901,                 9.4611,                 1.0464,             0.00077787,             0.00077787,             0.00077787
                      4,                0.81932,                 6.3629,                0.79535,                 0.7943,                  9.262,                0.73566,                0.48294,                0.44973,                0.46001,                0.33787,                0.96941,                 2.5797,                 1.0766,                0.97232,                 6.0576,                 1.0514,             0.00075053,             0.00075053,             0.00075053
                      5,                0.82141,                 4.3508,                0.80147,                 0.8038,                 6.2703,                0.74463,                0.42037,                0.54841,                0.48202,                0.34981,                0.99034,                 2.1995,                 1.0705,                 1.0131,                 4.4509,                 1.0476,             0.00075053,             0.00075053,             0.00075053
                      6,                0.75496,                 3.2701,                0.78004,                0.75602,                 4.3773,                 0.7304,                0.61764,                0.49895,                0.56112,                0.40101,                0.96741,                 1.9674,                 1.0647,                0.97767,                 3.5556,                 1.0492,             0.00072304,             0.00072304,             0.00072304
                      7,                0.73426,                 2.7098,                 0.7685,                0.73477,                 3.3916,                0.72472,                 0.5946,                0.56055,                0.56328,                0.41761,                0.95205,                 1.7903,                 1.0588,                0.95045,                 2.8721,                 1.0418,             0.00069556,             0.00069556,             0.00069556
                      8,                0.72974,                 2.1654,                0.77122,                 0.7251,                 2.7407,                0.73216,                0.71733,                0.53171,                0.61329,                0.46986,                0.91394,                  1.509,                  1.066,                0.92951,                 2.4156,                 1.0559,             0.00066807,             0.00066807,             0.00066807
                      9,                0.71735,                 1.8752,                0.75131,                0.73061,                  2.308,                 0.7216,                0.54038,                0.59679,                0.60265,                0.45531,                0.94055,                 1.4376,                 1.0636,                0.93831,                  2.176,                 1.0516,             0.00064058,             0.00064058,             0.00064058
                     10,                 0.7068,                 1.7566,                0.76383,                0.70922,                 2.0426,                0.72933,                0.54452,                0.55105,                  0.565,                0.42271,                0.90816,                 1.5828,                 1.0285,                 0.9716,                 2.2107,                 1.0434,             0.00061309,             0.00061309,             0.00061309
                     11,                0.71006,                 1.6279,                 0.7647,                0.71052,                 1.8713,                0.73076,                0.56048,                0.64256,                0.62808,                0.46105,                0.91086,                 1.3103,                 1.0327,                0.95415,                 1.9023,                 1.0455,              0.0005856,              0.0005856,              0.0005856
                     12,                0.69699,                  1.475,                  0.761,                0.68722,                  1.711,                0.72271,                0.57277,                0.60655,                0.62885,                0.48127,                0.92039,                 1.3088,                  1.055,                0.92635,                 1.8576,                 1.0408,             0.00055811,             0.00055811,             0.00055811
                     13,                0.68086,                 1.3781,                0.75712,                0.67822,                 1.5234,                0.72365,                0.66828,                0.59746,                0.66975,                0.50974,                0.90751,                 1.3922,                 1.0244,                 0.9476,                 1.7256,                 1.0333,             0.00053062,             0.00053062,             0.00053062
                     14,                0.62573,                 1.2932,                0.71414,                0.63261,                 1.4041,                 0.6879,                0.63791,                0.58719,                0.65163,                0.51275,                0.88819,                 1.3074,                 1.0246,                0.91994,                 1.6574,                 1.0398,             0.00050313,             0.00050313,             0.00050313
                     15,                0.65209,                 1.1781,                0.73858,                 0.6647,                 1.3172,                0.71176,                0.59925,                0.69047,                0.70349,                0.53643,                0.86788,                 1.0543,                 1.0219,                0.91214,                 1.4598,                 1.0429,             0.00047564,             0.00047564,             0.00047564
                     16,                 0.6464,                 1.1289,                0.74448,                0.65498,                 1.2325,                0.71871,                0.63163,                0.70673,                0.71535,                0.55538,                0.90233,                 1.0492,                 1.0586,                0.89708,                  1.411,                 1.0411,             0.00044815,             0.00044815,             0.00044815
                     17,                0.62027,                 1.0706,                0.72364,                0.63021,                 1.1814,                0.69729,                0.76035,                0.59796,                0.68193,                0.53679,                0.87742,                  1.303,                 1.0166,                0.90645,                 1.5349,                  1.024,             0.00042066,             0.00042066,             0.00042066
                     18,                 0.6248,                 1.0211,                0.72743,                0.63024,                 1.1145,                0.70076,                0.73013,                0.60909,                 0.6853,                0.53079,                0.89687,                 1.3688,                 1.0374,                0.91446,                 1.5932,                 1.0394,             0.00039318,             0.00039318,             0.00039318
                     19,                0.62364,                 1.0785,                 0.7353,                0.62753,                  1.116,                 0.7135,                0.72404,                0.68093,                 0.7547,                 0.5876,                0.85218,                 1.0749,                0.99423,                0.86576,                 1.3571,                 0.9997,             0.00036569,             0.00036569,             0.00036569
                     20,                 0.5997,                0.96388,                0.71681,                0.60995,                 1.0341,                0.69474,                0.62982,                0.62386,                0.66419,                0.52529,                0.83797,                 1.3131,                 1.0088,                 0.8762,                 1.4703,                 1.0058,              0.0003382,              0.0003382,              0.0003382
                     21,                0.56577,                0.91708,                0.66702,                0.53582,                0.96297,                0.63008,                0.70656,                0.67205,                0.72158,                0.56233,                0.87916,                0.99679,                 1.0165,                 0.8963,                 1.3154,                 1.0107,             0.00031071,             0.00031071,             0.00031071
                     22,                0.56682,                0.87134,                0.66839,                0.53246,                0.90611,                0.63062,                0.67316,                0.68626,                0.75878,                0.58459,                0.87114,                 0.9642,                 1.0214,                0.90134,                 1.2563,                  1.022,             0.00028322,             0.00028322,             0.00028322
                     23,                0.55349,                0.80207,                0.66379,                0.52216,                0.83339,                0.62505,                0.68411,                0.68572,                0.72426,                0.56383,                0.86541,                 1.2715,                 1.0213,                0.89853,                 1.3649,                 1.0334,             0.00025573,             0.00025573,             0.00025573
                     24,                0.54175,                0.75962,                0.66321,                0.51324,                0.79668,                0.62784,                0.67656,                 0.6849,                0.72181,                0.56245,                0.84133,                 1.0772,                0.99202,                0.87751,                 1.2393,                 1.0096,             0.00022824,             0.00022824,             0.00022824
                     25,                0.52922,                0.72196,                0.66002,                0.50016,                0.74909,                 0.6248,                0.72035,                0.67119,                0.73599,                0.58304,                0.83703,                 1.1978,                0.99263,                0.86106,                 1.2596,                 1.0081,             0.00020075,             0.00020075,             0.00020075
