                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.78582,                   1.69,                0.20081,                  0.897,                0.17062,                0.18644,                 0.1434,                 2.4458,                 0.3065,                 2.2154,             0.00066545,             0.00066545,             0.00066545
                      2,                0.43973,                 0.6643,                0.07927,                0.73486,                0.58057,                   0.66,                0.39884,                0.70676,                0.62194,                0.20667,              0.0013101,              0.0013101,              0.0013101
                      3,                 0.4082,                0.67575,                0.05308,                0.82543,                0.60664,                0.71134,                0.44432,                0.47762,                0.68287,                0.05895,              0.0019328,              0.0019328,              0.0019328
                      4,                0.52641,                 2.1767,                0.07835,                0.30736,                0.70616,                0.42898,                0.29342,                0.42987,                 1.1336,                0.05991,               0.001901,               0.001901,               0.001901
                      5,                0.41833,                0.86157,                0.06331,                0.83933,                0.63033,                 0.7189,                0.42657,                 0.4737,                 0.8664,                0.07137,               0.001901,               0.001901,               0.001901
                      6,                 0.4319,                0.68891,                0.06881,                0.83492,                0.55133,                0.57364,                0.40644,                0.72762,                0.59713,                 0.1742,               0.001868,               0.001868,               0.001868
                      7,                  0.469,                 0.6056,                0.06325,                0.67619,                0.45024,                0.43714,                 0.2787,                0.90859,                0.62361,                0.18796,               0.001835,               0.001835,               0.001835
                      8,                0.45141,                0.62025,                0.07956,                0.86878,                0.34517,                0.35429,                0.24285,                 1.3525,                0.98031,                0.44684,               0.001802,               0.001802,               0.001802
                      9,                0.45612,                0.58034,                 0.0626,                0.75292,                0.49289,                0.56587,                0.29942,                0.62623,                 1.1083,                0.10598,               0.001769,               0.001769,               0.001769
                     10,                0.41893,                0.52946,                0.06735,                0.82738,                 0.6327,                0.70753,                0.50994,                0.49358,                0.67307,                 0.1026,               0.001736,               0.001736,               0.001736
                     11,                0.41217,                0.51323,                0.06133,                0.74106,                0.56872,                 0.6015,                0.40891,                0.83043,                0.60584,                0.23959,               0.001703,               0.001703,               0.001703
                     12,                0.36396,                0.55139,                0.05362,                 0.7015,                0.53081,                0.60915,                0.42915,                0.73801,                0.67704,                0.17826,                0.00167,                0.00167,                0.00167
                     13,                0.35007,                 0.5423,                0.05132,                0.63442,                  0.391,                 0.4882,                0.34319,                0.60663,                0.76793,                0.11757,               0.001637,               0.001637,               0.001637
                     14,                0.33621,                0.55273,                0.04562,                0.77806,                0.27414,                0.38995,                0.28882,                0.74278,                0.79739,                0.15663,               0.001604,               0.001604,               0.001604
                     15,                0.33633,                0.50458,                0.04902,                0.73252,                0.68141,                 0.7286,                 0.5532,                0.49815,                0.57731,                0.10986,               0.001571,               0.001571,               0.001571
                     16,                0.31801,                0.51061,                0.04381,                0.86595,                0.70379,                 0.8023,                0.59638,                0.37484,                0.80803,                0.06671,               0.001538,               0.001538,               0.001538
                     17,                0.30032,                0.44103,                0.03632,                0.90421,                0.78199,                0.84112,                0.65242,                0.39418,                0.49779,                0.09279,               0.001505,               0.001505,               0.001505
                     18,                0.31412,                0.41683,                0.04086,                0.95309,                0.62595,                0.71313,                0.54112,                0.58708,                 0.5113,                0.13541,               0.001472,               0.001472,               0.001472
                     19,                0.30591,                0.41543,                0.04141,                0.91493,                0.68813,                0.79696,                0.61832,                0.43043,                0.49557,                0.09548,               0.001439,               0.001439,               0.001439
                     20,                0.26923,                0.39739,                0.03015,                0.88225,                0.74568,                0.80096,                0.63597,                0.43323,                0.52756,                0.07749,               0.001406,               0.001406,               0.001406
                     21,                0.30381,                0.44403,                0.03697,                0.87957,                0.71801,                0.78578,                0.61025,                0.46503,                0.58088,                 0.0862,               0.001373,               0.001373,               0.001373
                     22,                0.28883,                0.45099,                 0.0342,                0.93964,                 0.7654,                0.86646,                0.66823,                0.32316,                0.54574,                0.05873,                0.00134,                0.00134,                0.00134
                     23,                0.29403,                0.41194,                0.03968,                0.90972,                 0.8436,                0.88613,                0.69157,                0.31632,                0.51104,                0.05784,               0.001307,               0.001307,               0.001307
                     24,                0.27162,                0.41407,                0.02953,                0.94056,                0.82487,                0.89597,                0.70463,                0.31645,                0.50027,                0.05873,               0.001274,               0.001274,               0.001274
                     25,                0.24609,                0.38563,                0.02674,                0.91069,                 0.8128,                0.88941,                0.69858,                0.30304,                0.50834,                0.05517,               0.001241,               0.001241,               0.001241
                     26,                0.25525,                0.35761,                0.02974,                  0.885,                0.82065,                0.88994,                0.68841,                0.32976,                0.50378,                0.06239,               0.001208,               0.001208,               0.001208
                     27,                 0.2509,                0.35051,                0.02658,                0.92475,                0.78673,                 0.8752,                0.68898,                0.33901,                0.50513,                0.06838,               0.001175,               0.001175,               0.001175
                     28,                0.23847,                0.36948,                0.02374,                0.91723,                0.81406,                0.87365,                0.68515,                0.32261,                0.49871,                0.04995,               0.001142,               0.001142,               0.001142
                     29,                 0.2465,                 0.3965,                0.03134,                0.91953,                0.79147,                0.87321,                0.66033,                 0.3211,                0.57528,                0.05026,               0.001109,               0.001109,               0.001109
                     30,                 0.2501,                0.39254,                0.02827,                0.91311,                0.78199,                 0.8804,                0.68849,                0.37158,                0.45845,                0.07184,               0.001076,               0.001076,               0.001076
                     31,                0.22443,                0.39341,                0.02317,                0.89898,                0.78024,                0.87049,                0.67787,                0.30446,                0.56876,                0.04645,               0.001043,               0.001043,               0.001043
                     32,                0.21818,                0.39902,                0.02282,                0.93522,                0.81754,                 0.9019,                0.70141,                0.29564,                0.52225,                0.04345,                0.00101,                0.00101,                0.00101
                     33,                0.23648,                0.39766,                0.02302,                 0.8606,                 0.7891,                0.82007,                 0.6362,                 0.3459,                0.61878,                0.07113,               0.000977,               0.000977,               0.000977
                     34,                0.23754,                0.40441,                0.02323,                0.93015,                0.75355,                0.87162,                0.67404,                0.33536,                0.50877,                0.06481,               0.000944,               0.000944,               0.000944
                     35,                0.24356,                0.35826,                0.02337,                0.96104,                0.83886,                0.90002,                0.71503,                0.31155,                0.44026,                0.05888,               0.000911,               0.000911,               0.000911
                     36,                0.22241,                0.33574,                0.01948,                0.89624,                0.88626,                0.92159,                 0.7237,                0.30556,                0.43499,                0.06272,               0.000878,               0.000878,               0.000878
                     37,                0.21681,                 0.3223,                0.01948,                0.91643,                0.83152,                0.90842,                0.72268,                0.28258,                0.46416,                0.04262,               0.000845,               0.000845,               0.000845
                     38,                0.22761,                0.33318,                0.01929,                0.91162,                0.86019,                0.94445,                0.73684,                0.26182,                0.46206,                0.03689,               0.000812,               0.000812,               0.000812
                     39,                0.19444,                0.31896,                 0.0163,                0.87707,                0.86223,                0.91816,                0.72527,                 0.2812,                0.45472,                0.04505,               0.000779,               0.000779,               0.000779
                     40,                0.21162,                0.35076,                0.02266,                0.89263,                0.88652,                0.92786,                0.72227,                0.27119,                0.46479,                 0.0397,               0.000746,               0.000746,               0.000746
                     41,                0.20479,                0.32849,                0.01854,                0.89316,                0.83202,                0.88018,                0.69213,                0.27217,                0.52559,                0.03993,               0.000713,               0.000713,               0.000713
