                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.19198,                0.34162,                0.01969,                0.86799,                 0.6557,                 0.6763,                0.53847,                0.27535,                0.70122,                0.04013,             0.00048252,             0.00048252,             0.00048252
                     37,                0.18575,                0.33442,                0.01782,                0.86982,                0.68996,                0.69158,                0.54852,                0.25391,                0.63465,                0.03115,             0.00047221,             0.00047221,             0.00047221
                     38,                0.17452,                0.34028,                 0.0141,                 0.8793,                 0.6638,                 0.6765,                0.53602,                0.28737,                0.67783,                0.05359,              0.0004619,              0.0004619,              0.0004619
                     39,                0.16701,                0.32866,                0.01369,                0.85975,                0.63865,                0.63953,                0.51145,                0.28386,                0.75558,                0.06481,             0.00045159,             0.00045159,             0.00045159
                     40,                0.17704,                0.34631,                0.01691,                0.81894,                 0.6491,                  0.641,                0.51364,                 0.2953,                0.75207,                0.05834,             0.00044128,             0.00044128,             0.00044128
                     41,                0.17668,                0.35067,                0.01519,                0.82465,                0.59153,                0.59083,                0.47374,                0.29524,                0.81848,                0.07093,             0.00043097,             0.00043097,             0.00043097
                     42,                0.17469,                0.36068,                0.01578,                0.85826,                0.58858,                0.61392,                0.48673,                0.30706,                0.78957,                0.09041,             0.00042066,             0.00042066,             0.00042066
                     43,                0.17088,                 0.3371,                0.01618,                0.86416,                0.55651,                0.58622,                0.47052,                0.32182,                0.80646,                0.11749,             0.00041036,             0.00041036,             0.00041036
                     44,                0.16551,                0.32158,                0.01418,                0.82042,                0.62379,                0.60511,                0.47691,                0.28879,                0.88033,                0.08477,             0.00040005,             0.00040005,             0.00040005
                     45,                0.15709,                0.32217,                0.01368,                0.76044,                0.55059,                0.52205,                0.40862,                0.32456,                 1.0435,                0.08433,             0.00038974,             0.00038974,             0.00038974
                     46,                0.16162,                0.32008,                0.01397,                0.86606,                0.59516,                0.58792,                0.46199,                0.30499,                0.82507,                0.07275,             0.00037943,             0.00037943,             0.00037943
                     47,                0.15512,                0.30281,                0.01285,                0.84839,                0.63073,                0.61671,                0.48726,                0.30747,                0.80568,                0.06971,             0.00036912,             0.00036912,             0.00036912
                     48,                0.14705,                0.29865,                0.01223,                0.67797,                0.59508,                0.57322,                0.46192,                0.28565,                0.94947,                0.04933,             0.00035881,             0.00035881,             0.00035881
                     49,                0.15967,                0.32296,                0.01371,                0.64271,                0.56727,                0.55574,                0.45478,                0.30938,                 0.9074,                0.06343,             0.00034851,             0.00034851,             0.00034851
                     50,                0.15276,                0.30287,                0.01291,                0.72975,                0.59589,                0.59687,                0.48248,                0.29139,                0.80885,                0.05676,              0.0003382,              0.0003382,              0.0003382
                     51,                0.15738,                0.31488,                0.01375,                0.69933,                0.68928,                0.67508,                0.54745,                0.25571,                0.65445,                0.04335,             0.00032789,             0.00032789,             0.00032789
                     52,                0.16086,                0.31833,                0.01377,                0.69002,                0.66181,                0.66448,                0.53931,                0.26321,                0.67857,                0.04305,             0.00031758,             0.00031758,             0.00031758
                     53,                0.14146,                0.30402,                 0.0119,                 0.8394,                0.63732,                0.64275,                0.52206,                0.26417,                0.70635,                0.04408,             0.00030727,             0.00030727,             0.00030727
                     54,                0.14594,                0.29805,                0.01337,                0.87127,                0.66146,                0.65342,                0.53436,                0.25763,                0.69424,                0.04372,             0.00029696,             0.00029696,             0.00029696
                     55,                0.15454,                0.28565,                0.01272,                0.71328,                0.62293,                0.61618,                0.50182,                 0.2756,                0.78174,                0.05266,             0.00028666,             0.00028666,             0.00028666
                     56,                0.13751,                0.26985,                0.01157,                0.83165,                0.60643,                0.58637,                0.47606,                0.27152,                 0.8392,                0.05351,             0.00027635,             0.00027635,             0.00027635
                     57,                0.13467,                0.27947,                0.01133,                0.84215,                0.61874,                0.61149,                0.49829,                0.26071,                   0.84,                0.04212,             0.00026604,             0.00026604,             0.00026604
                     58,                0.13229,                0.27838,                0.01104,                0.80236,                0.59401,                  0.569,                 0.4674,                0.27375,                0.90886,                  0.055,             0.00025573,             0.00025573,             0.00025573
                     59,                0.13645,                0.27886,                0.01162,                0.80164,                0.60414,                0.57953,                0.46803,                0.29438,                0.84395,                0.08662,             0.00024542,             0.00024542,             0.00024542
                     60,                0.14092,                0.26489,                0.01305,                0.80832,                 0.5952,                0.57679,                0.47109,                0.29203,                0.85678,                0.09098,             0.00023511,             0.00023511,             0.00023511
                     61,                0.14377,                 0.2765,                0.01493,                0.77892,                0.51495,                0.50258,                0.41565,                0.32877,                0.95356,                0.12805,             0.00022481,             0.00022481,             0.00022481
                     62,                0.12806,                0.25301,                0.01049,                0.79585,                0.54935,                0.53998,                0.43423,                0.31337,                0.91428,                0.10206,              0.0002145,              0.0002145,              0.0002145
                     63,                0.13383,                0.26846,                0.01484,                0.81341,                0.60384,                0.56942,                0.45844,                0.29708,                0.94517,                 0.0758,             0.00020419,             0.00020419,             0.00020419
                     64,                0.13465,                0.26335,                0.01195,                  0.766,                0.59299,                0.58114,                0.47789,                0.29545,                0.82651,                0.07749,             0.00019388,             0.00019388,             0.00019388
                     65,                0.12714,                0.26278,                 0.0106,                 0.6623,                0.58861,                 0.5787,                0.47721,                0.28069,                 0.8335,                0.06802,             0.00018357,             0.00018357,             0.00018357
                     66,                0.13012,                0.25561,                0.01018,                0.69123,                0.63457,                0.61555,                0.50144,                0.26315,                0.84201,                0.05308,             0.00017326,             0.00017326,             0.00017326
                     67,                0.13122,                0.25153,                0.01221,                0.66738,                0.64564,                0.62008,                0.50783,                0.24871,                 0.8283,                0.03896,             0.00016296,             0.00016296,             0.00016296
                     68,                0.12474,                0.25189,                0.01096,                0.67514,                0.62603,                0.60228,                0.49124,                0.24734,                0.86879,                0.03969,             0.00015265,             0.00015265,             0.00015265
                     69,                0.12582,                0.25119,                0.01059,                0.67976,                0.65437,                0.61606,                0.49751,                 0.2473,                0.88579,                0.03781,             0.00014234,             0.00014234,             0.00014234
                     70,                0.12167,                0.25227,                0.01021,                0.64347,                0.61366,                0.58491,                0.47314,                0.26908,                0.88575,                0.04973,             0.00013203,             0.00013203,             0.00013203
                     71,                0.10956,                0.20611,                0.00907,                0.69628,                0.64043,                0.62278,                0.50401,                0.25737,                0.87062,                0.04566,             0.00012172,             0.00012172,             0.00012172
                     72,                0.10464,                0.19728,                0.00874,                0.68864,                0.65473,                0.62432,                0.50223,                0.26034,                0.85542,                0.04651,             0.00011141,             0.00011141,             0.00011141
                     73,                0.10088,                0.19001,                0.00828,                0.69718,                 0.6429,                0.61562,                 0.4965,                0.26197,                0.88697,                0.04788,             0.00010111,             0.00010111,             0.00010111
                     74,                0.09612,                0.18697,                0.00792,                0.69802,                0.64647,                0.60766,                0.49174,                0.26219,                0.88556,                0.04753,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     75,                0.09412,                0.18062,                0.00763,                0.83308,                0.64777,                0.61719,                0.49752,                0.26298,                0.88878,                0.05159,             8.0489e-05,             8.0489e-05,             8.0489e-05
                     76,                0.08987,                0.17983,                 0.0074,                0.83886,                0.64224,                0.61851,                0.49772,                 0.2663,                0.89985,                 0.0476,              7.018e-05,              7.018e-05,              7.018e-05
                     77,                0.08907,                0.17848,                0.00732,                0.82652,                0.63516,                0.60068,                 0.4839,                 0.2675,                0.92825,                0.05905,             5.9872e-05,             5.9872e-05,             5.9872e-05
                     78,                0.08425,                0.16919,                0.00697,                0.83221,                0.63574,                0.61203,                0.49282,                 0.2705,                 0.9056,                0.05698,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     79,                0.08182,                0.16557,                0.00667,                0.84684,                  0.607,                0.61084,                0.49123,                0.26057,                0.91894,                0.04584,             3.9255e-05,             3.9255e-05,             3.9255e-05
                     80,                0.07928,                0.15802,                0.00659,                0.83015,                0.65139,                0.61348,                0.49444,                0.26481,                 0.9028,                0.05112,             2.8947e-05,             2.8947e-05,             2.8947e-05
