                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98876,                 6.7902,                0.97082,                0.90134,                 23.991,                0.90042,                0.08085,                0.32304,                0.11265,                0.08578,                0.96175,                 3.8525,                 1.0047,                0.94189,                 12.726,                0.95569,             0.00027638,             0.00027638,             0.00027638
                      2,                 1.0959,                  4.291,                0.99105,                 1.0326,                 9.4429,                 0.9074,                0.22905,                 0.3231,                0.13195,                0.09453,                0.97401,                  3.173,                0.98053,                 1.0581,                 7.9878,                0.98394,             0.00054719,             0.00054719,             0.00054719
                      3,                 1.2084,                 4.0166,                 1.0417,                 1.0717,                 6.0101,                 0.9409,                0.57918,                 0.1033,                 0.1226,                0.07295,                 1.6148,                 3.5207,                 1.1753,                 1.4664,                 5.1361,                 1.1772,             0.00081112,             0.00081112,             0.00081112
                      4,                  1.202,                 3.3795,                  1.056,                 1.1135,                 4.3744,                0.98378,                0.25347,                0.25798,                0.16695,                0.12868,                 1.0309,                 2.7544,                 1.0252,                0.99617,                 4.0467,                 1.0276,             0.00080207,             0.00080207,             0.00080207
                      5,                 1.3888,                 3.7215,                 1.1528,                 1.1864,                 4.2002,                 1.0236,                0.62749,                0.14994,                0.11949,                0.07166,                 1.5752,                 4.0013,                 1.3349,                 1.5876,                 4.7481,                 1.3279,             0.00080207,             0.00080207,             0.00080207
                      6,                 1.2315,                 2.8955,                 1.0809,                 1.1334,                 3.0839,                0.96913,                0.38143,                0.32914,                0.14179,                0.09361,                 1.2589,                 2.4291,                 1.0796,                 1.2409,                 3.0197,                 1.0877,             0.00079177,             0.00079177,             0.00079177
                      7,                 1.2317,                 2.4241,                 1.0458,                 1.1496,                 2.5542,                0.98867,                0.24284,                0.31971,                0.21826,                0.15245,                 1.0695,                  3.194,                 1.0449,                 1.0889,                 2.9502,                 1.0349,             0.00078146,             0.00078146,             0.00078146
                      8,                 1.0922,                 2.1178,                 1.0317,                 1.0047,                 2.2243,                0.94978,                0.35245,                0.35411,                0.27954,                 0.1939,                 1.0803,                 1.9428,                 1.0579,                 1.0923,                 2.2181,                 1.0249,             0.00077115,             0.00077115,             0.00077115
                      9,                 1.1012,                 1.7522,                 1.0402,                 1.0663,                 1.9413,                 1.0028,                0.40327,                0.27746,                0.28973,                0.20834,                 1.0162,                 1.8224,                0.98929,                 1.0739,                 2.0325,                 1.0166,             0.00076084,             0.00076084,             0.00076084
                     10,                  1.143,                 1.7429,                 1.0188,                 1.0583,                 1.8367,                 0.9486,                 0.3145,                0.48363,                0.27405,                 0.1945,                 1.1145,                  1.738,                 1.0517,                 1.1683,                 2.0401,                 1.0958,             0.00075053,             0.00075053,             0.00075053
                     11,                 1.0842,                 1.6239,                 1.0126,                  1.078,                 1.7375,                 0.9763,                0.37596,                0.29351,                0.23293,                0.16634,                 1.0035,                 1.8456,                 1.0058,                 1.0938,                 2.2553,                 1.0439,             0.00074022,             0.00074022,             0.00074022
                     12,                  1.023,                 1.4119,                0.98639,                0.99959,                 1.6323,                 0.9541,                 0.5498,                0.43956,                0.31656,                0.24484,                0.97709,                 1.5414,                 1.0039,                0.94523,                 1.9885,                0.99486,             0.00072992,             0.00072992,             0.00072992
                     13,                 1.0669,                 1.4993,                0.97208,                 1.0072,                 1.5139,                0.92457,                0.48847,                0.39191,                0.32959,                 0.2486,                0.94455,                 1.5657,                  1.014,                0.97973,                 1.7111,                 1.0161,             0.00071961,             0.00071961,             0.00071961
                     14,                0.97173,                 1.4206,                0.95593,                0.93728,                 1.4645,                0.91052,                 0.5937,                0.47756,                0.38427,                0.28631,                  1.011,                 1.4352,                 1.0145,                 1.0342,                 1.5494,                  1.006,              0.0007093,              0.0007093,              0.0007093
                     15,                0.95459,                 1.3203,                0.95266,                0.97097,                 1.3279,                 0.9133,                0.70429,                0.44848,                0.46499,                0.35038,                0.97865,                 1.3601,                 1.0158,                 1.0361,                 1.4696,                 1.0542,             0.00069899,             0.00069899,             0.00069899
                     16,                 0.9525,                 1.3336,                0.95941,                0.98155,                 1.3169,                0.92747,                0.75147,                0.49955,                0.50212,                0.36827,                 1.0127,                  1.375,                 1.0237,                 1.0625,                 1.5304,                 1.0202,             0.00068868,             0.00068868,             0.00068868
                     17,                0.94787,                 1.1632,                0.95953,                0.90331,                 1.1931,                0.92369,                0.69168,                0.45741,                0.47979,                0.36397,                0.94634,                 1.3427,                 1.0015,                 0.9821,                 1.4199,                 1.0019,             0.00067837,             0.00067837,             0.00067837
                     18,                0.96329,                 1.1398,                0.95277,                 0.9149,                 1.1622,                0.90266,                0.76184,                 0.4623,                0.56013,                0.42862,                 0.9975,                 1.2575,                 1.0319,                0.92955,                 1.5079,                 1.0012,             0.00066807,             0.00066807,             0.00066807
                     19,                0.93616,                 1.1424,                0.95018,                0.87208,                 1.1351,                0.89157,                0.74102,                0.48711,                0.49768,                 0.3823,                0.98914,                 1.3508,                 1.0127,                0.94958,                  1.434,                0.97902,             0.00065776,             0.00065776,             0.00065776
                     20,                0.93288,                 1.0474,                0.94022,                0.93392,                 1.0116,                0.91467,                0.80863,                0.51818,                0.56237,                0.43844,                0.98266,                 1.1973,                0.99846,                0.99332,                 1.2977,                0.96435,             0.00064745,             0.00064745,             0.00064745
                     21,                0.90944,                 1.1168,                0.95042,                0.89809,                 1.0981,                0.91004,                0.72179,                 0.5275,                0.53391,                0.40989,                0.97849,                 1.1528,                 1.0249,                 1.0486,                 1.2264,                 1.0348,             0.00063714,             0.00063714,             0.00063714
                     22,                0.92055,                0.99076,                0.92291,                0.93073,                0.93793,                0.88323,                   0.77,                0.45445,                0.50488,                0.37329,                 1.0018,                 1.3226,                 1.0092,                 1.0272,                 1.3273,                0.99445,             0.00062683,             0.00062683,             0.00062683
                     23,                0.92452,                0.89337,                0.91586,                0.90517,                0.85472,                0.88379,                0.77312,                0.44667,                0.52169,                0.39177,                0.94286,                 1.1764,                 1.0043,                 1.0133,                 1.1912,                 1.0159,             0.00061652,             0.00061652,             0.00061652
                     24,                0.90203,                0.95715,                0.93506,                0.92768,                0.94277,                0.90805,                0.83844,                0.50479,                0.56194,                0.43807,                0.96852,                 1.1463,                 1.0039,                 1.0062,                   1.14,                  1.011,             0.00060622,             0.00060622,             0.00060622
                     25,                0.86358,                0.89612,                0.92375,                0.88431,                0.77136,                0.88944,                0.84275,                  0.505,                0.53754,                0.40832,                0.92055,                 1.0847,                0.99527,                 1.0237,                 1.1793,                 1.0138,             0.00059591,             0.00059591,             0.00059591
                     26,                0.85604,                0.96257,                0.94987,                0.85077,                0.84629,                0.90391,                0.85313,                 0.5021,                0.55039,                 0.4296,                0.89503,                 1.0955,                 0.9707,                0.94371,                 1.1232,                0.97759,              0.0005856,              0.0005856,              0.0005856
                     27,                0.94067,                 1.0446,                0.95428,                0.93645,                0.88649,                0.92206,                0.74103,                0.54205,                 0.5275,                0.42011,                0.90197,                 1.1412,                0.98631,                0.93741,                 1.1638,                0.98967,             0.00057529,             0.00057529,             0.00057529
                     28,                0.89399,                0.90103,                0.91216,                 0.8987,                0.82956,                0.86734,                0.72248,                0.57083,                0.54373,                0.42389,                0.94586,                 1.1052,                0.99502,                0.95398,                 1.1919,                0.98877,             0.00056498,             0.00056498,             0.00056498
                     29,                0.86325,                0.95939,                0.93422,                0.85556,                0.85138,                0.89839,                0.81513,                0.45572,                0.56588,                0.43292,                0.99511,                 1.0874,                 1.0042,                 1.0572,                 1.1038,                0.99654,             0.00055467,             0.00055467,             0.00055467
                     30,                0.86267,                0.91768,                0.93713,                0.91993,                0.80288,                0.91446,                0.75976,                0.58088,                 0.5375,                0.41087,                0.91966,                  1.104,                0.99189,                0.94007,                 1.1425,                0.98141,             0.00054437,             0.00054437,             0.00054437
                     31,                0.85554,                0.87469,                 0.9363,                 0.8715,                0.76203,                0.90269,                0.77349,                0.57595,                0.56683,                0.44672,                0.90826,                 0.9809,                0.99936,                0.95291,                 1.0154,                 0.9979,             0.00053406,             0.00053406,             0.00053406
                     32,                0.85852,                0.83895,                 0.9232,                0.81858,                0.76201,                0.87904,                0.81913,                0.56372,                0.58619,                  0.453,                0.93623,                 1.0477,                0.98097,                0.99219,                 1.0261,                0.98426,             0.00052375,             0.00052375,             0.00052375
                     33,                0.81682,                0.73658,                0.90031,                0.81008,                0.69224,                0.86618,                0.85809,                0.52566,                0.58222,                0.44554,                0.90212,                 1.0674,                0.99294,                0.96746,                 1.0557,                 1.0018,             0.00051344,             0.00051344,             0.00051344
                     34,                0.85591,                0.81613,                0.92201,                0.84211,                0.72662,                0.88392,                0.83006,                0.55162,                0.57292,                0.45687,                0.89498,                0.96496,                 1.0092,                0.89047,                0.99424,                0.98663,             0.00050313,             0.00050313,             0.00050313
                     35,                0.83667,                0.72884,                0.90329,                0.80551,                 0.6881,                0.87594,                0.80176,                 0.5664,                0.56237,                  0.442,                0.96883,                 1.0303,                 1.0037,                0.95719,                 1.1667,                 1.0085,             0.00049282,             0.00049282,             0.00049282
                     36,                0.87493,                 0.7708,                0.93579,                0.81974,                0.67346,                0.87886,                0.82825,                0.55255,                0.56325,                0.44745,                0.87699,                 1.0638,                0.97504,                0.90213,                 1.1295,                0.99858,             0.00048252,             0.00048252,             0.00048252
                     37,                0.80267,                0.72991,                0.88491,                0.78084,                0.62599,                0.84929,                0.81784,                0.50939,                 0.5584,                0.44159,                0.90591,                0.96839,                0.96632,                 0.9508,                 1.0823,                0.98411,             0.00047221,             0.00047221,             0.00047221
