                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.64797,                 1.5265,                0.17395,                0.78998,                0.72275,                0.76812,                0.51816,                0.49157,                0.66441,                0.08403,             0.00066545,             0.00066545,             0.00066545
                      2,                 0.3809,                0.52768,                0.06518,                0.80507,                0.50474,                0.52992,                0.38553,                 1.2851,                0.43455,                0.35909,              0.0012882,              0.0012882,              0.0012882
                      3,                0.38637,                0.51866,                0.06443,                0.87591,                0.75118,                0.83319,                0.57371,                0.50583,                0.53966,                0.11543,              0.0018669,              0.0018669,              0.0018669
                      4,                0.45237,                0.58228,                0.07645,                0.80921,                0.65329,                0.73541,                0.43009,                0.55537,                0.65232,                0.09224,               0.001802,               0.001802,               0.001802
                      5,                0.41401,                  0.514,                0.05902,                0.60697,                 0.3806,                0.36391,                0.21162,                0.87144,                 0.8135,                0.18024,               0.001802,               0.001802,               0.001802
                      6,                0.43609,                0.48739,                0.05633,                 0.7524,                0.52607,                0.58833,                0.34769,                0.90574,                0.61015,                0.26287,               0.001736,               0.001736,               0.001736
                      7,                0.39836,                0.47496,                 0.0488,                0.88583,                0.71327,                 0.8009,                 0.5648,                0.51447,                0.58816,                0.11649,                0.00167,                0.00167,                0.00167
                      8,                0.34552,                0.42789,                0.04565,                0.92103,                 0.7739,                0.87151,                0.63678,                0.40557,                0.57087,                0.07582,               0.001604,               0.001604,               0.001604
                      9,                0.32562,                0.43758,                0.03902,                0.84181,                0.70616,                0.79069,                0.51058,                 0.4533,                0.71853,                0.08864,               0.001538,               0.001538,               0.001538
                     10,                0.36926,                0.46193,                0.04523,                0.90728,                0.76522,                0.85936,                0.64981,                0.36095,                0.58042,                0.07055,               0.001472,               0.001472,               0.001472
                     11,                0.32496,                0.42946,                0.05084,                0.94484,                0.61848,                0.72663,                0.54004,                0.77734,                0.48026,                0.24957,               0.001406,               0.001406,               0.001406
                     12,                0.32739,                0.45678,                0.04778,                0.89895,                0.72749,                0.82655,                0.62089,                0.45693,                0.53279,                0.11157,                0.00134,                0.00134,                0.00134
                     13,                0.29891,                0.43462,                0.04197,                0.95588,                0.67299,                0.75957,                0.57042,                0.63543,                0.44902,                  0.179,               0.001274,               0.001274,               0.001274
                     14,                0.30623,                0.43918,                0.04454,                  0.856,                0.55924,                0.64934,                0.48916,                0.94853,                0.51124,                0.33184,               0.001208,               0.001208,               0.001208
                     15,                0.30158,                0.44287,                0.03557,                0.86271,                0.61374,                 0.6897,                0.51546,                0.93872,                0.45798,                0.31725,               0.001142,               0.001142,               0.001142
                     16,                0.28041,                0.39722,                0.03808,                0.81571,                0.58768,                0.64702,                0.49857,                0.98423,                0.49897,                0.35403,               0.001076,               0.001076,               0.001076
                     17,                0.25784,                0.39013,                0.02814,                0.77347,                0.48545,                0.52848,                0.40665,                 1.5279,                0.36537,                0.76396,                0.00101,                0.00101,                0.00101
                     18,                0.26341,                0.38482,                0.03103,                0.91114,                0.62559,                0.68164,                0.52405,                0.93483,                0.40778,                0.25417,               0.000944,               0.000944,               0.000944
                     19,                0.26526,                0.39515,                0.03126,                0.83323,                0.72986,                 0.8074,                0.61127,                0.50608,                0.52284,                0.12106,               0.000878,               0.000878,               0.000878
                     20,                0.24626,                0.36055,                0.02888,                0.80377,                0.79147,                0.83914,                0.64922,                0.38966,                0.51814,                0.08356,               0.000812,               0.000812,               0.000812
                     21,                0.20975,                 0.3305,                0.02079,                0.89696,                 0.7891,                0.87129,                 0.6701,                0.36933,                0.51027,                0.06842,               0.000746,               0.000746,               0.000746
                     22,                0.20962,                 0.3225,                0.02058,                0.82115,                  0.816,                0.85284,                0.67446,                0.35586,                0.56646,                0.07651,                0.00068,                0.00068,                0.00068
                     23,                0.20069,                0.29986,                0.01966,                0.90298,                0.74987,                0.83425,                0.65272,                0.36194,                0.57272,                0.07804,               0.000614,               0.000614,               0.000614
                     24,                0.19789,                0.31984,                 0.0209,                0.89225,                 0.7891,                0.85542,                0.67478,                0.36083,                0.49614,                0.07169,               0.000548,               0.000548,               0.000548
                     25,                0.19217,                0.33317,                0.01991,                0.88485,                0.74661,                0.84742,                0.65996,                0.40455,                0.50008,                0.09563,               0.000482,               0.000482,               0.000482
                     26,                0.19162,                0.31246,                0.01804,                0.90529,                0.76777,                0.85297,                0.67403,                0.34067,                0.59253,                0.07531,               0.000416,               0.000416,               0.000416
                     27,                0.18169,                0.29241,                0.01746,                 0.9154,                0.79481,                0.86114,                0.68638,                0.34613,                 0.4865,                0.07578,                0.00035,                0.00035,                0.00035
                     28,                0.18021,                0.27559,                 0.0178,                0.91696,                0.80332,                0.88048,                0.70014,                0.31419,                0.47904,                0.06388,               0.000284,               0.000284,               0.000284
                     29,                0.17327,                0.26343,                0.01648,                0.90932,                0.83166,                0.89151,                0.70449,                 0.3174,                0.50577,                 0.0625,               0.000218,               0.000218,               0.000218
                     30,                0.17044,                0.25732,                0.01692,                0.92127,                0.81991,                0.90118,                0.71905,                0.30099,                0.50437,                0.05165,               0.000152,               0.000152,               0.000152
