                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.8116,                 26.847,                0.72396,                0.65556,                 110.91,                0.65548,                0.17636,                 0.2513,                0.11187,                0.08063,                0.95339,                 6.0553,                0.91413,                0.90566,                 32.896,                0.85651,             0.00041403,             0.00041403,             0.00041403
                      2,                 0.8299,                 9.9533,                0.76331,                0.63889,                 38.287,                0.66203,                0.48247,                0.24042,                0.16291,                0.12039,                 1.0645,                 4.7214,                0.92296,                0.88722,                 16.654,                 0.8954,             0.00074846,             0.00074846,             0.00074846
                      3,                0.94187,                 6.6972,                0.75064,                0.69323,                 19.732,                0.64028,                0.20387,                 0.2748,                0.16316,                0.12731,                 1.1683,                 4.0423,                0.93721,                0.92567,                  10.36,                0.89299,              0.0010004,              0.0010004,              0.0010004
                      4,                0.95832,                 5.7694,                0.77082,                0.74697,                 12.468,                0.65467,                0.30807,                0.14444,                0.18889,                0.13867,                   1.19,                 3.7352,                0.96193,                0.99258,                 7.1149,                 0.9266,             0.00087875,             0.00087875,             0.00087875
                      5,                0.93364,                 4.5923,                 0.7723,                 0.6919,                 8.2668,                0.66549,                0.57245,                0.20306,                0.19619,                0.14899,                 1.1465,                 3.8883,                0.97451,                 1.0028,                 6.5804,                0.95535,             0.00087875,             0.00087875,             0.00087875
                      6,                0.86461,                 3.9562,                 0.7464,                0.71291,                  5.977,                0.65923,                0.65114,                0.18138,                0.22534,                0.17507,                0.99584,                 3.4184,                0.95987,                0.96581,                 5.2901,                0.96221,               0.000755,               0.000755,               0.000755
                      7,                0.72767,                 2.9126,                0.72654,                0.66707,                 4.3948,                0.66719,                0.23243,                0.30606,                0.25593,                0.19825,                  1.018,                 2.9297,                0.95615,                0.97978,                 4.2133,                0.96154,             0.00063125,             0.00063125,             0.00063125
                      8,                  0.733,                 2.4607,                0.73876,                0.64138,                 3.5891,                 0.6724,                 0.6352,                0.21151,                0.25926,                 0.2093,                0.98095,                 2.5356,                0.97971,                0.93178,                 3.8019,                0.96825,              0.0005075,              0.0005075,              0.0005075
                      9,                0.75073,                 2.0913,                0.74106,                0.64233,                 3.1271,                0.66711,                0.38494,                 0.3773,                 0.2881,                0.22744,                 1.0031,                 2.2196,                 0.9936,                0.96686,                 3.5415,                0.98176,             0.00038375,             0.00038375,             0.00038375
                     10,                0.73138,                 1.7967,                0.72986,                0.64622,                 2.7784,                0.65619,                0.45186,                0.30808,                0.30006,                0.23972,                0.96916,                 2.1244,                0.98879,                0.94278,                 3.2303,                0.97412,                0.00026,                0.00026,                0.00026
