epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
46,10992,0.20095,0.42757,0.02515,nan,0.46375,0.2435,0.18714,nan,nan,nan,0.000321875,0.000321875,0.000321875
47,11229.2,0.18123,0.37373,0.02326,nan,0.49848,0.27235,0.20466,nan,nan,nan,0.00030125,0.00030125,0.00030125
48,11467.2,0.18794,0.3466,0.02668,nan,0.42396,0.23617,0.1817,nan,nan,nan,0.000280625,0.000280625,0.000280625
49,11704.6,0.17728,0.32385,0.02451,nan,0.42746,0.23808,0.18536,nan,nan,nan,0.00026,0.00026,0.00026
50,11942.5,0.15545,0.34411,0.01792,nan,0.50021,0.27892,0.21442,nan,nan,nan,0.000239375,0.000239375,0.000239375
51,12171.5,0.14938,0.29799,0.01573,nan,0.6015,0.30883,0.24243,nan,nan,nan,0.00021875,0.00021875,0.00021875
52,12401,0.1383,0.29705,0.01496,nan,0.46682,0.24049,0.18251,nan,nan,nan,0.000198125,0.000198125,0.000198125
53,12626.7,0.14406,0.27308,0.01552,nan,0.45406,0.22575,0.17079,nan,nan,nan,0.0001775,0.0001775,0.0001775
54,12852.3,0.1339,0.25931,0.01429,nan,0.45177,0.20995,0.15988,nan,nan,nan,0.000156875,0.000156875,0.000156875
55,13078,0.13048,0.24039,0.01398,nan,0.47548,0.23044,0.1754,nan,nan,nan,0.00013625,0.00013625,0.00013625
56,13303.7,0.13307,0.24283,0.0138,nan,0.48076,0.23023,0.17422,nan,nan,nan,0.000115625,0.000115625,0.000115625
57,13529.1,0.12609,0.23253,0.01296,nan,0.50261,0.23565,0.17697,nan,nan,nan,9.5e-05,9.5e-05,9.5e-05
58,13754.4,0.1209,0.21906,0.01292,nan,0.51253,0.22481,0.17163,nan,nan,nan,7.4375e-05,7.4375e-05,7.4375e-05
59,13980.1,0.12363,0.23061,0.01323,nan,0.49997,0.23797,0.18156,nan,nan,nan,5.375e-05,5.375e-05,5.375e-05
60,14205.5,0.11913,0.21757,0.01259,nan,0.51456,0.2473,0.19044,nan,nan,nan,3.3125e-05,3.3125e-05,3.3125e-05
