                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.97741,                 13.927,                0.92187,                0.14966,                 0.1302,                0.11055,                0.08931,                0.95465,                 9.0796,                0.91648,             0.00027716,             0.00027716,             0.00027716
                      2,                0.98949,                 10.445,                0.95663,                0.22809,                0.23267,                0.22242,                0.16415,                 1.0228,                 7.7954,                0.96092,             0.00054796,             0.00054796,             0.00054796
                      3,                0.95472,                 9.4684,                0.92712,                0.25334,                0.26439,                0.21815,                0.16645,                 1.0234,                 7.2313,                0.94557,             0.00081189,             0.00081189,             0.00081189
                      4,                0.96504,                 8.1627,                0.92912,                0.27679,                0.23036,                0.24925,                0.18858,                0.97077,                 5.8735,                0.96806,             0.00080207,             0.00080207,             0.00080207
                      5,                0.90359,                   6.42,                 0.9456,                0.43804,                0.35476,                0.40574,                0.32255,                0.95384,                 5.1306,                0.99384,             0.00080207,             0.00080207,             0.00080207
                      6,                0.89637,                 5.5899,                0.93949,                0.42066,                0.37932,                0.43385,                0.33946,                0.99017,                 4.5755,                 1.0155,             0.00079177,             0.00079177,             0.00079177
                      7,                0.85446,                 4.9546,                0.91857,                0.44055,                0.46838,                0.45982,                0.37521,                0.90715,                 4.0249,                0.99008,             0.00078146,             0.00078146,             0.00078146
                      8,                0.84806,                 4.2409,                 0.9097,                0.60969,                0.49758,                0.57057,                 0.4608,                0.91326,                  3.419,                0.97096,             0.00077115,             0.00077115,             0.00077115
                      9,                0.85844,                 3.6098,                0.93698,                0.56916,                0.52836,                0.55466,                0.44696,                0.89698,                 3.2392,                0.96647,             0.00076084,             0.00076084,             0.00076084
                     10,                0.79277,                 3.0755,                0.91811,                0.57718,                 0.4516,                 0.5347,                0.42317,                0.92354,                 2.9793,                 1.0006,             0.00075053,             0.00075053,             0.00075053
                     11,                0.84384,                 2.7735,                0.93516,                0.62657,                0.52438,                0.60567,                0.49364,                0.92367,                  2.731,                0.99382,             0.00074022,             0.00074022,             0.00074022
                     12,                0.79091,                 2.5492,                0.90822,                0.71222,                0.48059,                0.58535,                0.46923,                0.92273,                 2.4308,                0.99628,             0.00072992,             0.00072992,             0.00072992
                     13,                0.74158,                 2.2808,                0.90388,                0.63862,                0.58148,                0.62743,                0.51077,                0.93392,                 2.2836,                0.99862,             0.00071961,             0.00071961,             0.00071961
                     14,                 0.7748,                 2.0511,                0.90684,                0.69995,                0.57996,                0.65217,                0.52293,                0.92032,                 2.0358,                0.98573,              0.0007093,              0.0007093,              0.0007093
                     15,                0.80242,                 1.8904,                0.90997,                0.70012,                0.57825,                0.63594,                0.51405,                0.92241,                 1.9301,                 0.9983,             0.00069899,             0.00069899,             0.00069899
                     16,                0.75046,                 1.7591,                0.90721,                0.66069,                0.58622,                0.64902,                0.52223,                0.87242,                 1.9472,                0.97212,             0.00068868,             0.00068868,             0.00068868
                     17,                0.72605,                 1.6283,                0.87691,                0.70865,                0.65741,                0.71267,                0.58296,                0.86858,                 1.7286,                0.99424,             0.00067837,             0.00067837,             0.00067837
                     18,                0.70538,                 1.5075,                 0.8936,                0.68622,                0.68134,                0.70559,                0.56495,                0.87887,                 1.6279,                0.98673,             0.00066807,             0.00066807,             0.00066807
                     19,                0.70508,                 1.3796,                0.88212,                0.70487,                0.62562,                0.67965,                 0.5621,                0.86357,                 1.6606,                 0.9762,             0.00065776,             0.00065776,             0.00065776
                     20,                0.70395,                 1.2949,                0.89503,                  0.699,                0.63614,                0.69978,                0.57464,                0.86853,                 1.6259,                0.97437,             0.00064745,             0.00064745,             0.00064745
                     21,                0.72403,                 1.2565,                0.88385,                0.60885,                0.68151,                 0.6776,                0.55246,                0.86192,                 1.5596,                0.96801,             0.00063714,             0.00063714,             0.00063714
                     22,                0.69723,                  1.155,                0.88738,                0.65018,                0.64641,                0.67641,                0.55237,                0.86681,                 1.4755,                0.98118,             0.00062683,             0.00062683,             0.00062683
                     23,                0.71848,                 1.1561,                0.89294,                0.72394,                0.60253,                0.68387,                0.56862,                0.86789,                 1.4744,                0.99073,             0.00061652,             0.00061652,             0.00061652
                     24,                0.70619,                 1.0892,                0.87624,                 0.6699,                0.61685,                0.64446,                0.52288,                0.88228,                 1.5681,                0.97753,             0.00060622,             0.00060622,             0.00060622
                     25,                0.66773,                   1.03,                 0.8695,                0.67515,                0.64631,                0.69369,                0.56673,                 0.8661,                 1.3465,                0.97166,             0.00059591,             0.00059591,             0.00059591
                     26,                0.66481,                0.97642,                0.86244,                0.68268,                0.66654,                 0.7136,                 0.5826,                0.88105,                 1.3048,                0.97432,              0.0005856,              0.0005856,              0.0005856
                     27,                0.68269,                0.95339,                0.86459,                0.67729,                0.64797,                0.68639,                0.56951,                0.83883,                 1.3986,                0.96562,             0.00057529,             0.00057529,             0.00057529
                     28,                0.66785,                0.90779,                0.87208,                0.75039,                0.59693,                0.69819,                0.57806,                0.82479,                 1.2948,                0.95432,             0.00056498,             0.00056498,             0.00056498
