epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
58,26827.2,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0008714,0.0008714,0.0008714
59,27271.1,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0008516,0.0008516,0.0008516
60,27869.4,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0008318,0.0008318,0.0008318
61,28271.4,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000812,0.000812,0.000812
62,28757.4,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0007922,0.0007922,0.0007922
63,29370,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0007724,0.0007724,0.0007724
64,29983.1,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0007526,0.0007526,0.0007526
65,30613.5,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0007328,0.0007328,0.0007328
66,30981.3,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000713,0.000713,0.000713
67,31325.6,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0006932,0.0006932,0.0006932
68,31719.7,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0006734,0.0006734,0.0006734
69,32060,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0006536,0.0006536,0.0006536
70,32408.9,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0006338,0.0006338,0.0006338
71,32749.5,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000614,0.000614,0.000614
72,33096.4,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0005942,0.0005942,0.0005942
73,33453.9,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0005744,0.0005744,0.0005744
74,33933.6,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0005546,0.0005546,0.0005546
75,34406.5,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0005348,0.0005348,0.0005348
76,34885.8,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000515,0.000515,0.000515
77,35375,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0004952,0.0004952,0.0004952
78,35866.4,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0004754,0.0004754,0.0004754
79,36537.3,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0004556,0.0004556,0.0004556
80,37209.5,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0004358,0.0004358,0.0004358
81,37896.1,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000416,0.000416,0.000416
