                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9632,                 8.0821,                0.85387,                0.89122,                  18.63,                0.78094,                 0.6024,                0.06891,                0.06306,                0.04652,                 1.3495,                 8.3028,                0.91558,                 1.2232,                 17.747,                0.86173,             0.00041529,             0.00041529,             0.00041529
                      2,                0.99406,                 6.7264,                0.86245,                0.87765,                  16.54,                0.78101,                0.60086,                0.18339,                 0.0995,                0.06794,                 1.2629,                 6.6284,                0.88717,                 1.2237,                 15.341,                0.86905,             0.00082166,             0.00082166,             0.00082166
                      3,                 1.0122,                 5.6395,                0.89283,                0.89101,                 14.712,                0.82565,                 0.6356,                0.20778,                0.13334,                0.08559,                 1.3399,                 6.6283,                0.90235,                 1.3323,                 13.952,                0.88993,              0.0012177,              0.0012177,              0.0012177
                      4,                 1.0315,                 5.5249,                0.88913,                0.90891,                 13.286,                0.82482,                0.66705,                0.18972,                0.16817,                0.11295,                 1.2839,                 5.8424,                0.90612,                 1.3086,                 12.563,                0.89335,              0.0012036,              0.0012036,              0.0012036
                      5,                 1.1647,                 4.7309,                0.93267,                 1.0134,                 11.931,                0.85958,                0.68337,                0.28306,                 0.1896,                0.11728,                 1.3839,                  6.015,                0.92591,                 1.4259,                 12.058,                0.90424,              0.0012036,              0.0012036,              0.0012036
                      6,                 1.0293,                 4.1135,                0.89901,                 0.9947,                 10.659,                0.83846,                0.71348,                0.22993,                0.18778,                0.12099,                 1.3157,                 5.2302,                 0.9175,                  1.449,                 10.722,                0.91648,              0.0011881,              0.0011881,              0.0011881
                      7,                0.98587,                 3.6299,                0.90925,                 1.0013,                 9.5953,                0.85888,                0.70781,                0.20277,                0.19204,                 0.1056,                 1.2835,                 4.8252,                 0.8978,                  1.472,                 9.7921,                 0.9027,              0.0011727,              0.0011727,              0.0011727
                      8,                0.90113,                 3.3343,                0.85313,                0.91139,                 8.6746,                0.80619,                 0.6896,                0.25477,                0.18886,                0.12456,                 1.2476,                 4.5058,                0.89533,                 1.3318,                 8.9683,                0.89323,              0.0011572,              0.0011572,              0.0011572
                      9,                0.88813,                 3.0589,                0.88955,                0.94265,                 7.8862,                0.82746,                0.70178,                0.25649,                0.19498,                0.12702,                 1.2635,                 4.2942,                0.90316,                 1.3145,                 8.4998,                0.89061,              0.0011417,              0.0011417,              0.0011417
                     10,                0.87276,                 2.9205,                0.83876,                0.88209,                 7.0324,                0.79685,                0.67894,                0.22752,                0.20078,                0.14059,                 1.1547,                 4.1731,                0.89717,                 1.2012,                 7.3103,                 0.8932,              0.0011263,              0.0011263,              0.0011263
                     11,                0.81695,                 2.4734,                0.84701,                0.80952,                 6.0072,                0.80525,                0.48327,                0.30355,                0.22076,                0.15009,                 1.1726,                 3.8308,                0.89125,                 1.1985,                 6.5849,                0.88482,              0.0011108,              0.0011108,              0.0011108
                     12,                0.81113,                 2.2441,                0.85874,                0.79631,                  5.309,                0.82409,                0.50148,                0.34021,                0.23772,                0.17029,                 1.1741,                 3.4395,                 0.8929,                  1.143,                 5.8913,                0.87585,              0.0010953,              0.0010953,              0.0010953
                     13,                0.81196,                 2.2352,                0.84145,                0.80436,                 5.0881,                0.79071,                0.54939,                0.29305,                0.23991,                0.16906,                 1.1843,                 3.5062,                0.89621,                 1.1856,                 5.5739,                0.88246,              0.0010798,              0.0010798,              0.0010798
                     14,                0.86579,                 2.0768,                0.83111,                0.79226,                 4.4975,                0.77437,                0.51284,                0.34763,                0.25755,                0.18313,                  1.195,                 3.5863,                0.89321,                 1.1416,                 5.3051,                0.88099,              0.0010644,              0.0010644,              0.0010644
                     15,                0.77623,                 1.8815,                0.83349,                0.77137,                 4.0234,                0.80471,                0.52166,                0.33647,                0.24818,                0.17553,                 1.1326,                  3.079,                0.88157,                 1.1448,                 4.9565,                0.87205,              0.0010489,              0.0010489,              0.0010489
