                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.99185,                 10.168,                0.91307,                 1.0018,                 35.565,                0.86638,                0.00538,                0.46836,                0.06497,                0.04221,                0.95119,                 8.2474,                 0.8941,                0.80912,                 34.093,                0.83466,             0.00027364,             0.00027364,             0.00027364
                      2,                0.96432,                  8.407,                0.92747,                 1.0054,                 32.858,                0.88717,                0.63062,                0.07316,                0.13345,                 0.0963,                0.94132,                   7.81,                0.97367,                0.93317,                 31.023,                0.91649,             0.00054585,             0.00054585,             0.00054585
                      3,                0.92475,                 7.0942,                0.92717,                0.99476,                 29.012,                0.88798,                0.40211,                 0.3162,                0.24724,                0.17646,                 0.9366,                 6.5752,                0.98445,                0.98243,                 26.647,                 0.9494,             0.00081256,             0.00081256,             0.00081256
                      4,                 0.8749,                 6.1235,                0.92011,                0.98723,                 25.081,                0.88026,                0.48199,                0.34668,                0.27291,                0.20094,                0.94185,                 5.6814,                 1.0134,                0.99321,                 23.098,                0.96152,             0.00080826,             0.00080826,             0.00080826
                      5,                0.88367,                 5.4052,                0.94373,                 1.0412,                 22.719,                0.91349,                0.47425,                0.33768,                0.33967,                0.24298,                0.95379,                 4.7038,                 1.0486,                0.98221,                   19.9,                0.96994,             0.00080826,             0.00080826,             0.00080826
                      6,                0.86456,                 4.7916,                0.93749,                 1.0075,                  20.36,                0.92184,                0.55686,                0.41788,                0.40801,                0.30021,                0.94621,                 4.3024,                 1.0404,                0.99286,                 17.804,                 1.0135,             0.00080001,             0.00080001,             0.00080001
                      7,                0.88904,                 4.0965,                0.94004,                0.99985,                 16.992,                0.91237,                0.65232,                0.38061,                0.44006,                0.31894,                0.92185,                 3.8584,                 1.0192,                0.96528,                 15.235,                0.98771,             0.00079177,             0.00079177,             0.00079177
                      8,                0.81859,                 3.5329,                0.91881,                0.93834,                 14.835,                 0.9072,                0.63497,                0.49124,                0.50563,                0.36607,                0.92182,                 3.4588,                 1.0042,                0.98173,                 13.541,                0.97661,             0.00078352,             0.00078352,             0.00078352
                      9,                 0.8431,                 3.2949,                0.92912,                0.95661,                 13.046,                0.91751,                0.71586,                0.46138,                0.51508,                 0.3673,                0.92663,                 3.0928,                 1.0203,                 1.0028,                 11.739,                0.99181,             0.00077527,             0.00077527,             0.00077527
                     10,                 0.8243,                 2.9276,                0.92539,                0.97156,                 11.325,                0.91882,                0.69694,                0.49337,                0.53857,                0.39163,                0.89781,                 2.9235,                 1.0031,                0.97574,                   10.3,                0.99852,             0.00076703,             0.00076703,             0.00076703
                     11,                 0.8059,                 2.6331,                0.91214,                0.96453,                 9.9234,                0.90391,                0.67471,                0.44929,                0.52965,                0.38164,                0.91671,                 2.7528,                 1.0216,                0.98551,                 9.0994,                 1.0232,             0.00075878,             0.00075878,             0.00075878
