                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9605,                 10.388,                0.87556,                      0,                      0,                      0,                      0,                0.87106,                 8.1896,                0.86532,             0.00027364,             0.00027364,             0.00027364
                      2,                0.91838,                 8.1261,                0.86905,                0.14286,                0.00251,                0.07268,                0.06541,                0.87083,                 6.7237,                0.88519,             0.00054585,             0.00054585,             0.00054585
                      3,                0.88985,                 6.7241,                0.88632,                0.17804,                0.12083,                0.12587,                0.09253,                0.85822,                 6.1761,                 0.9255,             0.00081256,             0.00081256,             0.00081256
                      4,                0.87198,                 5.8316,                0.88576,                0.24144,                0.39977,                0.28458,                0.22461,                0.84189,                 5.5584,                0.93063,             0.00080826,             0.00080826,             0.00080826
                      5,                0.84117,                  5.327,                0.88759,                0.28535,                0.44767,                0.35833,                0.27824,                0.85403,                 5.0545,                0.94921,             0.00080826,             0.00080826,             0.00080826
                      6,                0.83885,                 4.7662,                0.88965,                0.35338,                0.50571,                0.42113,                0.33483,                 0.8459,                 4.4883,                 0.9456,             0.00080001,             0.00080001,             0.00080001
                      7,                0.85644,                 4.1204,                0.89585,                0.47404,                0.41093,                0.47588,                0.38755,                0.82565,                 3.9587,                0.93123,             0.00079177,             0.00079177,             0.00079177
                      8,                0.80993,                 3.5054,                0.88407,                0.58307,                0.54062,                 0.6115,                 0.4869,                0.86653,                 3.6528,                0.96414,             0.00078352,             0.00078352,             0.00078352
                      9,                0.83697,                 3.3148,                0.89741,                0.61385,                0.53837,                0.59564,                0.48018,                 0.8504,                  3.411,                0.94821,             0.00077527,             0.00077527,             0.00077527
                     10,                0.80423,                 2.9457,                0.88347,                0.68739,                0.60172,                0.69354,                0.55024,                0.85709,                 2.9622,                0.94699,             0.00076703,             0.00076703,             0.00076703
                     11,                0.79199,                 2.6536,                0.87597,                0.61558,                0.61784,                0.63094,                0.50085,                0.88303,                 2.8651,                 0.9554,             0.00075878,             0.00075878,             0.00075878
                     12,                0.78235,                 2.3125,                0.88063,                0.68758,                0.57021,                0.65856,                0.53223,                 0.8526,                 2.5457,                0.94883,             0.00075053,             0.00075053,             0.00075053
                     13,                 0.7598,                 1.9807,                0.86833,                0.68733,                0.60873,                0.67849,                0.53942,                0.81567,                 2.3628,                0.92173,             0.00074229,             0.00074229,             0.00074229
                     14,                0.77107,                 1.8916,                0.87306,                0.61054,                0.68315,                0.69502,                0.56091,                0.81192,                 2.2062,                0.93423,             0.00073404,             0.00073404,             0.00073404
                     15,                0.77442,                 1.8256,                0.86278,                0.68505,                0.66135,                0.69785,                 0.5487,                0.84938,                 2.0018,                0.93445,             0.00072579,             0.00072579,             0.00072579
                     16,                0.74285,                 1.6357,                0.86778,                0.71357,                0.62365,                0.69242,                0.56166,                0.83607,                 1.9779,                0.93792,             0.00071755,             0.00071755,             0.00071755
                     17,                0.76381,                 1.5565,                0.86668,                0.68177,                0.68825,                0.69615,                 0.5673,                0.84136,                 1.8709,                0.94628,              0.0007093,              0.0007093,              0.0007093
                     18,                0.74147,                 1.4546,                0.86696,                0.68108,                0.55753,                0.64817,                0.52951,                0.84538,                 1.7901,                 0.9477,             0.00070105,             0.00070105,             0.00070105
                     19,                0.75197,                 1.3916,                0.86327,                0.69237,                0.66027,                0.72168,                0.57752,                0.84112,                 1.5612,                0.94309,             0.00069281,             0.00069281,             0.00069281
                     20,                0.75438,                  1.251,                0.86431,                0.66012,                0.69572,                0.71882,                0.59035,                0.82836,                 1.4992,                0.93157,             0.00068456,             0.00068456,             0.00068456
                     21,                0.72356,                 1.1745,                0.86099,                0.72509,                0.60329,                0.69207,                0.57656,                0.81686,                 1.4344,                 0.9486,             0.00067631,             0.00067631,             0.00067631
                     22,                0.74867,                 1.1305,                0.86239,                0.73709,                0.69083,                0.73874,                0.60067,                 0.8027,                 1.3864,                0.91384,             0.00066807,             0.00066807,             0.00066807
                     23,                0.70802,                 1.0726,                0.85438,                0.65786,                0.69619,                0.71068,                0.59248,                  0.785,                  1.418,                0.91593,             0.00065982,             0.00065982,             0.00065982
                     24,                0.69716,                 1.0494,                0.84872,                0.74298,                0.60259,                0.69938,                0.57532,                0.78582,                 1.4081,                0.91217,             0.00065157,             0.00065157,             0.00065157
                     25,                0.72223,                  1.006,                0.85279,                0.68056,                 0.5802,                0.66516,                0.53876,                0.82243,                 1.4318,                0.92692,             0.00064333,             0.00064333,             0.00064333
                     26,                0.71462,                0.99382,                0.85992,                0.69354,                0.65321,                0.71733,                0.59233,                0.79472,                  1.286,                 0.9156,             0.00063508,             0.00063508,             0.00063508
                     27,                0.69767,                0.94894,                0.85269,                0.71252,                0.66539,                0.72075,                0.58953,                0.81311,                 1.1969,                0.93816,             0.00062683,             0.00062683,             0.00062683
                     28,                0.69737,                0.90878,                0.85032,                0.73335,                0.69842,                0.74364,                0.61123,                0.81085,                 1.2002,                 0.9472,             0.00061859,             0.00061859,             0.00061859
                     29,                0.70464,                0.88824,                0.86041,                0.63175,                0.64587,                0.69351,                0.55481,                0.80445,                 1.3223,                0.93311,             0.00061034,             0.00061034,             0.00061034
                     30,                0.67598,                0.85384,                0.85345,                0.67648,                0.69154,                0.71765,                0.59447,                0.77978,                  1.146,                0.92469,             0.00060209,             0.00060209,             0.00060209
                     31,                0.69002,                0.81535,                0.85747,                0.73056,                0.66862,                0.72368,                0.58748,                0.77829,                 1.1132,                0.91736,             0.00059385,             0.00059385,             0.00059385
                     32,                0.67879,                0.79935,                0.84849,                0.69606,                 0.6397,                0.70386,                0.56258,                0.81701,                 1.1425,                0.93269,              0.0005856,              0.0005856,              0.0005856
                     33,                0.69033,                0.79275,                0.83737,                0.71904,                0.69605,                0.73262,                0.58999,                0.80508,                 1.1071,                0.93642,             0.00057735,             0.00057735,             0.00057735
                     34,                0.66667,                0.75579,                0.84196,                0.70181,                0.74997,                0.76105,                0.62156,                0.80244,                 1.0337,                 0.9386,             0.00056911,             0.00056911,             0.00056911
                     35,                0.69503,                0.71124,                0.84344,                0.77444,                0.71414,                0.76713,                0.62851,                0.80713,                0.93036,                 0.9537,             0.00056086,             0.00056086,             0.00056086
                     36,                0.66876,                0.69765,                0.83709,                0.69877,                0.71519,                0.74203,                0.61448,                0.79062,                0.98318,                0.92944,             0.00055261,             0.00055261,             0.00055261
                     37,                0.68007,                0.72406,                0.84642,                0.69937,                0.69832,                0.73361,                0.59923,                0.80603,                 1.0352,                0.93064,             0.00054437,             0.00054437,             0.00054437
                     38,                0.67509,                0.71348,                 0.8467,                 0.6915,                0.65484,                0.70918,                0.57925,                0.79121,                 1.0108,                 0.9322,             0.00053612,             0.00053612,             0.00053612
                     39,                0.66939,                0.67666,                0.84461,                0.71396,                0.68726,                0.71958,                0.58852,                0.81071,                 1.1005,                0.94908,             0.00052787,             0.00052787,             0.00052787
                     40,                0.64764,                 0.6543,                0.83811,                0.67789,                0.65414,                0.68824,                0.56961,                 0.7877,                 1.0964,                0.92837,             0.00051963,             0.00051963,             0.00051963
                     41,                0.67281,                 0.6837,                0.84809,                0.72377,                0.63648,                0.72129,                0.59194,                0.81123,                0.98842,                0.92662,             0.00051138,             0.00051138,             0.00051138
                     42,                0.65169,                0.63769,                0.84319,                0.72785,                0.70033,                0.73291,                0.60918,                0.77487,                0.93655,                0.91687,             0.00050313,             0.00050313,             0.00050313
                     43,                0.64789,                0.62702,                0.84634,                0.71082,                  0.616,                0.69281,                0.56312,                0.78748,                 1.0268,                0.90773,             0.00049489,             0.00049489,             0.00049489
                     44,                0.64731,                0.63478,                0.83888,                0.67914,                0.65353,                0.70003,                0.57779,                0.78917,                 1.0149,                0.91873,             0.00048664,             0.00048664,             0.00048664
                     45,                0.64289,                0.62538,                0.84111,                0.69337,                0.71176,                0.73991,                0.60631,                0.79702,                0.98966,                0.92878,             0.00047839,             0.00047839,             0.00047839
                     46,                0.64422,                0.62201,                0.83902,                0.73606,                0.65093,                 0.7357,                0.60263,                0.78165,                0.93046,                0.91355,             0.00047015,             0.00047015,             0.00047015
                     47,                0.63452,                 0.6248,                0.83429,                0.68277,                0.68968,                0.71432,                0.58904,                0.79211,                0.96282,                0.91678,              0.0004619,              0.0004619,              0.0004619
                     48,                0.64786,                0.58899,                0.83482,                0.70092,                 0.7068,                0.72715,                0.60385,                0.78646,                0.87622,                 0.9129,             0.00045365,             0.00045365,             0.00045365
