                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.27891,                0.38337,                0.02933,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.001307,               0.001307,               0.001307
                     38,                0.27773,                0.38095,                0.02776,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0012872,              0.0012872,              0.0012872
                     39,                0.25523,                0.35129,                0.02693,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0012674,              0.0012674,              0.0012674
                     40,                0.25706,                0.37281,                0.02661,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0012476,              0.0012476,              0.0012476
                     41,                0.24777,                0.37864,                0.02579,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0012278,              0.0012278,              0.0012278
                     42,                0.23337,                0.35286,                0.02355,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.001208,               0.001208,               0.001208
                     43,                0.22519,                0.33788,                0.02355,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0011882,              0.0011882,              0.0011882
                     44,                0.23551,                 0.3399,                0.02457,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0011684,              0.0011684,              0.0011684
                     45,                0.22939,                0.33339,                0.02301,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0011486,              0.0011486,              0.0011486
                     46,                0.24555,                0.40893,                0.02962,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0011288,              0.0011288,              0.0011288
                     47,                0.26095,                0.41523,                0.02934,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,               0.001109,               0.001109,               0.001109
                     48,                0.30465,                0.39767,                0.03821,                0.82172,                0.38152,                0.43521,                0.29572,                    nan,                    nan,                    nan,              0.0010892,              0.0010892,              0.0010892
