                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.83809,                 21.668,                0.73167,                0.12778,                0.00504,                 0.0649,                0.04711,                0.94349,                 6.5605,                0.98109,             0.00027751,             0.00027751,             0.00027751
                      2,                0.79555,                 14.659,                 0.7495,                 0.0873,                0.03216,                0.05587,                0.04697,                0.90761,                 4.9272,                 0.9801,             0.00054602,             0.00054602,             0.00054602
                      3,                0.76161,                 9.9894,                0.74161,                0.35705,                0.14008,                0.24115,                0.19512,                0.92372,                 3.5681,                0.97874,             0.00080536,             0.00080536,             0.00080536
                      4,                0.77009,                 6.1462,                 0.7539,                0.40518,                0.18842,                0.29411,                 0.2271,                0.89578,                 2.8892,                0.99665,             0.00079177,             0.00079177,             0.00079177
                      5,                0.76363,                 4.1961,                0.75882,                0.73597,                0.41931,                0.58791,                0.44716,                0.92665,                  2.298,                 1.0043,             0.00079177,             0.00079177,             0.00079177
                      6,                0.72014,                 3.1512,                0.74024,                0.94792,                0.28784,                0.62142,                0.49841,                0.86943,                  2.012,                0.97676,             0.00077802,             0.00077802,             0.00077802
                      7,                0.70203,                 2.5159,                0.73032,                0.80517,                0.55185,                0.70699,                0.58231,                0.87171,                 1.6872,                0.99801,             0.00076428,             0.00076428,             0.00076428
                      8,                0.69717,                 2.0671,                0.74944,                0.81938,                0.55395,                0.69347,                 0.5463,                 0.8745,                 1.7065,                 1.0021,             0.00075053,             0.00075053,             0.00075053
                      9,                0.70631,                  1.828,                0.73658,                0.93938,                0.36574,                0.66055,                0.55177,                0.91095,                 1.6448,                 1.0135,             0.00073679,             0.00073679,             0.00073679
                     10,                0.69145,                 1.6374,                 0.7433,                 0.9341,                0.54088,                0.74543,                0.61356,                 0.8764,                 1.3824,                 1.0053,             0.00072304,             0.00072304,             0.00072304
                     11,                0.69852,                 1.5294,                0.74651,                 0.8389,                0.53579,                0.70182,                0.55858,                0.89401,                 1.3961,                 1.0147,              0.0007093,              0.0007093,              0.0007093
                     12,                0.70016,                 1.3889,                0.75329,                0.90339,                0.52313,                0.72465,                0.60304,                0.87147,                 1.3138,                0.99796,             0.00069556,             0.00069556,             0.00069556
                     13,                 0.6694,                 1.2685,                0.73983,                0.91019,                0.57518,                0.75412,                0.62858,                0.85697,                 1.3219,                 0.9844,             0.00068181,             0.00068181,             0.00068181
                     14,                 0.6365,                 1.1923,                0.71383,                0.75213,                0.45409,                0.62429,                0.51611,                0.85334,                 1.4134,                 1.0108,             0.00066807,             0.00066807,             0.00066807
                     15,                0.65163,                 1.1028,                0.73519,                0.81831,                0.74561,                 0.8152,                 0.6776,                0.83132,                 1.1404,                0.99672,             0.00065432,             0.00065432,             0.00065432
                     16,                0.65038,                 1.0712,                0.73189,                0.89893,                0.67248,                0.80176,                0.67233,                0.86255,                 1.1255,                 1.0253,             0.00064058,             0.00064058,             0.00064058
                     17,                0.62855,                 1.0173,                0.71099,                0.87828,                0.60823,                0.76457,                0.63683,                0.89731,                  1.289,                 1.0238,             0.00062683,             0.00062683,             0.00062683
                     18,                0.63535,                0.99617,                0.71952,                0.92281,                0.55152,                0.74458,                0.63651,                0.88742,                 1.3172,                 1.0212,             0.00061309,             0.00061309,             0.00061309
                     19,                0.64504,                 1.0748,                0.73071,                 0.9244,                 0.5307,                0.73252,                0.61993,                0.82773,                 1.2558,                0.98093,             0.00059934,             0.00059934,             0.00059934
                     20,                0.62065,                0.92078,                0.71228,                0.92991,                0.50973,                0.73301,                0.60838,                 0.8536,                 1.2481,                0.98483,              0.0005856,              0.0005856,              0.0005856
                     21,                0.62416,                0.89221,                 0.7143,                0.94331,                0.59659,                0.77022,                0.65823,                0.86241,                 1.2172,                 1.0157,             0.00057185,             0.00057185,             0.00057185
                     22,                0.60004,                0.83743,                0.71265,                0.91538,                0.65717,                0.79302,                0.66492,                0.84627,                 1.1024,                0.98519,             0.00055811,             0.00055811,             0.00055811
                     23,                0.63672,                0.85224,                0.73724,                0.90653,                0.68708,                0.80078,                0.67685,                0.81597,                 1.0628,                 0.9871,             0.00054437,             0.00054437,             0.00054437
                     24,                0.60134,                0.78511,                0.71227,                0.92752,                0.63789,                0.78766,                 0.6533,                 0.8271,                 1.0679,                0.99527,             0.00053062,             0.00053062,             0.00053062
                     25,                0.61717,                0.80368,                0.72422,                0.90441,                0.64964,                0.78746,                0.66506,                0.81388,                 1.0905,                0.99348,             0.00051688,             0.00051688,             0.00051688
                     26,                0.60144,                0.77849,                0.72926,                0.93358,                0.62911,                0.78893,                0.65733,                0.83117,                0.99948,                 1.0192,             0.00050313,             0.00050313,             0.00050313
                     27,                  0.579,                0.73498,                0.69583,                0.88973,                0.66706,                0.80044,                0.66983,                0.80618,                0.96762,                0.99141,             0.00048939,             0.00048939,             0.00048939
                     28,                0.58509,                0.72629,                0.69208,                0.87316,                0.65721,                0.78624,                0.65442,                0.84603,                 1.0529,                 1.0146,             0.00047564,             0.00047564,             0.00047564
                     29,                0.59931,                0.70922,                0.72149,                0.84375,                0.61766,                0.75961,                0.65069,                0.81257,                 1.0269,                 1.0061,              0.0004619,              0.0004619,              0.0004619
                     30,                0.60184,                0.70809,                0.72808,                0.92261,                0.63898,                0.79313,                0.66772,                0.81733,                0.93369,                0.98885,             0.00044815,             0.00044815,             0.00044815
                     31,                0.58712,                0.68042,                0.71127,                0.92382,                 0.7164,                0.82455,                0.69061,                0.78085,                 1.0172,                0.97492,             0.00043441,             0.00043441,             0.00043441
                     32,                0.57428,                0.67062,                0.70603,                0.90053,                0.71623,                0.81628,                0.69175,                   0.81,                0.97688,                0.98078,             0.00042066,             0.00042066,             0.00042066
                     33,                0.56887,                0.67439,                  0.701,                0.90911,                0.66494,                0.79325,                0.67902,                0.79045,                 1.0056,                0.98459,             0.00040692,             0.00040692,             0.00040692
                     34,                0.56979,                0.61633,                0.71063,                0.93571,                0.69272,                0.82171,                 0.6961,                0.81243,                 1.0135,                0.98189,             0.00039318,             0.00039318,             0.00039318
