epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3889.09,0.57659,0.47669,0.83249,0.48623,0.52549,0.44603,0.35267,1.08172,1.92897,0.97012,0.000742625,0.000742625,0.000742625
43,3980.33,0.57414,0.45675,0.823,0.44484,0.51632,0.39778,0.32423,1.05194,2.01131,0.97077,0.00073025,0.00073025,0.00073025
44,4072.52,0.53248,0.41197,0.79904,0.47034,0.55909,0.44361,0.36268,1.0123,2.03276,0.95821,0.000717875,0.000717875,0.000717875
45,4164.41,0.53706,0.44133,0.8145,0.58256,0.62131,0.53107,0.4123,1.05097,1.84062,0.96486,0.0007055,0.0007055,0.0007055
46,4257.85,0.55526,0.45076,0.8398,0.57963,0.5223,0.49158,0.38314,1.04593,1.89675,0.96692,0.000693125,0.000693125,0.000693125
47,4349.9,0.51864,0.41775,0.80934,0.50046,0.50317,0.4657,0.37598,1.01143,1.82456,0.95747,0.00068075,0.00068075,0.00068075
48,4441.9,0.50451,0.42469,0.81578,0.56767,0.50465,0.47994,0.38236,1.01378,1.85898,0.9518,0.000668375,0.000668375,0.000668375
49,4533.99,0.53238,0.41743,0.81966,0.52708,0.51845,0.50551,0.39463,1.05133,1.8469,0.97846,0.000656,0.000656,0.000656
50,4625.86,0.52691,0.41198,0.81832,0.49154,0.59186,0.50171,0.39686,1.00752,1.84418,0.96211,0.000643625,0.000643625,0.000643625
51,4717.62,0.50234,0.40556,0.79492,0.5083,0.61338,0.49343,0.38986,0.98242,1.90124,0.95336,0.00063125,0.00063125,0.00063125
52,4810.35,0.47984,0.39902,0.79966,0.48335,0.4922,0.41571,0.33494,1.02871,2.24123,0.94943,0.000618875,0.000618875,0.000618875
53,4902.82,0.48955,0.42781,0.81136,0.46179,0.56932,0.4741,0.38412,1.02234,1.9731,0.94621,0.0006065,0.0006065,0.0006065
54,4993.37,0.47405,0.39079,0.78768,0.46547,0.5544,0.45901,0.36622,0.99696,1.91635,0.94718,0.000594125,0.000594125,0.000594125
55,5159.68,0.4799,0.40472,0.81831,0.48138,0.56618,0.46559,0.37291,1.02222,1.98089,0.96127,0.00058175,0.00058175,0.00058175
56,5271.42,0.49247,0.4141,0.81011,0.48989,0.57197,0.47118,0.37558,0.9802,2.2167,0.94511,0.000569375,0.000569375,0.000569375
57,5363.03,0.48325,0.42705,0.7979,0.57924,0.48051,0.49143,0.38636,0.97756,2.2607,0.94147,0.000557,0.000557,0.000557
58,5454.84,0.47413,0.40542,0.81662,0.55977,0.46758,0.44021,0.3548,1.00688,2.04182,0.94884,0.000544625,0.000544625,0.000544625
59,5547.11,0.46724,0.36983,0.7987,0.47212,0.55654,0.44282,0.35397,1.03509,2.09839,0.9632,0.00053225,0.00053225,0.00053225
60,5638.44,0.46376,0.38796,0.7907,0.49681,0.54491,0.45964,0.37292,1.00902,2.04737,0.95914,0.000519875,0.000519875,0.000519875
61,5729.71,0.42969,0.36279,0.78821,0.50217,0.59665,0.49497,0.40459,0.99584,2.03133,0.94981,0.0005075,0.0005075,0.0005075
62,5822.49,0.46377,0.36991,0.78742,0.47637,0.62301,0.49517,0.39901,0.97407,1.90438,0.95396,0.000495125,0.000495125,0.000495125
63,5914.09,0.45397,0.36692,0.80152,0.52667,0.54234,0.48582,0.40101,0.96369,2.1253,0.94882,0.00048275,0.00048275,0.00048275
64,6006.41,0.43338,0.35383,0.77412,0.4745,0.5751,0.48462,0.38986,0.97813,2.10792,0.94705,0.000470375,0.000470375,0.000470375
