                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.96387,                 10.356,                0.87408,                      0,                      0,                      0,                      0,                0.88233,                 8.0964,                0.86538,             0.00027364,             0.00027364,             0.00027364
                      2,                 0.9085,                 8.1091,                0.87147,                      0,                      0,                      0,                      0,                0.86458,                 6.7548,                0.91264,             0.00054449,             0.00054449,             0.00054449
                      3,                0.86374,                  6.737,                0.88882,                0.15646,                0.05841,                0.09151,                0.07702,                0.86021,                 5.9804,                0.93912,             0.00080846,             0.00080846,             0.00080846
                      4,                0.86336,                 5.8248,                0.88521,                0.24804,                0.12441,                0.16779,                0.14143,                0.89487,                 5.6117,                0.95357,             0.00080207,             0.00080207,             0.00080207
                      5,                0.84855,                 5.3019,                 0.8929,                0.42819,                0.38778,                0.38928,                0.31509,                0.85559,                 5.1154,                0.96331,             0.00080207,             0.00080207,             0.00080207
                      6,                0.83121,                 4.7828,                0.88928,                0.49114,                 0.3791,                0.44548,                0.36472,                 0.8711,                 4.4927,                0.95361,             0.00079177,             0.00079177,             0.00079177
                      7,                0.84465,                 4.0557,                0.89713,                0.50496,                0.43843,                 0.4988,                0.39972,                0.84792,                 3.9854,                0.93719,             0.00078146,             0.00078146,             0.00078146
                      8,                0.80618,                 3.5028,                0.88482,                0.60327,                0.46342,                0.55509,                0.44852,                0.86359,                 3.4847,                0.95906,             0.00077115,             0.00077115,             0.00077115
                      9,                0.83184,                 3.3033,                0.89707,                0.64144,                0.41873,                0.53708,                0.44265,                0.86344,                  3.297,                 0.9573,             0.00076084,             0.00076084,             0.00076084
                     10,                0.79954,                 2.8991,                0.88544,                0.80419,                0.49258,                0.65432,                0.54097,                0.85201,                  2.891,                0.95829,             0.00075053,             0.00075053,             0.00075053
                     11,                 0.7872,                 2.5649,                0.88081,                 0.7328,                0.56189,                0.66827,                0.53579,                 0.8272,                  2.656,                0.94371,             0.00074022,             0.00074022,             0.00074022
                     12,                0.77759,                 2.2824,                0.88183,                0.76829,                0.54728,                0.66623,                0.54362,                0.81697,                 2.4194,                0.93408,             0.00072992,             0.00072992,             0.00072992
                     13,                0.74897,                 1.9551,                0.86166,                0.70797,                0.58415,                  0.672,                0.55276,                0.81548,                 2.2878,                0.92863,             0.00071961,             0.00071961,             0.00071961
                     14,                 0.7647,                  1.891,                 0.8721,                0.72482,                0.51725,                0.64143,                0.52537,                0.79857,                 2.1551,                0.91185,              0.0007093,              0.0007093,              0.0007093
                     15,                0.78127,                 1.7847,                0.86025,                0.73202,                0.55069,                0.66048,                0.54215,                0.81019,                 1.9563,                0.92437,             0.00069899,             0.00069899,             0.00069899
                     16,                0.73572,                  1.632,                0.86589,                 0.7378,                0.53212,                0.65194,                0.54101,                0.82815,                 2.0386,                0.93356,             0.00068868,             0.00068868,             0.00068868
                     17,                   0.76,                 1.5486,                0.86339,                0.72104,                0.54423,                0.64818,                0.54128,                 0.8188,                  1.878,                0.92637,             0.00067837,             0.00067837,             0.00067837
                     18,                0.73605,                 1.4822,                0.86504,                0.79995,                0.48493,                0.65012,                0.55327,                0.80088,                 1.8608,                0.93203,             0.00066807,             0.00066807,             0.00066807
                     19,                0.73589,                 1.4142,                0.86013,                0.75141,                0.58601,                0.67598,                0.55505,                0.79728,                 1.6866,                0.91834,             0.00065776,             0.00065776,             0.00065776
                     20,                0.72618,                 1.2741,                0.85923,                0.72482,                0.58154,                0.66639,                0.54936,                0.81037,                  1.679,                0.92405,             0.00064745,             0.00064745,             0.00064745
                     21,                0.72172,                 1.1955,                0.86046,                0.75474,                0.59276,                0.68446,                 0.5636,                0.79133,                 1.4911,                0.92188,             0.00063714,             0.00063714,             0.00063714
                     22,                0.75576,                 1.1811,                0.86847,                 0.7572,                0.63198,                0.70754,                0.57878,                0.81186,                 1.4129,                0.93315,             0.00062683,             0.00062683,             0.00062683
                     23,                0.71242,                 1.0917,                0.85687,                0.73812,                0.61202,                 0.6908,                0.57418,                0.79792,                 1.4345,                0.92669,             0.00061652,             0.00061652,             0.00061652
                     24,                 0.7069,                 1.0537,                0.85264,                0.79046,                0.58195,                0.69469,                0.57453,                0.80321,                 1.3623,                0.93242,             0.00060622,             0.00060622,             0.00060622
                     25,                0.70197,                 1.0208,                0.85289,                 0.6797,                0.60013,                0.67819,                0.56703,                0.79568,                 1.3524,                 0.9355,             0.00059591,             0.00059591,             0.00059591
                     26,                0.69888,                 1.0083,                0.85434,                0.73303,                0.59544,                0.67133,                0.55067,                0.78457,                 1.3236,                0.91969,              0.0005856,              0.0005856,              0.0005856
