                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.56325,                 13.038,                  0.699,                0.48975,                  37.28,                0.63961,                0.74262,                0.17277,                0.13761,                0.11028,                0.59563,                 7.0936,                0.82695,                0.58965,                 26.234,                0.80708,             3.7759e-05,             3.7759e-05,             3.7759e-05
                      2,                0.55025,                 10.216,                0.68214,                0.47633,                 30.497,                0.61916,                0.46813,                0.36371,                0.19822,                0.16936,                0.63379,                  5.691,                0.83524,                0.61652,                 21.565,                0.81599,             6.8259e-05,             6.8259e-05,             6.8259e-05
                      3,                0.57405,                 9.1217,                 0.6886,                0.49146,                 26.961,                0.62913,                0.46325,                 0.3918,                0.20423,                0.17097,                0.69983,                 5.5919,                0.84945,                0.66692,                 21.659,                0.81924,             9.1235e-05,             9.1235e-05,             9.1235e-05
                      4,                0.62675,                 8.2625,                0.68855,                 0.5095,                 23.948,                0.62722,                0.21758,                0.42754,                0.21263,                0.17811,                0.65505,                 4.9918,                0.84282,                0.63633,                 17.098,                0.81625,             8.0142e-05,             8.0142e-05,             8.0142e-05
                      5,                0.52972,                 7.6407,                0.67661,                 0.4711,                 21.508,                0.62197,                0.29029,                0.40971,                0.31702,                0.26427,                0.66526,                 4.6336,                0.84159,                0.66351,                 15.889,                0.81867,             8.0142e-05,             8.0142e-05,             8.0142e-05
                      6,                0.51916,                 7.0456,                0.68741,                0.46158,                  19.45,                0.63204,                0.28182,                0.56263,                0.41607,                0.36052,                0.62794,                 4.2778,                0.83726,                0.60649,                 14.384,                0.81858,             6.8856e-05,             6.8856e-05,             6.8856e-05
                      7,                0.53505,                  6.593,                0.69884,                0.46924,                 17.851,                0.64474,                 0.3239,                0.56682,                0.45422,                0.39788,                0.61544,                 4.2101,                0.83306,                0.60006,                 13.537,                0.81678,              5.757e-05,              5.757e-05,              5.757e-05
                      8,                0.48998,                 6.2559,                0.66663,                 0.4416,                 16.775,                0.61874,                0.33122,                0.63147,                0.50214,                0.43874,                 0.6491,                 4.0973,                 0.8386,                0.66043,                 12.936,                0.82347,             4.6284e-05,             4.6284e-05,             4.6284e-05
                      9,                0.47875,                 5.8053,                0.67952,                0.43588,                 15.859,                0.63242,                0.33187,                0.68311,                0.52607,                0.46179,                0.64091,                 3.8167,                 0.8377,                0.64491,                 12.437,                0.81949,             3.4998e-05,             3.4998e-05,             3.4998e-05
                     10,                0.48451,                 5.7642,                 0.6639,                0.42456,                 15.311,                0.61516,                0.38778,                0.59994,                0.53905,                0.47325,                0.62092,                  3.737,                0.83495,                0.61692,                 12.066,                0.81582,             2.3712e-05,             2.3712e-05,             2.3712e-05
