                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.21864,                0.35567,                0.02219,                0.89649,                0.20853,                0.21134,                0.17584,                 1.1968,                0.69869,                0.26368,               0.000845,               0.000845,               0.000845
                     38,                0.22162,                0.35617,                0.01953,                0.85364,                0.13981,                0.13575,                0.11443,                 1.0747,                0.69791,                0.19742,               0.000812,               0.000812,               0.000812
                     39,                0.20866,                0.32562,                 0.0183,                0.85113,                0.27725,                 0.2758,                 0.2322,                 1.0258,                0.71046,                0.19187,               0.000779,               0.000779,               0.000779
                     40,                0.21074,                0.32036,                0.02232,                0.83502,                0.26777,                0.27564,                0.22414,                0.94827,                0.72583,                0.18703,               0.000746,               0.000746,               0.000746
                     41,                0.20096,                0.32673,                0.01859,                0.87234,                0.35782,                0.39329,                0.30478,                0.79161,                0.67265,                 0.1592,               0.000713,               0.000713,               0.000713
                     42,                0.20599,                0.32209,                 0.0208,                 0.9298,                0.50474,                 0.5478,                0.39906,                 0.6794,                0.59702,                0.12937,                0.00068,                0.00068,                0.00068
                     43,                0.19121,                0.32355,                 0.0179,                0.91042,                  0.391,                0.41347,                0.30978,                0.78553,                0.63122,                0.14983,               0.000647,               0.000647,               0.000647
                     44,                0.20298,                0.32134,                0.01856,                0.90822,                0.49763,                0.52922,                0.40995,                0.65315,                0.59443,                0.12648,               0.000614,               0.000614,               0.000614
                     45,                 0.1929,                0.31283,                0.01889,                0.90276,                 0.3981,                0.41957,                0.32773,                0.72003,                0.69012,                0.14098,               0.000581,               0.000581,               0.000581
                     46,                0.18811,                 0.3046,                0.01726,                0.83607,                0.43365,                0.45095,                0.34606,                0.72713,                0.67239,                0.13759,               0.000548,               0.000548,               0.000548
                     47,                0.19131,                0.30187,                0.01693,                0.87302,                0.43988,                0.46837,                0.36023,                0.72748,                0.61604,                0.14768,               0.000515,               0.000515,               0.000515
                     48,                0.18947,                0.30403,                 0.0173,                0.92316,                0.45024,                0.49323,                0.37758,                0.66071,                0.67616,                0.13101,               0.000482,               0.000482,               0.000482
                     49,                0.18731,                0.29241,                 0.0189,                0.88371,                0.46821,                 0.5071,                0.38843,                0.67453,                0.63445,                0.13539,               0.000449,               0.000449,               0.000449
                     50,                0.18343,                0.27294,                0.01987,                0.92302,                0.57583,                0.62029,                0.47733,                0.50962,                0.58051,                0.08755,               0.000416,               0.000416,               0.000416
                     51,                0.17529,                0.27179,                0.01636,                0.96071,                0.54265,                0.59588,                0.46509,                0.53815,                0.62577,                0.09556,               0.000383,               0.000383,               0.000383
                     52,                0.17561,                0.26886,                0.01562,                 0.9576,                0.47393,                0.54354,                0.41381,                0.62689,                 0.6341,                0.11716,                0.00035,                0.00035,                0.00035
                     53,                0.17113,                0.25797,                0.01523,                0.96114,                0.48578,                 0.5219,                0.41538,                0.62565,                0.59328,                0.11967,               0.000317,               0.000317,               0.000317
                     54,                0.15939,                0.25298,                0.01438,                0.96438,                0.47867,                0.52376,                0.40988,                0.65092,                0.62686,                0.12845,               0.000284,               0.000284,               0.000284
                     55,                0.15986,                0.24446,                0.01496,                0.93808,                0.51896,                0.58066,                 0.4468,                0.59512,                0.60395,                0.11096,               0.000251,               0.000251,               0.000251
                     56,                0.15694,                0.25252,                0.01395,                 0.9223,                0.45003,                0.52386,                0.38435,                0.68673,                0.66126,                0.13031,               0.000218,               0.000218,               0.000218
                     57,                0.15103,                0.24653,                 0.0133,                  0.882,                0.49593,                0.54499,                 0.4087,                0.64265,                0.63238,                0.12231,               0.000185,               0.000185,               0.000185
                     58,                0.15065,                0.23562,                0.01363,                0.85007,                0.42891,                0.47819,                0.35577,                0.71195,                0.65595,                0.13382,               0.000152,               0.000152,               0.000152
                     59,                0.14753,                0.23619,                0.01315,                0.97321,                0.49526,                0.57185,                0.43285,                0.60585,                0.60862,                0.10848,               0.000119,               0.000119,               0.000119
                     60,                 0.1447,                0.22857,                 0.0129,                0.93735,                0.53081,                0.57847,                0.44195,                0.59509,                0.60691,                0.10567,                8.6e-05,                8.6e-05,                8.6e-05
