                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.96272,                 5.2093,                0.90632,                0.12864,                0.14252,                0.09861,                0.08461,                0.92879,                 3.4983,                0.92827,             0.00027638,             0.00027638,             0.00027638
                      2,                 1.0464,                 3.3796,                0.98332,                0.17859,                0.17384,                0.15332,                0.11585,                0.97921,                 2.5533,                0.95507,              0.0005449,              0.0005449,              0.0005449
                      3,                0.97715,                 3.0238,                 0.9574,                0.41733,                0.25382,                0.20039,                0.13712,                 1.0373,                 2.6442,                 1.0067,             0.00080426,             0.00080426,             0.00080426
                      4,                 1.0062,                 2.5192,                0.99472,                0.30471,                0.28481,                 0.3075,                0.24307,                0.97408,                  2.053,                 1.0209,             0.00079177,             0.00079177,             0.00079177
                      5,                  1.178,                 2.2626,                 1.0592,                0.36045,                0.26739,                0.31084,                0.24106,                 1.0287,                 1.9515,                 1.0185,             0.00079177,             0.00079177,             0.00079177
                      6,                0.96968,                 1.9578,                0.96966,                0.36789,                0.31702,                0.35845,                0.29109,                0.89855,                 1.8013,                 0.9675,             0.00077802,             0.00077802,             0.00077802
                      7,                 1.0042,                  1.757,                0.96362,                0.40062,                0.48897,                0.45393,                0.34074,                0.90307,                 1.6727,                  0.964,             0.00076428,             0.00076428,             0.00076428
                      8,                0.94593,                 1.7493,                0.96465,                0.43674,                0.31731,                0.36889,                 0.2925,                0.91963,                 1.7209,                0.96929,             0.00075053,             0.00075053,             0.00075053
                      9,                 0.9399,                 1.3378,                0.97632,                 0.5302,                0.49904,                0.54273,                0.44004,                0.90073,                   1.48,                0.96522,             0.00073679,             0.00073679,             0.00073679
                     10,                0.98709,                   1.45,                0.97095,                0.44732,                0.34206,                0.42382,                0.32936,                0.96108,                 1.5235,                0.96675,             0.00072304,             0.00072304,             0.00072304
                     11,                0.98974,                 1.3268,                0.97502,                0.54495,                0.52745,                0.51167,                0.40422,                0.91925,                  1.408,                0.97719,              0.0007093,              0.0007093,              0.0007093
                     12,                0.94689,                 1.1539,                0.95397,                0.50585,                0.52541,                0.52023,                0.39782,                0.96422,                 1.3713,                  0.981,             0.00069556,             0.00069556,             0.00069556
                     13,                0.94773,                 1.1593,                0.94133,                0.53571,                0.48475,                0.54723,                0.42462,                0.92329,                 1.3456,                0.99079,             0.00068181,             0.00068181,             0.00068181
                     14,                0.90693,                 1.1761,                0.93163,                0.60798,                0.46538,                0.53927,                0.42407,                0.85054,                 1.2565,                0.95531,             0.00066807,             0.00066807,             0.00066807
                     15,                0.85406,                 1.0503,                 0.9129,                0.65707,                0.49248,                0.58598,                 0.4741,                0.83125,                 1.1749,                0.96352,             0.00065432,             0.00065432,             0.00065432
                     16,                0.86825,                 1.0455,                0.90701,                0.60614,                0.51763,                0.56833,                0.45964,                0.90484,                 1.2917,                0.96737,             0.00064058,             0.00064058,             0.00064058
                     17,                0.83135,                0.93415,                0.92472,                0.49937,                0.55094,                0.54397,                0.44388,                0.86375,                 1.3237,                0.97923,             0.00062683,             0.00062683,             0.00062683
