                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9588,                 8.9207,                0.97071,                0.90643,                 38.389,                0.90209,                0.59576,                0.59716,                0.63813,                 0.4455,                 1.0462,                 5.0356,                 1.0739,                 1.0793,                 24.465,                 1.0607,             0.00066545,             0.00066545,             0.00066545
                      2,                 1.0662,                 5.6863,                 1.0874,                 1.0091,                 25.624,                0.98827,                0.51502,                0.62322,                0.47621,                0.32098,                 1.0966,                 3.8638,                 1.1122,                 1.1751,                 18.098,                 1.1106,              0.0013189,              0.0013189,              0.0013189
                      3,                 1.0026,                 4.5081,                 1.0616,                0.96535,                 18.105,                 1.0116,                0.69621,                0.55394,                0.66681,                0.47732,                 1.1465,                 3.3409,                 1.1662,                 1.1077,                 13.574,                 1.1336,              0.0019592,              0.0019592,              0.0019592
                      4,                 1.0353,                 3.5929,                  1.068,                 1.0343,                 13.394,                 1.0521,                0.60875,                0.60837,                0.61392,                 0.4135,                 1.1494,                  2.528,                 1.1764,                 1.1795,                 9.5808,                 1.1693,              0.0019406,              0.0019406,              0.0019406
                      5,                 1.0104,                 2.5547,                 1.0667,                0.99837,                 9.4079,                 1.0349,                0.70803,                0.69533,                0.72586,                0.50964,                 1.0279,                 1.8262,                  1.113,                 1.1028,                 6.6309,                 1.1469,              0.0019406,              0.0019406,              0.0019406
                      6,                0.93919,                 1.9664,                 1.0291,                 0.9738,                 6.5664,                 1.0217,                0.66617,                0.74242,                0.65271,                0.45927,                  1.067,                 1.6192,                 1.1063,                 1.1234,                 5.0484,                 1.0901,              0.0019208,              0.0019208,              0.0019208
                      7,                0.95443,                   1.62,                 1.0161,                0.94892,                  4.672,                 0.9983,                0.77387,                0.77962,                0.83964,                0.57167,                 1.0992,                  1.316,                 1.1493,                 1.1804,                 3.4907,                 1.1856,               0.001901,               0.001901,               0.001901
                      8,                0.93083,                 1.2917,                 1.0118,                 0.9501,                 3.4828,                0.99772,                0.75749,                0.72749,                0.80657,                 0.5834,                 1.1234,                 1.2243,                 1.1213,                 1.1522,                 2.8069,                 1.1518,              0.0018812,              0.0018812,              0.0018812
                      9,                0.92424,                 1.1566,                 1.0151,                0.92827,                 2.6828,                0.99461,                0.74743,                 0.7109,                0.78202,                 0.5711,                 1.0961,                 1.1192,                  1.136,                 1.1548,                 2.3068,                 1.1589,              0.0018614,              0.0018614,              0.0018614
                     10,                0.88578,                 1.0345,                 1.0066,                0.93652,                 2.1698,                0.99365,                0.80664,                0.76116,                0.84595,                0.61321,                  1.075,                 1.0898,                 1.1378,                 1.0932,                 1.9217,                 1.1425,              0.0018416,              0.0018416,              0.0018416
                     11,                0.92963,                0.91757,                  1.017,                0.94413,                  1.755,                 1.0059,                0.76884,                0.75355,                0.81712,                0.59952,                 1.0424,                0.96697,                 1.1203,                 1.1251,                 1.7054,                 1.1819,              0.0018218,              0.0018218,              0.0018218
                     12,                0.90756,                0.87272,                0.99002,                0.92805,                 1.5171,                0.97929,                0.82423,                0.74451,                0.80935,                0.56407,                 1.1148,                 1.0113,                 1.1435,                 1.1781,                 1.6218,                 1.1848,               0.001802,               0.001802,               0.001802
                     13,                0.88569,                0.76851,                0.99712,                0.88812,                 1.2739,                 0.9825,                0.86493,                0.78909,                0.87348,                0.63718,                 1.0794,                0.88661,                 1.1287,                 1.1169,                  1.333,                 1.1424,              0.0017822,              0.0017822,              0.0017822
                     14,                0.89852,                0.77326,                0.98686,                0.91621,                 1.2053,                0.96199,                0.84144,                0.76708,                0.85201,                0.61783,                 1.0844,                0.92121,                 1.1179,                 1.1475,                 1.2801,                 1.1264,              0.0017624,              0.0017624,              0.0017624
                     15,                0.92376,                0.79198,                0.98906,                0.89769,                 1.1296,                0.94887,                0.78528,                0.77488,                0.85609,                0.64266,                 1.0305,                0.88256,                 1.1082,                  1.031,                  1.223,                 1.0862,              0.0017426,              0.0017426,              0.0017426
                     16,                 0.8664,                0.74376,                0.98501,                0.86725,                 1.0696,                0.95332,                0.84597,                0.68981,                0.83166,                 0.6044,                 1.0746,                0.93044,                 1.1426,                 1.0626,                 1.2562,                 1.1261,              0.0017228,              0.0017228,              0.0017228
                     17,                0.83866,                0.70276,                0.95661,                0.84303,                0.95766,                0.92732,                0.87798,                0.78673,                0.90644,                0.65015,                 1.0169,                0.82565,                 1.0892,                 1.0912,                 1.0067,                  1.123,               0.001703,               0.001703,               0.001703
                     18,                0.82682,                0.64629,                0.95707,                0.84629,                0.90366,                0.92624,                 0.8487,                0.71801,                0.82851,                0.61855,                0.99502,                 1.0055,                  1.064,                 1.0366,                 1.2808,                  1.076,              0.0016832,              0.0016832,              0.0016832
                     19,                0.82156,                0.64303,                0.95371,                0.82822,                0.83978,                0.93097,                0.82437,                0.85644,                0.91785,                0.65287,                 1.0134,                  0.736,                 1.1036,                 1.0947,                0.91575,                 1.1181,              0.0016634,              0.0016634,              0.0016634
                     20,                0.83138,                0.64789,                0.97655,                0.82987,                0.78265,                0.95168,                0.86377,                0.82464,                0.89908,                0.65116,                 1.0039,                0.80881,                 1.0777,                 1.1275,                  1.007,                 1.1148,              0.0016436,              0.0016436,              0.0016436
                     21,                0.84098,                0.61403,                0.95245,                0.84217,                 0.7346,                0.93013,                0.85859,                0.83886,                0.90893,                0.67734,                0.98427,                0.82657,                 1.0626,                 1.0131,                0.90166,                 1.1028,              0.0016238,              0.0016238,              0.0016238
                     22,                0.81438,                0.57147,                0.95253,                0.81782,                0.70225,                0.92677,                0.86956,                0.82464,                0.91183,                0.66138,                  1.007,                0.73178,                 1.0527,                 1.0353,                0.90134,                 1.0821,               0.001604,               0.001604,               0.001604
                     23,                0.81867,                0.56314,                0.94364,                0.84009,                 0.6911,                0.92041,                0.83549,                0.81838,                0.89826,                0.67416,                0.98392,                0.81717,                 1.0829,                 1.0439,                0.92846,                 1.1083,              0.0015842,              0.0015842,              0.0015842
