                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.90188,                 7.7197,                 0.8532,                0.76974,                  18.23,                0.76638,                0.78864,                0.19086,                0.18049,                0.13208,                 1.0939,                 5.4648,                0.93178,                 1.1077,                 15.872,                0.87902,             0.00041585,             0.00041585,             0.00041585
                      2,                0.87444,                  6.142,                0.84057,                0.78613,                 15.138,                0.76004,                0.22533,                0.21233,                0.17515,                0.12342,                 1.1434,                 5.0479,                0.95745,                 1.0965,                 13.017,                 0.9187,             0.00081191,             0.00081191,             0.00081191
                      3,                0.91617,                 5.3559,                0.85623,                0.83894,                 12.476,                0.77999,                0.60255,                0.18469,                0.23662,                0.16473,                 1.1983,                 4.5815,                0.98404,                 1.1877,                 11.164,                 0.9439,              0.0011874,              0.0011874,              0.0011874
                      4,                0.90297,                  4.678,                0.85355,                0.84166,                 10.332,                 0.7838,                0.36211,                0.19612,                0.24004,                 0.1632,                 1.2347,                 3.9151,                  1.006,                 1.1886,                 9.2677,                0.95564,              0.0011572,              0.0011572,              0.0011572
                      5,                0.89403,                 3.9407,                0.86783,                0.88096,                  8.468,                0.80763,                0.60354,                0.23111,                0.22912,                0.15065,                 1.1328,                 3.8145,                0.98095,                 1.1984,                 7.9969,                0.95816,              0.0011572,              0.0011572,              0.0011572
                      6,                0.83905,                 3.5307,                0.85298,                0.86484,                 7.0636,                0.80446,                0.58734,                0.28686,                0.28647,                0.19494,                 1.1283,                 3.3825,                0.97781,                  1.156,                 6.8365,                0.96999,              0.0011263,              0.0011263,              0.0011263
                      7,                0.85358,                 3.0164,                0.86881,                0.82715,                 5.9561,                0.82347,                0.34419,                0.30627,                0.29588,                0.20678,                 1.1323,                 3.0217,                 0.9771,                 1.2087,                 6.0384,                0.98237,              0.0010953,              0.0010953,              0.0010953
                      8,                0.81514,                 2.9091,                0.83576,                0.81376,                 5.1464,                  0.794,                0.32626,                0.30372,                0.27412,                0.20066,                 1.0739,                 2.7305,                  0.957,                 1.1095,                 5.1885,                0.95384,              0.0010644,              0.0010644,              0.0010644
                      9,                0.75814,                 2.4611,                0.83779,                0.73921,                 4.4878,                0.79574,                 0.4104,                0.29128,                0.29911,                 0.2256,                 1.1164,                 2.7363,                0.97892,                 1.0826,                  4.696,                0.94752,              0.0010334,              0.0010334,              0.0010334
                     10,                 0.7932,                 2.3022,                0.87694,                0.78741,                 3.9427,                0.83463,                0.37379,                0.37543,                0.32008,                0.24006,                 1.1258,                 2.6023,                0.98113,                 1.1164,                 4.2504,                0.94573,              0.0010025,              0.0010025,              0.0010025
