                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.90188,                 7.7197,                 0.8532,                0.76974,                  18.23,                0.76638,                0.78864,                0.19086,                0.18049,                0.13208,                 1.0939,                 5.4648,                0.93178,                 1.1077,                 15.872,                0.87902,             0.00041585,             0.00041585,             0.00041585
                      2,                0.87928,                 6.1339,                0.84119,                0.78532,                 15.134,                0.76183,                 0.1773,                0.16799,                 0.1616,                 0.1135,                  1.148,                 5.0069,                0.95373,                 1.1327,                 13.042,                0.90721,             0.00081604,             0.00081604,             0.00081604
                      3,                0.92366,                 5.3024,                0.86237,                0.83753,                 12.442,                0.79619,                0.58479,                0.22566,                0.23741,                0.17649,                 1.1548,                  4.581,                0.97919,                 1.1363,                 10.973,                0.92852,              0.0011997,              0.0011997,              0.0011997
                      4,                0.88751,                 4.6394,                0.85028,                0.82513,                 10.305,                0.79391,                0.23444,                0.29388,                0.23592,                0.16931,                 1.1574,                 3.8564,                0.99697,                 1.1117,                 9.0969,                0.92415,              0.0011757,              0.0011757,              0.0011757
                      5,                0.81843,                 3.8262,                0.86564,                0.77709,                 8.3362,                0.81891,                0.60443,                0.24736,                0.26376,                0.18338,                 1.1163,                 3.5223,                 0.9691,                 1.1312,                 7.8327,                 0.9349,              0.0011757,              0.0011757,              0.0011757
                      6,                0.82763,                 3.4998,                0.86073,                 0.7877,                 6.9436,                0.82087,                0.60191,                0.25655,                0.26979,                0.20506,                 1.1398,                 3.3119,                0.97532,                 1.1096,                 6.6069,                0.96122,               0.001151,               0.001151,               0.001151
                      7,                 0.8338,                 2.9586,                0.86885,                0.80107,                 5.7285,                0.83826,                0.38835,                0.30187,                0.32191,                0.23479,                 1.1258,                 2.9052,                0.99087,                 1.1247,                 5.7533,                0.95585,              0.0011263,              0.0011263,              0.0011263
                      8,                0.81859,                 2.9744,                0.84157,                0.80909,                 5.1031,                0.80391,                0.40922,                0.28814,                0.29739,                0.21556,                 1.1516,                 3.0469,                 1.0024,                 1.1227,                 5.3458,                0.96604,              0.0011015,              0.0011015,              0.0011015
                      9,                 0.7609,                 2.5296,                0.84795,                0.74886,                 4.3706,                0.81759,                0.42605,                0.37854,                0.33235,                0.25057,                 1.1204,                 2.5956,                 0.9967,                 1.0982,                 4.4999,                0.95099,              0.0010768,              0.0010768,              0.0010768
                     10,                0.78503,                 2.3298,                0.87605,                0.75466,                 3.8717,                0.84244,                0.40687,                0.30493,                0.31973,                0.22381,                 1.1107,                 2.4194,                0.99391,                 1.0761,                 4.2175,                0.95544,               0.001052,               0.001052,               0.001052
                     11,                0.78643,                 2.1042,                0.85372,                0.77421,                 3.4043,                0.81651,                0.28184,                0.38053,                0.33041,                0.24963,                 1.1061,                  2.389,                0.97533,                 1.0708,                 3.8369,                0.94421,              0.0010273,              0.0010273,              0.0010273
                     12,                0.74482,                 1.9485,                0.82125,                0.72843,                 3.0199,                0.79133,                 0.4688,                0.33681,                0.32772,                0.24509,                 1.1232,                 2.2124,                0.98722,                 1.0703,                 3.6218,                0.94896,              0.0010025,              0.0010025,              0.0010025
                     13,                0.69303,                 1.7431,                0.84228,                 0.6978,                 2.7667,                0.81627,                0.37325,                0.45202,                0.37581,                0.27746,                 1.0695,                 1.9645,                0.97541,                 1.0496,                  3.115,                0.94696,             0.00097775,             0.00097775,             0.00097775
                     14,                0.67966,                 1.7218,                0.81839,                0.66168,                 2.5244,                0.78679,                0.53637,                 0.3401,                0.36241,                0.27047,                 1.0848,                 2.2548,                0.97292,                 1.0574,                 3.2764,                0.94031,               0.000953,               0.000953,               0.000953
                     15,                0.66416,                 1.7787,                0.81429,                0.65725,                 2.5025,                 0.7853,                0.37789,                0.39326,                0.37909,                0.28794,                 1.0309,                 1.9365,                0.95451,                 1.0149,                 2.9162,                0.92832,             0.00092825,             0.00092825,             0.00092825
