epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
43,4877.47,0.21821,0.67952,0.02867,0.88772,0.52034,0.5473,0.44354,0.26258,0.77021,0.05154,0.000486639,0.000486639,0.000486639
44,4990.15,0.21743,0.62941,0.0264,0.78548,0.49699,0.54793,0.44124,0.27404,0.8034,0.0578,0.000478392,0.000478392,0.000478392
45,5103.14,0.19737,0.5615,0.02578,0.89406,0.4657,0.50539,0.41897,0.29722,0.91044,0.05222,0.000470145,0.000470145,0.000470145
46,5215.35,0.18982,0.54349,0.02356,0.87859,0.52065,0.54747,0.43085,0.30611,0.82092,0.06159,0.000461898,0.000461898,0.000461898
47,5328.1,0.21086,0.5533,0.0287,0.85646,0.5499,0.54669,0.43493,0.29835,0.76973,0.05092,0.000453652,0.000453652,0.000453652
48,5441.01,0.19594,0.58365,0.02652,0.83967,0.58151,0.56913,0.4566,0.25345,0.79911,0.04252,0.000445405,0.000445405,0.000445405
49,5554.61,0.20923,0.55139,0.02812,0.89039,0.54982,0.56764,0.46919,0.24417,0.7383,0.04029,0.000437158,0.000437158,0.000437158
50,5667.09,0.20113,0.54845,0.0257,0.74075,0.56122,0.56958,0.45378,0.26254,0.76439,0.0431,0.000428912,0.000428912,0.000428912
51,5779.47,0.20387,0.52417,0.03076,0.8873,0.55229,0.56872,0.44718,0.23891,0.76207,0.04108,0.000420665,0.000420665,0.000420665
52,5893.42,0.19947,0.56443,0.02682,0.84541,0.49806,0.50507,0.40196,0.29402,0.73013,0.05564,0.000412418,0.000412418,0.000412418
53,6005.85,0.18776,0.51051,0.02468,0.72238,0.52126,0.53918,0.43308,0.2421,0.74879,0.03678,0.000404172,0.000404172,0.000404172
54,6117.11,0.18349,0.48127,0.02377,0.6348,0.54971,0.56671,0.45548,0.24668,0.72308,0.04218,0.000395925,0.000395925,0.000395925
55,6230.41,0.18483,0.48856,0.02461,0.64551,0.52629,0.55912,0.4612,0.25594,0.76601,0.04098,0.000387678,0.000387678,0.000387678
56,6343.2,0.18459,0.49663,0.02616,0.64411,0.52659,0.55404,0.44879,0.22707,0.74181,0.03819,0.000379431,0.000379431,0.000379431
57,6455.37,0.19884,0.4216,0.02933,0.78511,0.53035,0.54885,0.43297,0.25065,0.79832,0.0407,0.000371185,0.000371185,0.000371185
58,6568.14,0.19908,0.46611,0.02556,0.70425,0.54904,0.54174,0.44125,0.21378,0.81723,0.03306,0.000362938,0.000362938,0.000362938
59,6680.09,0.18316,0.45224,0.0266,0.74693,0.55161,0.57332,0.47326,0.22014,0.81783,0.03281,0.000354691,0.000354691,0.000354691
60,6790.72,0.16981,0.50202,0.02255,0.77405,0.59221,0.56546,0.46463,0.23917,0.82716,0.04229,0.000346445,0.000346445,0.000346445
61,6900.44,0.18402,0.46899,0.02986,0.78068,0.4637,0.4915,0.40093,0.27613,0.87802,0.05077,0.000338198,0.000338198,0.000338198
62,7012.04,0.17776,0.51525,0.02216,0.60163,0.53642,0.54724,0.43264,0.25073,0.84457,0.04002,0.000329951,0.000329951,0.000329951
63,7122.13,0.19574,0.48065,0.02859,0.82521,0.55401,0.55931,0.46393,0.25628,0.79612,0.04482,0.000321705,0.000321705,0.000321705
64,7232.73,0.17976,0.45015,0.02506,0.89084,0.5674,0.56531,0.46705,0.23601,0.81632,0.04011,0.000313458,0.000313458,0.000313458
65,7343.39,0.17424,0.49028,0.02407,0.85982,0.60441,0.57948,0.46611,0.27209,0.77062,0.05097,0.000305211,0.000305211,0.000305211
66,7453.79,0.1687,0.42477,0.02042,0.86288,0.58881,0.59815,0.48993,0.26203,0.73151,0.0381,0.000296964,0.000296964,0.000296964
67,7564.97,0.17608,0.40495,0.02245,0.89497,0.56187,0.57057,0.46287,0.28199,0.76554,0.04762,0.000288718,0.000288718,0.000288718
68,7676.44,0.17247,0.43288,0.02144,0.91679,0.54081,0.55764,0.43393,0.29641,0.81784,0.06047,0.000280471,0.000280471,0.000280471
