                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.76902,                 2.3798,                0.22798,                0.83164,                0.65166,                0.73672,                0.55159,                 0.3425,                0.69602,                0.05589,             0.00066545,             0.00066545,             0.00066545
                      2,                0.39137,                0.56195,                0.05664,                0.88561,                0.60545,                0.74114,                0.49144,                  0.406,                0.72088,                0.05443,              0.0013101,              0.0013101,              0.0013101
                      3,                0.55155,                 1.2744,                0.07992,                0.26056,                0.49052,                 0.2767,                0.19402,                0.39454,                 1.1307,                0.05881,              0.0019328,              0.0019328,              0.0019328
                      4,                 0.5053,                0.90022,                0.07724,                 0.3937,                0.56398,                0.44079,                0.27382,                0.50251,                0.92052,                0.09221,               0.001901,               0.001901,               0.001901
                      5,                0.42847,                 1.0265,                0.06246,                0.49098,                0.61848,                0.56003,                0.35326,                0.39905,                 1.0031,                0.04961,               0.001901,               0.001901,               0.001901
                      6,                0.40208,                0.87798,                0.05227,                 0.5208,                0.56161,                 0.5072,                0.29498,                0.43472,                0.99803,                0.05279,               0.001868,               0.001868,               0.001868
                      7,                0.44125,                0.76972,                0.04924,                0.82076,                0.70532,                0.79982,                0.54986,                0.35279,                0.64401,                0.04315,               0.001835,               0.001835,               0.001835
                      8,                0.37353,                0.64299,                0.04783,                0.79692,                 0.6019,                0.71045,                0.51543,                0.35071,                0.75982,                0.04725,               0.001802,               0.001802,               0.001802
                      9,                0.37216,                0.56236,                0.04578,                0.83869,                0.78199,                0.84159,                0.60713,                0.34161,                0.62277,                0.04254,               0.001769,               0.001769,               0.001769
                     10,                0.35598,                 0.5761,                0.05005,                0.87901,                0.73934,                0.83233,                0.64579,                0.28035,                0.64369,                0.03488,               0.001736,               0.001736,               0.001736
                     11,                0.33854,                0.58373,                0.03986,                0.89418,                0.79147,                0.86502,                0.63192,                0.32726,                0.62474,                0.03972,               0.001703,               0.001703,               0.001703
                     12,                0.31449,                 0.4998,                0.03947,                0.90689,                0.82227,                0.87223,                0.66338,                0.31036,                0.57374,                0.03926,                0.00167,                0.00167,                0.00167
                     13,                 0.3078,                0.52775,                 0.0359,                0.89429,                0.77251,                0.87123,                0.63361,                0.33722,                0.59152,                0.04203,               0.001637,               0.001637,               0.001637
                     14,                0.30287,                0.46799,                0.03011,                0.83299,                0.72097,                0.82105,                0.60057,                0.39066,                0.57732,                0.07313,               0.001604,               0.001604,               0.001604
                     15,                0.31231,                0.45281,                0.03756,                0.86683,                0.68009,                0.74729,                0.52344,                0.73061,                0.49567,                 0.2424,               0.001571,               0.001571,               0.001571
                     16,                0.32717,                0.42678,                0.03596,                  0.903,                0.66351,                0.74598,                0.53576,                0.75403,                0.46388,                0.26604,               0.001538,               0.001538,               0.001538
                     17,                0.27879,                 0.5174,                0.03424,                 0.8383,                    0.5,                0.53919,                0.40594,                 1.2382,                0.56981,                0.46449,               0.001505,               0.001505,               0.001505
                     18,                0.28864,                0.50464,                0.03158,                0.82427,                 0.5237,                0.61411,                0.44818,                 0.5632,                0.79692,                0.12678,               0.001472,               0.001472,               0.001472
                     19,                0.29749,                0.53802,                0.03656,                0.85264,                0.62085,                 0.7365,                0.56846,                0.37379,                 0.6626,                 0.0704,               0.001439,               0.001439,               0.001439
                     20,                0.27726,                0.48279,                 0.0312,                0.91046,                0.60237,                0.67438,                 0.4826,                 0.9678,                0.54273,                0.35065,               0.001406,               0.001406,               0.001406
                     21,                0.27329,                0.42048,                0.02879,                0.88482,                0.46682,                0.48796,                0.38975,                   1.84,                0.30771,                0.94582,               0.001373,               0.001373,               0.001373
                     22,                0.27222,                 0.4012,                0.03006,                0.88352,                0.43365,                0.49035,                0.36891,                 1.7144,                0.37124,                0.71646,                0.00134,                0.00134,                0.00134
