                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1623,                  7.601,                0.87502,                 1.0235,                 16.618,                0.77446,                0.29061,                 0.4246,                0.32559,                0.20447,                 1.2971,                 5.0717,                0.91357,                 1.3125,                 12.163,                0.88919,             0.00055503,             0.00055503,             0.00055503
                      2,                 1.1519,                 4.9909,                0.89186,                 1.0918,                 10.318,                 0.8073,                0.32623,                0.44397,                0.34448,                0.22216,                 1.2931,                 3.8416,                0.93924,                  1.354,                 7.9486,                0.94407,              0.0011052,              0.0011052,              0.0011052
                      3,                 1.1355,                  3.381,                0.90514,                 1.0733,                  6.489,                0.83094,                0.34057,                0.56786,                0.42809,                 0.2938,                 1.3395,                 3.1558,                0.95534,                 1.2885,                 5.1794,                  0.944,              0.0016499,              0.0016499,              0.0016499
                      4,                 1.2021,                  2.816,                0.92903,                 1.1213,                  4.294,                0.85265,                0.41093,                0.51715,                0.46727,                0.31199,                 1.2904,                 2.4335,                0.94567,                 1.3871,                 3.6903,                0.97221,              0.0016422,              0.0016422,              0.0016422
                      5,                 1.1284,                 2.1907,                0.89951,                 1.0394,                 3.0152,                0.82598,                0.47296,                0.51846,                0.46294,                0.30637,                 1.3607,                 2.3157,                0.96758,                 1.4233,                 2.9242,                0.95612,              0.0016422,              0.0016422,              0.0016422
                      6,                 1.1631,                 1.8587,                0.92704,                 1.0716,                 2.3042,                 0.8271,                0.49727,                0.50318,                0.47733,                0.32967,                  1.412,                 2.0326,                 0.9736,                 1.3456,                 2.4954,                0.95323,               0.001634,               0.001634,               0.001634
                      7,                 1.1432,                 1.6716,                0.90178,                 1.0153,                 1.9475,                0.81671,                0.49282,                0.52349,                0.49791,                0.32437,                 1.2674,                 1.7851,                0.94883,                 1.4069,                 2.0435,                0.95691,              0.0016257,              0.0016257,              0.0016257
                      8,                 1.0807,                 1.5353,                0.90125,                  1.062,                 1.7916,                0.84334,                0.46801,                0.58505,                0.46164,                0.30522,                 1.2822,                 1.7579,                0.93005,                 1.3891,                 1.9604,                0.94433,              0.0016175,              0.0016175,              0.0016175
                      9,                 1.0611,                 1.4345,                0.89327,                 1.0122,                 1.5441,                0.84106,                0.53417,                0.55679,                0.54613,                0.38115,                 1.2493,                 1.5871,                0.94576,                 1.2378,                 1.7331,                0.93477,              0.0016092,              0.0016092,              0.0016092
                     10,                0.99316,                 1.3581,                0.87599,                0.96372,                 1.4495,                 0.8271,                0.51283,                0.58622,                0.51534,                0.36336,                 1.2476,                 1.5852,                0.94174,                 1.2578,                 1.6965,                0.93666,               0.001601,               0.001601,               0.001601
                     11,                 1.0318,                 1.3224,                0.87005,                0.98085,                 1.2788,                0.80811,                0.52433,                0.61534,                0.51899,                0.36213,                 1.2431,                 1.6719,                0.94669,                 1.2765,                 1.7217,                0.95262,              0.0015927,              0.0015927,              0.0015927
                     12,                0.98724,                 1.3061,                 0.8747,                0.94931,                 1.2856,                0.81149,                0.53995,                0.60919,                0.56517,                0.38829,                 1.2439,                 1.5757,                0.94732,                 1.2559,                 1.5367,                0.94672,              0.0015845,              0.0015845,              0.0015845
                     13,                 0.9291,                 1.1871,                0.86261,                  0.892,                 1.1832,                0.81182,                0.54226,                0.60276,                0.55982,                0.39947,                 1.1461,                 1.4933,                0.92392,                 1.1982,                 1.4444,                 0.9297,              0.0015762,              0.0015762,              0.0015762
                     14,                0.95358,                 1.1245,                0.85665,                0.90618,                 1.0934,                0.79598,                0.54126,                0.56594,                0.53081,                 0.3778,                 1.1796,                 1.4558,                0.93397,                 1.2196,                 1.4688,                0.93852,               0.001568,               0.001568,               0.001568
                     15,                0.95241,                 1.1566,                0.87008,                0.89589,                 1.0767,                0.81549,                0.48899,                0.62154,                0.50524,                0.36229,                 1.1094,                 1.5802,                0.91944,                 1.1971,                 1.6238,                 0.9412,              0.0015597,              0.0015597,              0.0015597
                     16,                0.89731,                 1.1095,                0.86169,                0.87674,                 1.0438,                0.81928,                0.63281,                0.57805,                0.57799,                 0.4115,                 1.1715,                 1.4451,                0.93951,                 1.1982,                 1.4524,                0.93325,              0.0015515,              0.0015515,              0.0015515
                     17,                0.94734,                 1.1808,                0.85282,                0.88309,                 1.0846,                0.79749,                0.50022,                0.62464,                0.50088,                0.35433,                 1.1929,                 1.6318,                0.95125,                 1.2501,                 1.6863,                0.94618,              0.0015432,              0.0015432,              0.0015432
                     18,                0.92497,                 1.1047,                0.85831,                0.91412,                0.99804,                0.80604,                0.55434,                0.57474,                0.54661,                0.38745,                 1.2367,                 1.6509,                0.93198,                  1.267,                 1.6165,                0.90742,               0.001535,               0.001535,               0.001535
                     19,                0.88558,                 1.0288,                0.85804,                0.85653,                0.94726,                0.79961,                0.57821,                 0.6448,                0.60031,                0.42479,                  1.177,                 1.3841,                0.93464,                 1.2407,                 1.3187,                0.93075,              0.0015267,              0.0015267,              0.0015267
                     20,                0.89833,                 1.0359,                0.83907,                0.87594,                0.94237,                0.78768,                0.60068,                0.59293,                0.58575,                0.42383,                 1.1757,                 1.4429,                0.93815,                 1.2265,                 1.3935,                0.93988,              0.0015185,              0.0015185,              0.0015185
                     21,                0.92239,                 1.0123,                0.86702,                0.90628,                0.88717,                0.81995,                0.51503,                0.60562,                0.54751,                0.39036,                 1.1539,                 1.5565,                0.93037,                 1.2022,                 1.5063,                 0.9285,              0.0015102,              0.0015102,              0.0015102
                     22,                0.88085,                 1.0146,                0.83867,                0.85934,                0.89255,                0.79147,                0.59602,                0.55383,                0.56366,                0.40378,                  1.113,                 1.5343,                0.92022,                 1.1928,                  1.484,                 0.9339,               0.001502,               0.001502,               0.001502
                     23,                0.86377,                 1.0182,                0.84728,                0.84264,                0.90713,                0.80643,                 0.5408,                 0.6212,                0.57847,                0.40475,                 1.1769,                 1.4124,                0.93356,                 1.2579,                 1.3547,                0.93275,              0.0014937,              0.0014937,              0.0014937
                     24,                0.89324,                0.95154,                0.85369,                0.86735,                0.84483,                0.81414,                0.55282,                0.57053,                0.55252,                0.40551,                 1.1514,                 1.4872,                0.93448,                 1.1893,                 1.4585,                0.93383,              0.0014855,              0.0014855,              0.0014855
                     25,                 0.8724,                0.91683,                0.83714,                0.88727,                0.82822,                0.79766,                0.53262,                0.59758,                 0.5419,                0.38703,                 1.1456,                 1.4621,                0.92697,                 1.2181,                 1.4575,                 0.9226,              0.0014772,              0.0014772,              0.0014772
                     26,                0.83836,                0.96361,                0.83519,                0.83942,                0.82809,                0.79422,                 0.5805,                0.61847,                0.59879,                0.42956,                 1.1054,                 1.4193,                0.90718,                 1.1854,                 1.3759,                0.92088,               0.001469,               0.001469,               0.001469
                     27,                0.84643,                0.95938,                0.84161,                0.82097,                0.84135,                0.79278,                0.52593,                0.64868,                0.55253,                0.40723,                 1.1061,                 1.5166,                0.93184,                  1.136,                 1.5036,                0.93949,              0.0014607,              0.0014607,              0.0014607
                     28,                0.83339,                0.91038,                0.84383,                0.82039,                0.81684,                 0.8025,                 0.5479,                 0.6651,                0.58491,                0.41613,                 1.1563,                 1.4645,                0.93197,                 1.1782,                 1.3872,                0.93357,              0.0014525,              0.0014525,              0.0014525
                     29,                0.82845,                0.88137,                0.82693,                0.81873,                0.75406,                0.78214,                 0.5953,                0.62753,                0.58162,                0.42484,                 1.0952,                  1.628,                0.91339,                 1.1619,                 1.5811,                0.93097,              0.0014442,              0.0014442,              0.0014442
                     30,                0.82111,                 0.8839,                0.82854,                0.82075,                0.77901,                0.78745,                0.57052,                0.61326,                0.56507,                0.41973,                  1.125,                 1.5346,                0.92077,                 1.1852,                 1.4077,                0.92318,               0.001436,               0.001436,               0.001436
                     31,                0.82618,                0.90055,                0.83517,                0.80342,                 0.7847,                0.78866,                0.56023,                0.62644,                0.59934,                0.43766,                 1.1116,                 1.3866,                0.91739,                 1.1681,                  1.297,                0.92395,              0.0014277,              0.0014277,              0.0014277
                     32,                0.81518,                0.88111,                0.83644,                0.80493,                0.73487,                0.79955,                 0.5996,                0.56115,                0.57323,                0.41825,                 1.1059,                 1.4242,                0.91122,                 1.1761,                 1.3773,                0.92856,              0.0014195,              0.0014195,              0.0014195
                     33,                0.80584,                0.83832,                0.82813,                0.77647,                 0.7222,                0.79017,                0.54543,                0.63393,                0.56894,                0.40509,                 1.1106,                 1.5694,                0.91673,                 1.1874,                 1.5318,                0.91695,              0.0014112,              0.0014112,              0.0014112
                     34,                0.80649,                0.85726,                0.82788,                0.78115,                0.71606,                0.78486,                0.58734,                0.62764,                0.59446,                0.43523,                 1.0657,                 1.4632,                0.91687,                  1.143,                 1.3952,                0.92422,              0.0014029,              0.0014029,              0.0014029
                     35,                0.80099,                0.87292,                0.82194,                0.78415,                0.71258,                0.78495,                0.55942,                0.59883,                0.57168,                0.42016,                 1.1244,                 1.5337,                0.92326,                 1.1684,                 1.5283,                0.91926,              0.0013947,              0.0013947,              0.0013947
                     36,                0.80928,                  0.856,                0.83288,                0.79796,                 0.7071,                0.78867,                0.55461,                0.58462,                0.55737,                0.40871,                 1.1312,                 1.6451,                 0.9106,                  1.155,                 1.5873,                0.92063,              0.0013864,              0.0013864,              0.0013864
                     37,                0.79974,                0.86417,                0.82759,                0.77498,                 0.7083,                0.79085,                0.61552,                 0.5263,                0.56386,                0.42155,                 1.0847,                 1.6268,                0.92423,                 1.1764,                 1.5046,                0.93206,              0.0013782,              0.0013782,              0.0013782
                     38,                0.80222,                0.83757,                0.81919,                0.78827,                0.68117,                0.78311,                0.58789,                0.62461,                0.56685,                 0.4194,                 1.1042,                 1.5388,                0.90478,                 1.1679,                 1.4411,                0.92463,              0.0013699,              0.0013699,              0.0013699
                     39,                0.81275,                0.78764,                0.82908,                0.78604,                0.67298,                 0.7897,                0.54801,                0.65596,                0.58674,                0.42217,                 1.0646,                 1.4533,                0.91104,                 1.1611,                 1.4006,                0.92877,              0.0013617,              0.0013617,              0.0013617
                     40,                0.73416,                  0.791,                0.80048,                0.72884,                0.65467,                0.76505,                0.48376,                0.61967,                0.51618,                0.37511,                 1.1011,                 1.6162,                0.91516,                 1.1329,                 1.5459,                 0.9195,              0.0013534,              0.0013534,              0.0013534
                     41,                   0.77,                0.80151,                0.82099,                0.75269,                0.67605,                0.78174,                 0.5111,                0.62123,                0.53772,                0.40265,                  1.109,                 1.5847,                0.92525,                 1.1394,                 1.4649,                  0.931,              0.0013452,              0.0013452,              0.0013452
                     42,                 0.7541,                0.76514,                0.80935,                0.73348,                0.65062,                0.77242,                0.58137,                0.64144,                 0.5702,                0.41619,                 1.1138,                 1.5316,                 0.9161,                 1.1507,                 1.4351,                0.92777,              0.0013369,              0.0013369,              0.0013369
                     43,                 0.7717,                0.74448,                0.82211,                0.75919,                0.59243,                0.78458,                0.49436,                0.63411,                0.53972,                0.40172,                  1.081,                 1.6113,                0.92663,                 1.1075,                 1.5526,                0.93491,              0.0013287,              0.0013287,              0.0013287
