                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.24272,                0.32113,                0.02483,                0.94743,                0.85782,                0.92813,                0.73439,                0.26878,                0.48407,                0.03635,               0.000845,               0.000845,               0.000845
                     38,                 0.2255,                0.31776,                0.01893,                0.95993,                0.85149,                0.93772,                  0.751,                0.24636,                0.46937,                0.02816,               0.000812,               0.000812,               0.000812
                     39,                0.21067,                0.31143,                0.01985,                0.91517,                0.86916,                0.93253,                0.75067,                0.26877,                0.47676,                0.03881,               0.000779,               0.000779,               0.000779
                     40,                0.21609,                0.30878,                0.02255,                0.94808,                 0.8673,                0.92727,                0.74521,                0.31395,                0.47213,                0.08009,               0.000746,               0.000746,               0.000746
                     41,                0.20526,                 0.3006,                0.01875,                0.94874,                0.87714,                0.94011,                0.75319,                0.27926,                0.44078,                0.04965,               0.000713,               0.000713,               0.000713
                     42,                0.21043,                0.30793,                0.02195,                0.92653,                0.89651,                 0.9455,                 0.7607,                0.27218,                0.41108,                0.05116,                0.00068,                0.00068,                0.00068
                     43,                 0.1822,                0.29089,                0.01705,                0.93231,                0.85545,                0.89334,                0.72468,                0.48862,                0.37897,                0.29703,               0.000647,               0.000647,               0.000647
                     44,                0.19327,                0.30213,                0.01896,                0.95694,                0.89525,                0.94976,                0.76318,                0.28115,                0.39046,                0.06096,               0.000614,               0.000614,               0.000614
                     45,                0.20087,                0.29959,                 0.0199,                0.94458,                0.90995,                0.94793,                0.76194,                0.27596,                0.40527,                0.06562,               0.000581,               0.000581,               0.000581
                     46,                0.20458,                0.30093,                 0.0183,                0.93329,                0.79568,                0.84433,                0.65217,                0.73134,                0.41796,                0.55743,               0.000548,               0.000548,               0.000548
                     47,                0.20237,                0.31584,                0.01634,                 0.9017,                0.70379,                0.74292,                0.57334,                0.97548,                0.43154,                 1.0137,               0.000515,               0.000515,               0.000515
                     48,                 0.1928,                0.30028,                0.01747,                0.94672,                0.75786,                0.79795,                0.62723,                0.66916,                0.41472,                0.47111,               0.000482,               0.000482,               0.000482
                     49,                0.19925,                 0.3034,                0.01912,                0.91941,                0.82227,                 0.8711,                0.69203,                0.46602,                0.39955,                0.20269,               0.000449,               0.000449,               0.000449
                     50,                0.18417,                0.28503,                0.01754,                0.90353,                0.79902,                  0.845,                0.68026,                0.56245,                0.40105,                0.30817,               0.000416,               0.000416,               0.000416
