epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,97.1368,0.8452,14.4666,0.8588,0.15529,0.15015,0.13029,0.09243,1.14508,6.00014,0.92066,0.000415287,0.000415287,0.000415287
2,188.166,0.87058,11.4303,0.87403,0.22402,0.13483,0.15938,0.12359,1.07553,5.55309,0.93688,0.000823717,0.000823717,0.000823717
3,279.166,0.8601,9.89768,0.92525,0.45231,0.14728,0.264,0.22011,1.08905,4.68967,0.95401,0.0012239,0.0012239,0.0012239
4,369.421,0.85038,8.88938,0.89935,0.2096,0.19439,0.16467,0.12659,1.1188,3.60387,0.94599,0.00121287,0.00121287,0.00121287
5,460.294,0.84288,7.26871,0.88945,0.23389,0.1807,0.17512,0.13427,1.11588,2.77544,0.97714,0.0012005,0.0012005,0.0012005
6,550.889,0.80038,6.57799,0.87453,0.24845,0.26776,0.20838,0.15807,1.06396,2.12557,0.95682,0.00118812,0.00118812,0.00118812
7,643.936,0.77842,5.72003,0.87696,0.33079,0.31395,0.27576,0.21116,1.08885,1.91487,0.97079,0.00117575,0.00117575,0.00117575
8,732.323,0.75637,5.07862,0.86401,0.29815,0.3669,0.27047,0.21209,1.06043,1.96576,0.95526,0.00116337,0.00116337,0.00116337
9,820.678,0.72361,4.83185,0.8618,0.32973,0.32823,0.27333,0.21269,1.02937,1.92538,0.93272,0.001151,0.001151,0.001151
10,907.162,0.73498,4.64958,0.84076,0.26648,0.26296,0.20412,0.16879,1.05912,2.43852,0.93518,0.00113863,0.00113863,0.00113863
11,994.302,0.67455,3.83143,0.84124,0.33508,0.29685,0.24761,0.19314,1.02451,2.36644,0.94724,0.00112625,0.00112625,0.00112625
12,1084,0.66861,3.3126,0.85217,0.28048,0.22348,0.23875,0.19013,1.03314,1.74835,0.93202,0.00111388,0.00111388,0.00111388
