                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.62864,                 1.6059,                 0.1473,                0.89391,                0.67886,                0.80345,                0.62312,                0.30556,                0.61181,                0.04129,             0.00066545,             0.00066545,             0.00066545
                      2,                0.41513,                0.70885,                0.05896,                0.64892,                0.53081,                0.59381,                0.32301,                0.58887,                0.77343,                0.10338,              0.0013189,              0.0013189,              0.0013189
                      3,                0.46882,                0.90098,                0.06498,                0.56428,                0.29858,                0.30796,                0.20691,                 1.6487,                0.43852,                0.47902,              0.0019592,              0.0019592,              0.0019592
                      4,                0.50514,                0.58429,                 0.0835,                0.77163,                0.56398,                0.64388,                0.41206,                 0.7385,                0.65524,                0.22779,              0.0019406,              0.0019406,              0.0019406
                      5,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0019406,              0.0019406,              0.0019406
                      6,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0019208,              0.0019208,              0.0019208
                      7,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.001901,               0.001901,               0.001901
                      8,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0018812,              0.0018812,              0.0018812
                      9,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0018614,              0.0018614,              0.0018614
                     10,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0018416,              0.0018416,              0.0018416
                     11,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0018218,              0.0018218,              0.0018218
                     12,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.001802,               0.001802,               0.001802
                     13,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0017822,              0.0017822,              0.0017822
                     14,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0017624,              0.0017624,              0.0017624
                     15,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0017426,              0.0017426,              0.0017426
                     16,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0017228,              0.0017228,              0.0017228
                     17,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.001703,               0.001703,               0.001703
                     18,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0016832,              0.0016832,              0.0016832
                     19,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0016634,              0.0016634,              0.0016634
                     20,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0016436,              0.0016436,              0.0016436
                     21,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0016238,              0.0016238,              0.0016238
                     22,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.001604,               0.001604,               0.001604
                     23,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0015842,              0.0015842,              0.0015842
                     24,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0015644,              0.0015644,              0.0015644
                     25,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0015446,              0.0015446,              0.0015446
                     26,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0015248,              0.0015248,              0.0015248
                     27,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.001505,               0.001505,               0.001505
                     28,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0014852,              0.0014852,              0.0014852
                     29,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0014654,              0.0014654,              0.0014654
                     30,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0014456,              0.0014456,              0.0014456
                     31,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0014258,              0.0014258,              0.0014258
                     32,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.001406,               0.001406,               0.001406
                     33,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0013862,              0.0013862,              0.0013862
                     34,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0013664,              0.0013664,              0.0013664
                     35,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0013466,              0.0013466,              0.0013466
                     36,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0013268,              0.0013268,              0.0013268
                     37,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.001307,               0.001307,               0.001307
                     38,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0012872,              0.0012872,              0.0012872
                     39,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0012674,              0.0012674,              0.0012674
                     40,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0012476,              0.0012476,              0.0012476
                     41,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0012278,              0.0012278,              0.0012278
                     42,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.001208,               0.001208,               0.001208
                     43,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0011882,              0.0011882,              0.0011882
                     44,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0011684,              0.0011684,              0.0011684
                     45,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0011486,              0.0011486,              0.0011486
                     46,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0011288,              0.0011288,              0.0011288
                     47,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.001109,               0.001109,               0.001109
                     48,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0010892,              0.0010892,              0.0010892
                     49,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0010694,              0.0010694,              0.0010694
                     50,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0010496,              0.0010496,              0.0010496
                     51,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0010298,              0.0010298,              0.0010298
                     52,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,                0.00101,                0.00101,                0.00101
                     53,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0009902,              0.0009902,              0.0009902
                     54,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0009704,              0.0009704,              0.0009704
                     55,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0009506,              0.0009506,              0.0009506
                     56,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0009308,              0.0009308,              0.0009308
                     57,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.000911,               0.000911,               0.000911
                     58,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0008912,              0.0008912,              0.0008912
                     59,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0008714,              0.0008714,              0.0008714
                     60,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0008516,              0.0008516,              0.0008516
                     61,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0008318,              0.0008318,              0.0008318
                     62,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,               0.000812,               0.000812,               0.000812
                     63,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0007922,              0.0007922,              0.0007922
                     64,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0007724,              0.0007724,              0.0007724
                     65,                    nan,                    nan,                    nan,                0.77163,                0.56398,                0.64388,                0.41206,                    nan,                    nan,                    nan,              0.0007526,              0.0007526,              0.0007526
