                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.022,                 10.385,                 0.8579,                0.89007,                 27.109,                0.78535,                0.00898,                0.32235,                0.01075,                0.00824,                 1.0789,                 5.8697,                0.86886,                0.93013,                 10.505,                0.83276,             0.00047387,             0.00047387,             0.00047387
                      2,                 1.1478,                 4.0568,                0.87151,                0.99262,                 6.5729,                0.81291,                0.02006,                0.32967,                0.04323,                0.03417,                 1.7122,                 6.6687,                 1.0973,                 1.4722,                 7.2701,                0.99115,             0.00092668,             0.00092668,             0.00092668
                      3,                  1.484,                 4.0057,                0.99399,                 1.1879,                 3.8686,                0.87147,                0.00026,                0.01333,                0.00011,                  8e-05,                 3.8694,                  676.7,                 8.2141,                 2.3232,                 2267.5,                 3.8337,              0.0013559,              0.0013559,              0.0013559
                      4,                 1.8324,                 3.8396,                 1.1028,                 1.3948,                 3.5623,                0.92102,                0.00026,                0.01333,                0.00011,                  8e-05,                 1.7073,             1.8681e+05,                 82.777,                0.28212,                  94387,                 8.4043,              0.0013229,              0.0013229,              0.0013229
                      5,                 1.4487,                 2.9683,                 1.0221,                 1.2714,                  2.834,                0.88844,                0.02926,                0.13255,                0.04542,                 0.0225,                 2.0595,                 7.2073,                 1.4899,                 2.0701,                  815.1,                 1.4144,              0.0013229,              0.0013229,              0.0013229
                      6,                 1.2975,                 2.2865,                 1.0078,                 1.2355,                 2.2163,                 0.9311,                0.00034,                0.06562,                 0.0002,                  7e-05,                 2.6724,                 305.76,                 6.5929,                 1.9014,                 528.02,                  3.193,              0.0012875,              0.0012875,              0.0012875
                      7,                 1.3921,                 1.9835,                 0.9616,                 1.2933,                 1.9029,                0.91991,                0.65397,                0.29728,                0.21763,                 0.1441,                 1.6057,                 3.5319,                 1.0458,                 1.6749,                  5.952,                 1.0665,              0.0012522,              0.0012522,              0.0012522
                      8,                 1.3326,                 1.8615,                 1.0041,                 1.3199,                 1.6524,                0.93608,                0.74731,                0.09804,                0.10201,                0.04126,                 2.4269,                 4.1353,                 2.2944,                 2.3664,                 4.0943,                 1.5029,              0.0012168,              0.0012168,              0.0012168
                      9,                 1.2541,                 1.6951,                0.93835,                 1.2712,                 1.3865,                0.88223,                0.78387,                0.20912,                0.20592,                0.12598,                 1.4488,                 2.4035,                 1.0074,                 1.7491,                 2.4977,                 1.0795,              0.0011814,              0.0011814,              0.0011814
                     10,                 1.1608,                 1.5359,                0.89933,                 1.1801,                  1.389,                0.88136,                0.19428,                0.40758,                0.25352,                0.15489,                 1.5851,                 2.2291,                 1.0022,                 1.5339,                 2.3676,                 1.0104,              0.0011461,              0.0011461,              0.0011461
                     11,                  1.184,                 1.4965,                0.92504,                 1.2303,                 1.2292,                0.89717,                0.54718,                 0.3885,                0.21526,                 0.1422,                 1.3555,                 1.7673,                0.96093,                  1.549,                 1.8205,                0.97859,              0.0011107,              0.0011107,              0.0011107
                     12,                 1.1577,                 1.3432,                0.92352,                 1.1079,                  1.167,                0.87152,                0.55786,                0.34248,                0.23075,                0.16274,                   1.42,                  2.061,                0.96818,                 1.4308,                 2.2159,                 0.9739,              0.0010753,              0.0010753,              0.0010753
