                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.88382,                  4.764,                0.86827,                0.82644,                 10.734,                0.79392,                0.36163,                0.30253,                0.31977,                0.21856,                 1.2767,                 2.6135,                 1.0015,                 1.2867,                 3.5206,                0.98831,             0.00041585,             0.00041585,             0.00041585
                      2,                0.96249,                 2.2736,                0.89573,                0.86628,                 2.4106,                 0.8312,                0.35672,                0.43941,                0.36824,                0.24332,                 1.3416,                  2.136,                 1.0856,                 1.3702,                 2.3887,                 1.0578,             0.00081191,             0.00081191,             0.00081191
                      3,                0.99131,                 1.9181,                0.92284,                0.91733,                 1.7834,                 0.8546,                0.65696,                0.38557,                0.37354,                0.24992,                 1.4903,                 2.1908,                 1.1558,                 1.4892,                  2.466,                  1.086,              0.0011874,              0.0011874,              0.0011874
                      4,                 1.0742,                 1.8572,                0.93815,                 1.0014,                 1.7485,                0.86588,                0.71903,                0.25321,                0.29432,                0.20681,                 1.4359,                 2.3427,                 1.1716,                 1.4714,                 2.6995,                 1.1115,              0.0011572,              0.0011572,              0.0011572
                      5,                 0.9638,                  1.696,                 0.9505,                0.96821,                 1.6417,                0.88486,                0.49315,                0.30372,                0.33287,                 0.2292,                 1.4509,                 2.2712,                 1.1382,                  1.402,                  2.542,                 1.0762,              0.0011572,              0.0011572,              0.0011572
                      6,                0.97159,                 1.6265,                0.93015,                0.94742,                 1.6029,                0.87346,                0.52627,                0.27171,                0.33257,                  0.231,                 1.4007,                 2.3032,                 1.1599,                 1.5079,                  2.302,                 1.1459,              0.0011263,              0.0011263,              0.0011263
                      7,                0.99073,                 1.6219,                0.94807,                 1.0093,                 1.4135,                0.90848,                0.60606,                0.35127,                0.36307,                 0.2457,                  1.323,                 1.9808,                  1.101,                 1.4489,                 2.0812,                  1.114,              0.0010953,              0.0010953,              0.0010953
                      8,                 0.8974,                  1.509,                0.88582,                0.90927,                 1.2929,                0.83623,                0.41367,                0.36235,                0.38333,                0.26354,                  1.263,                 1.8289,                 1.0549,                 1.4212,                 2.1853,                 1.0429,              0.0010644,              0.0010644,              0.0010644
                      9,                0.89859,                 1.4377,                0.89094,                0.89417,                 1.2741,                 0.8337,                0.45261,                0.38466,                0.39765,                0.26235,                 1.3466,                 2.0846,                 1.0693,                 1.4857,                 2.1056,                 1.0946,              0.0010334,              0.0010334,              0.0010334
                     10,                0.93498,                  1.438,                0.92869,                 0.9148,                 1.2733,                0.88282,                0.49907,                0.31136,                0.36456,                0.25179,                  1.236,                 2.1148,                 1.0599,                 1.3624,                  2.244,                 1.0877,              0.0010025,              0.0010025,              0.0010025
