                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.97723,                 8.8109,                 0.9793,                0.96159,                 38.648,                0.92589,                0.60355,                0.60247,                0.63213,                0.42891,                 1.0998,                 4.9677,                  1.111,                 1.1177,                 24.504,                 1.0731,             0.00066545,             0.00066545,             0.00066545
                      2,                 1.0302,                 5.6602,                 1.0405,                 0.9657,                 25.544,                0.99132,                0.63811,                0.62674,                0.68207,                0.48317,                  1.155,                 3.7201,                 1.1466,                  1.105,                 17.106,                 1.1148,              0.0012882,              0.0012882,              0.0012882
                      3,                0.99405,                 4.2594,                 1.0327,                0.93737,                  17.63,                0.97846,                0.59514,                0.59953,                0.67442,                0.49164,                 1.0466,                 2.8739,                 1.0951,                 1.0533,                 12.558,                 1.1078,              0.0018669,              0.0018669,              0.0018669
                      4,                 1.0863,                 3.4674,                 1.0732,                 1.0019,                 12.847,                0.99806,                0.63735,                0.62085,                0.69113,                0.51168,                 1.0537,                 2.3118,                 1.0744,                 1.0523,                  9.183,                 1.0657,               0.001802,               0.001802,               0.001802
                      5,                0.97495,                 2.6791,                 1.0248,                0.96455,                 9.5311,                0.98388,                0.75122,                0.63684,                 0.7669,                0.55911,                 1.0589,                 2.0684,                 1.0943,                 1.1022,                  6.771,                 1.1525,               0.001802,               0.001802,               0.001802
                      6,                0.92723,                 1.9209,                 1.0243,                0.94359,                 6.7308,                 1.0093,                 0.7109,                0.70379,                0.78122,                0.55723,                 1.0576,                 1.6267,                 1.0829,                 1.1425,                 5.1457,                 1.1044,               0.001736,               0.001736,               0.001736
                      7,                0.92247,                 1.5999,                0.99923,                0.96892,                 4.8438,                0.98223,                0.72904,                0.68221,                0.76078,                0.54594,                  1.065,                 1.4694,                 1.0868,                    1.1,                 3.9748,                 1.0994,                0.00167,                0.00167,                0.00167
                      8,                0.89956,                  1.306,                0.96638,                0.95273,                 3.7347,                 0.9616,                0.81787,                0.72512,                0.82165,                0.59328,                 1.0421,                 1.3714,                 1.0694,                 1.1349,                 3.0974,                 1.1137,               0.001604,               0.001604,               0.001604
                      9,                0.91379,                 1.1669,                 1.0029,                0.90889,                 3.0071,                0.97152,                0.80132,                0.77413,                0.83582,                0.62853,                0.97078,                 1.2746,                 1.0462,                 1.0076,                 2.5459,                 1.0677,               0.001538,               0.001538,               0.001538
                     10,                0.84399,                 1.0207,                0.96871,                0.86836,                 2.3897,                0.95517,                0.83229,                0.79147,                0.87532,                0.65258,                0.97779,                 1.0318,                 1.0465,                 1.0374,                 2.1337,                 1.0841,               0.001472,               0.001472,               0.001472
                     11,                  0.877,                0.92197,                 0.9754,                0.88547,                 2.0128,                0.96707,                0.83419,                0.79147,                0.89433,                0.63299,                 1.0092,                0.94725,                 1.0612,                 1.1014,                 1.8483,                 1.1229,               0.001406,               0.001406,               0.001406
                     12,                0.87821,                  0.854,                0.95014,                0.88929,                 1.7716,                0.94073,                0.86761,                0.77488,                0.88071,                0.64515,                0.96537,                 0.8769,                  1.064,                 1.0801,                 1.6238,                 1.1218,                0.00134,                0.00134,                0.00134
                     13,                0.83064,                0.78005,                0.96709,                0.85396,                 1.5253,                0.94069,                0.86473,                0.76303,                0.88537,                0.64779,                0.99283,                0.84678,                 1.0452,                 1.0356,                 1.4861,                 1.0673,               0.001274,               0.001274,               0.001274
                     14,                0.84232,                0.75524,                0.94688,                0.84536,                 1.3842,                0.92289,                0.86839,                0.77725,                 0.8865,                0.65899,                0.96984,                0.87165,                 1.0682,                 1.0666,                 1.4332,                  1.101,               0.001208,               0.001208,               0.001208
                     15,                0.87568,                0.73315,                0.95457,                0.88551,                 1.2721,                 0.9212,                0.78741,                0.76362,                  0.848,                0.63869,                0.98586,                0.97898,                   1.06,                  1.034,                 1.4777,                 1.0772,               0.001142,               0.001142,               0.001142
                     16,                0.80325,                0.69717,                0.94613,                0.80775,                  1.197,                0.91811,                0.88096,                0.77159,                0.87514,                0.64727,                0.96339,                0.95031,                  1.054,                 1.0126,                 1.3182,                 1.0718,               0.001076,               0.001076,               0.001076
                     17,                0.78577,                0.66112,                0.90867,                0.80617,                 1.1112,                0.89145,                 0.8752,                0.83089,                0.89791,                0.65575,                0.96635,                0.84362,                 1.0707,                 1.0732,                 1.2489,                 1.0988,                0.00101,                0.00101,                0.00101
                     18,                0.75785,                 0.6274,                0.92024,                0.77554,                 1.0034,                0.89717,                0.87601,                0.80806,                0.89013,                0.68073,                0.93776,                0.81886,                 1.0285,                0.96546,                 1.1591,                 1.0363,               0.000944,               0.000944,               0.000944
                     19,                0.74876,                0.60359,                 0.9092,                0.77511,                0.92982,                0.89279,                0.87349,                0.83175,                0.92163,                0.70299,                 0.9113,                0.72192,                 1.0233,                0.95086,                 1.0287,                 1.0317,               0.000878,               0.000878,               0.000878
                     20,                0.71219,                0.56378,                0.91588,                0.74761,                0.86392,                0.89877,                0.85734,                0.77962,                0.89074,                0.68419,                0.92585,                0.79734,                 1.0299,                0.93154,                 1.0662,                 1.0353,               0.000812,               0.000812,               0.000812
                     21,                0.71034,                0.56436,                0.88693,                0.67601,                0.87717,                0.83824,                0.85884,                0.86493,                0.91639,                0.68535,                0.96498,                0.73653,                 1.0479,                0.97986,                0.98188,                 1.0483,               0.000746,               0.000746,               0.000746
                     22,                 0.7062,                0.52834,                0.88593,                0.66873,                0.82847,                0.83662,                0.90635,                0.80265,                0.90685,                0.69089,                0.91612,                0.72333,                 1.0158,                0.96815,                0.94981,                 1.0363,                0.00068,                0.00068,                0.00068
                     23,                0.64584,                 0.5028,                0.86547,                0.62122,                0.79047,                0.82305,                0.91991,                0.74882,                0.87069,                0.67458,                0.90582,                0.90464,                 1.0148,                0.96252,                 1.1489,                 1.0291,               0.000614,               0.000614,               0.000614
                     24,                0.62228,                0.48044,                0.85516,                  0.607,                0.74438,                0.81655,                0.88326,                0.77092,                0.88665,                0.68461,                0.90557,                0.83221,                  1.021,                0.95034,                 1.0919,                 1.0402,               0.000548,               0.000548,               0.000548
                     25,                0.59058,                0.46036,                0.84693,                0.58325,                0.71104,                0.81298,                 0.9019,                0.77962,                0.88512,                 0.6806,                0.90363,                0.88437,                 1.0219,                0.96866,                 1.1063,                 1.0437,               0.000482,               0.000482,               0.000482
                     26,                 0.5568,                0.43742,                0.83756,                0.54593,                0.66706,                0.80414,                0.86696,                0.83389,                0.90383,                0.69325,                0.89719,                0.79002,                 1.0251,                0.96061,                 1.0039,                 1.0448,               0.000416,               0.000416,               0.000416
                     27,                0.53452,                0.41898,                0.83015,                0.52667,                 0.6417,                0.79933,                0.92153,                0.77916,                0.88423,                0.68225,                0.89022,                 0.8805,                 1.0186,                0.95323,                 1.0902,                 1.0366,                0.00035,                0.00035,                0.00035
                     28,                0.52095,                0.40664,                0.82582,                0.51507,                0.63142,                0.79467,                 0.9287,                 0.7716,                0.88302,                0.67822,                0.90203,                0.87967,                 1.0201,                0.96216,                 1.0834,                  1.041,               0.000284,               0.000284,               0.000284
                     29,                0.50791,                0.39803,                0.82005,                0.50225,                0.60726,                0.79095,                0.89039,                0.79621,                0.88549,                0.68419,                0.88477,                0.82931,                 1.0151,                0.94447,                 1.0515,                 1.0294,               0.000218,               0.000218,               0.000218
                     30,                0.47392,                0.38271,                0.81317,                0.46777,                0.58792,                  0.786,                0.89705,                0.79621,                0.88648,                0.69121,                0.88049,                0.85601,                 1.0164,                0.94042,                 1.0706,                 1.0318,               0.000152,               0.000152,               0.000152
