epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5195.24,0.66387,0.38859,0.90405,0.97167,0.8981,0.94468,0.769,0.94443,0.69428,1.10785,0.00098525,0.00098525,0.00098525
43,5319.55,0.64762,0.37815,0.88116,0.95258,0.90451,0.94244,0.763,0.9688,0.79199,1.11532,0.0009605,0.0009605,0.0009605
44,5441.97,0.65668,0.3817,0.89785,0.9467,0.88389,0.92935,0.75508,0.91734,0.79913,1.07633,0.00093575,0.00093575,0.00093575
45,5564.69,0.62897,0.36707,0.88213,0.95057,0.92417,0.95344,0.76643,0.90524,0.64475,1.07897,0.000911,0.000911,0.000911
46,5686.79,0.6181,0.37585,0.8742,0.94973,0.89541,0.94995,0.75314,0.93271,0.6693,1.09458,0.00088625,0.00088625,0.00088625
47,5808.46,0.63672,0.3762,0.88085,0.95086,0.91706,0.94787,0.76879,0.90166,0.61806,1.05548,0.0008615,0.0008615,0.0008615
48,5932.6,0.60402,0.36212,0.87828,0.94464,0.92891,0.95227,0.76772,0.9202,0.57894,1.08633,0.00083675,0.00083675,0.00083675
49,6055.31,0.6174,0.36736,0.86461,0.95396,0.88389,0.92866,0.74732,0.92666,0.68083,1.0837,0.000812,0.000812,0.000812
50,6176.76,0.59883,0.34502,0.87532,0.92597,0.93365,0.95116,0.76702,0.91207,0.60876,1.08389,0.00078725,0.00078725,0.00078725
51,6299.84,0.59795,0.36908,0.86782,0.95025,0.90521,0.94255,0.75683,0.95025,0.70844,1.10184,0.0007625,0.0007625,0.0007625
52,6424.06,0.61816,0.35982,0.85946,0.94573,0.88863,0.93839,0.75505,0.92786,0.67995,1.11208,0.00073775,0.00073775,0.00073775
53,6546.31,0.58724,0.36345,0.87109,0.9563,0.88152,0.93071,0.75219,0.93087,0.74263,1.10442,0.000713,0.000713,0.000713
54,6669.34,0.59955,0.35415,0.87426,0.93696,0.89573,0.9315,0.75189,0.93216,0.70661,1.10595,0.00068825,0.00068825,0.00068825
55,6792.22,0.58072,0.3357,0.87318,0.96306,0.86493,0.92411,0.76457,0.93139,0.8141,1.09884,0.0006635,0.0006635,0.0006635
56,6914.76,0.5609,0.33558,0.86401,0.94552,0.91469,0.94467,0.7587,0.92585,0.661,1.09612,0.00063875,0.00063875,0.00063875
57,7037.84,0.56744,0.33468,0.86757,0.94175,0.91943,0.94572,0.76083,0.89471,0.64256,1.07303,0.000614,0.000614,0.000614
58,7159.87,0.56227,0.32295,0.85249,0.93902,0.91232,0.94295,0.75224,0.9357,0.72886,1.09513,0.00058925,0.00058925,0.00058925
59,7282.47,0.55688,0.33879,0.84169,0.94019,0.93128,0.9527,0.76579,0.89711,0.59581,1.08427,0.0005645,0.0005645,0.0005645
60,7405.66,0.54726,0.31667,0.85112,0.94005,0.92891,0.95002,0.76464,0.89664,0.63004,1.09412,0.00053975,0.00053975,0.00053975
61,7529.05,0.54571,0.32067,0.85107,0.93493,0.92417,0.95158,0.77265,0.8879,0.62378,1.08184,0.000515,0.000515,0.000515
62,7654.94,0.52884,0.309,0.8381,0.93794,0.93115,0.95553,0.76863,0.91639,0.58492,1.09791,0.00049025,0.00049025,0.00049025
63,7779.74,0.53322,0.3154,0.8434,0.95262,0.90521,0.9392,0.76825,0.9004,0.63719,1.08822,0.0004655,0.0004655,0.0004655
64,7903.09,0.54025,0.3123,0.84228,0.94028,0.93839,0.95712,0.77918,0.89782,0.55812,1.09403,0.00044075,0.00044075,0.00044075
65,8026.94,0.52885,0.30527,0.846,0.94712,0.93365,0.9551,0.77854,0.91108,0.59606,1.08647,0.000416,0.000416,0.000416
66,8150.23,0.53313,0.31408,0.83735,0.94103,0.90758,0.94159,0.77433,0.91375,0.64247,1.0931,0.00039125,0.00039125,0.00039125
67,8273.11,0.51932,0.29992,0.841,0.93079,0.92417,0.94704,0.76441,0.92201,0.61211,1.10444,0.0003665,0.0003665,0.0003665
68,8396.4,0.50549,0.30148,0.83194,0.9504,0.90818,0.94482,0.77126,0.90419,0.61366,1.09525,0.00034175,0.00034175,0.00034175
69,8518.18,0.51467,0.29544,0.83989,0.9473,0.92417,0.94719,0.76785,0.9107,0.6088,1.10674,0.000317,0.000317,0.000317
70,8640.43,0.51663,0.2909,0.83432,0.94471,0.93128,0.94984,0.76499,0.91783,0.6223,1.09902,0.00029225,0.00029225,0.00029225
71,8755.14,0.48567,0.27649,0.82287,0.95049,0.9218,0.94664,0.77079,0.90198,0.59491,1.10521,0.0002675,0.0002675,0.0002675
72,8869.23,0.46401,0.26513,0.81385,0.9625,0.91232,0.94465,0.77392,0.90134,0.62456,1.10064,0.00024275,0.00024275,0.00024275
73,8981.78,0.44176,0.25631,0.80911,0.95802,0.91943,0.94798,0.76897,0.90323,0.64699,1.11408,0.000218,0.000218,0.000218
74,9094.09,0.43082,0.25199,0.80581,0.9532,0.91706,0.94577,0.76608,0.92393,0.67365,1.11238,0.00019325,0.00019325,0.00019325
75,9206.69,0.42586,0.24711,0.80503,0.95511,0.90758,0.94047,0.76621,0.91925,0.6981,1.1169,0.0001685,0.0001685,0.0001685
76,9319.07,0.41746,0.2436,0.80271,0.9532,0.91706,0.94543,0.76462,0.92372,0.67907,1.11834,0.00014375,0.00014375,0.00014375
77,9431.67,0.40482,0.23757,0.79975,0.95533,0.91232,0.94263,0.76491,0.91719,0.68023,1.1199,0.000119,0.000119,0.000119
78,9543.9,0.39577,0.23721,0.79745,0.95685,0.89336,0.93387,0.75838,0.92643,0.69446,1.12434,9.425e-05,9.425e-05,9.425e-05
79,9656.53,0.39104,0.23251,0.79663,0.95511,0.90758,0.94054,0.76312,0.92021,0.67999,1.1225,6.95e-05,6.95e-05,6.95e-05
80,9768.95,0.38049,0.2288,0.79477,0.95477,0.90047,0.93756,0.76338,0.92063,0.69355,1.12499,4.475e-05,4.475e-05,4.475e-05
